;display;magnMap;parMap;greatMap;lessMap;oddMap;evenMap;firstFig;secondFig;cuecolor;framecolor;orientation;stimulus;cueFileName;stimFileName;task;ANSWER;cocoa;cue0FileName;blockN;trialN;breakMessage;mappingsGuide
144;trial;;;;;;;;;blue;black;hori;6;blueblackhori.png;blueblackhori6.png;magnit;A;0;blueblackhori.png;1.0;29.0;;horiAA.png
145;trial;;;;;;;;;blue;black;hori;4;blueblackhori.png;blueblackhori4.png;magnit;L;0;blueblackhori.png;1.0;30.0;;horiAA.png
146;trial;;;;;;;;;blue;black;vert;1;blueblackvert.png;blueblackvert1.png;parity;A;0;blueblackvert.png;1.0;31.0;;horiAA.png
147;trial;;;;;;;;;blue;black;hori;6;blueblackhori.png;blueblackhori6.png;magnit;A;0;blueblackhori.png;1.0;32.0;;horiAA.png
148;trial;;;;;;;;;red;black;vert;2;redblackvert.png;redblackvert2.png;parity;L;0;redblackvert.png;1.0;33.0;;horiAA.png
149;trial;;;;;;;;;blue;black;vert;6;blueblackvert.png;blueblackvert6.png;parity;L;0;blueblackvert.png;1.0;34.0;;horiAA.png
150;trial;;;;;;;;;blue;black;hori;9;blueblackhori.png;blueblackhori9.png;magnit;A;0;blueblackhori.png;1.0;35.0;;horiAA.png
151;trial;;;;;;;;;blue;black;vert;6;blueblackvert.png;blueblackvert6.png;parity;L;0;blueblackvert.png;1.0;36.0;;horiAA.png
152;trial;;;;;;;;;blue;black;vert;7;blueblackvert.png;blueblackvert7.png;parity;A;0;blueblackvert.png;1.0;37.0;;horiAA.png
153;trial;;;;;;;;;blue;black;vert;3;blueblackvert.png;blueblackvert3.png;parity;A;0;blueblackvert.png;1.0;38.0;;horiAA.png
154;trial;;;;;;;;;red;black;vert;8;redblackvert.png;redblackvert8.png;parity;L;0;redblackvert.png;1.0;39.0;;horiAA.png
155;trial;;;;;;;;;red;black;hori;2;redblackhori.png;redblackhori2.png;magnit;L;0;redblackhori.png;1.0;40.0;;horiAA.png
156;trial;;;;;;;;;red;black;vert;1;redblackvert.png;redblackvert1.png;parity;A;0;redblackvert.png;1.0;41.0;;horiAA.png
157;trial;;;;;;;;;red;black;hori;8;redblackhori.png;redblackhori8.png;magnit;A;0;redblackhori.png;1.0;42.0;;horiAA.png
158;trial;;;;;;;;;red;black;vert;4;redblackvert.png;redblackvert4.png;parity;L;0;redblackvert.png;1.0;43.0;;horiAA.png
159;trial;;;;;;;;;blue;black;vert;9;blueblackvert.png;blueblackvert9.png;parity;A;0;blueblackvert.png;1.0;44.0;;horiAA.png
160;trial;;;;;;;;;red;black;vert;8;redblackvert.png;redblackvert8.png;parity;L;0;redblackvert.png;1.0;45.0;;horiAA.png
161;trial;;;;;;;;;blue;black;vert;9;blueblackvert.png;blueblackvert9.png;parity;A;0;blueblackvert.png;1.0;46.0;;horiAA.png
162;trial;;;;;;;;;blue;black;hori;2;blueblackhori.png;blueblackhori2.png;magnit;L;0;blueblackhori.png;1.0;47.0;;horiAA.png
163;trial;;;;;;;;;red;black;vert;7;redblackvert.png;redblackvert7.png;parity;A;0;redblackvert.png;1.0;48.0;;horiAA.png
164;trial;;;;;;;;;blue;black;hori;2;blueblackhori.png;blueblackhori2.png;magnit;L;0;blueblackhori.png;1.0;49.0;;horiAA.png
165;trial;;;;;;;;;blue;black;vert;9;blueblackvert.png;blueblackvert9.png;parity;A;0;blueblackvert.png;1.0;50.0;;horiAA.png
166;trial;;;;;;;;;blue;black;hori;8;blueblackhori.png;blueblackhori8.png;magnit;A;0;blueblackhori.png;1.0;51.0;;horiAA.png
167;trial;;;;;;;;;blue;black;vert;4;blueblackvert.png;blueblackvert4.png;parity;L;0;blueblackvert.png;1.0;52.0;;horiAA.png
168;trial;;;;;;;;;red;black;hori;1;redblackhori.png;redblackhori1.png;magnit;L;0;redblackhori.png;1.0;53.0;;horiAA.png
169;trial;;;;;;;;;red;black;hori;7;redblackhori.png;redblackhori7.png;magnit;A;0;redblackhori.png;1.0;54.0;;horiAA.png
170;trial;;;;;;;;;blue;black;hori;8;blueblackhori.png;blueblackhori8.png;magnit;A;0;blueblackhori.png;1.0;55.0;;horiAA.png
171;trial;;;;;;;;;red;black;hori;4;redblackhori.png;redblackhori4.png;magnit;L;0;redblackhori.png;1.0;56.0;;horiAA.png
172;trial;;;;;;;;;red;black;hori;7;redblackhori.png;redblackhori7.png;magnit;A;0;redblackhori.png;1.0;57.0;;horiAA.png
173;trial;;;;;;;;;red;black;vert;9;redblackvert.png;redblackvert9.png;parity;A;0;redblackvert.png;1.0;58.0;;horiAA.png
174;trial;;;;;;;;;red;black;hori;4;redblackhori.png;redblackhori4.png;magnit;L;0;redblackhori.png;1.0;59.0;;horiAA.png
175;trial;;;;;;;;;blue;black;hori;7;blueblackhori.png;blueblackhori7.png;magnit;A;0;blueblackhori.png;1.0;60.0;;horiAA.png
176;trial;;;;;;;;;red;black;hori;4;redblackhori.png;redblackhori4.png;magnit;L;0;redblackhori.png;1.0;61.0;;horiAA.png
177;trial;;;;;;;;;blue;black;vert;1;blueblackvert.png;blueblackvert1.png;parity;A;0;blueblackvert.png;1.0;62.0;;horiAA.png
178;trial;;;;;;;;;blue;black;hori;4;blueblackhori.png;blueblackhori4.png;magnit;L;0;blueblackhori.png;1.0;63.0;;horiAA.png
179;trial;;;;;;;;;red;black;hori;1;redblackhori.png;redblackhori1.png;magnit;L;0;redblackhori.png;1.0;64.0;;horiAA.png
