Event Index;UTC Timestamp;UTC Date;Local Timestamp;Local Timezone;Local Date;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Task Name;Task Version;counterbalance-9qvq;checkpoint-ngg1;checkpoint-nubw;checkpoint-t5ey;Spreadsheet Name;Spreadsheet Row;Trial Number;Screen Number;Screen Name;Zone Name;Zone Type;Reaction Time;Reaction Onset;Response;Attempt;Correct;Incorrect;Dishonest;X Coordinate;Y Coordinate;Timed Out;randomise_blocks;randomise_trials;display;parMap;oddMap;evenMap;firstFig;secondFig;cueFileName;stimFileName;magnMap;greatMap;lessMap;ANSWER;mappingsGuide;cue0FileName;breakMessage;;cuecolor;framecolor;orientation;stimulus;task;cocoa;blockN;trialN;__EMPTY
1612;1590679569126;28/05/2020 15:26:09;1590679569017;-4;28/05/2020 11:26:09;18619;2;task-me89;;5179156;5acc3c34fa3b4e000173c659;1465359;;complete;;5ecfd24609d61f04790e71ae;computer;Desktop or Laptop;Mac OS 10.14.6;Safari 12.1.2;1280x800;1280x656;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;406;4;1;Screen 1;advancementZone;continue_keyboard;3313;;;;0;1;0;;;;;;break;;;;;;;;;;;;vertLA.png;;## You have completed block 4 out of 4.;;;;;;;;;;405
1613;1590679569266;28/05/2020 15:26:09;1590679569020;-4;28/05/2020 11:26:09;18619;2;task-me89;;5179156;5acc3c34fa3b4e000173c659;1465359;;complete;;5ecfd24609d61f04790e71ae;computer;Desktop or Laptop;Mac OS 10.14.6;Safari 12.1.2;1280x800;1280x656;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;;;END TASK;;;;;1307709;;;;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1590679809076;28/05/2020 15:30:09;1590679805804;1;28/05/2020 16:30:05;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;;;BEGIN TASK;;;;;;;;;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1590679834648;28/05/2020 15:30:34;1590679831443;1;28/05/2020 16:30:31;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;1;1;1;Screen 1;advancementZone;continue_button;25296.104999999956;;;;0;1;0;;;;;;Instructions;## When the rectangle is horizontal, your task is to tell whether the number is odd or even.;## Press L to indicate odd.;## Press A to indicate even.;blackblackvert.png;blackblackhori.png;;;## When the rectangle is vertical, your task is to tell whether the number is greater or less than 5.;## Press A to indicate greater than 5.;## Press L to indicate less than 5.;;vertAL.png;;;;;;;;;;;;0
3;1590679863943;28/05/2020 15:31:03;1590679860722;1;28/05/2020 16:31:00;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;1;1;2;Screen 2;advancementZone;continue_button;29271.44500000003;;;;0;1;0;;;;;;Instructions;## When the rectangle is horizontal, your task is to tell whether the number is odd or even.;## Press L to indicate odd.;## Press A to indicate even.;blackblackvert.png;blackblackhori.png;;;## When the rectangle is vertical, your task is to tell whether the number is greater or less than 5.;## Press A to indicate greater than 5.;## Press L to indicate less than 5.;;vertAL.png;;;;;;;;;;;;0
4;1590679880915;28/05/2020 15:31:20;1590679877698;1;28/05/2020 16:31:17;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;1;1;3;Screen 3;advancementZone;continue_button;16969.349999999962;;;;0;1;0;;;;;;Instructions;## When the rectangle is horizontal, your task is to tell whether the number is odd or even.;## Press L to indicate odd.;## Press A to indicate even.;blackblackvert.png;blackblackhori.png;;;## When the rectangle is vertical, your task is to tell whether the number is greater or less than 5.;## Press A to indicate greater than 5.;## Press L to indicate less than 5.;;vertAL.png;;;;;;;;;;;;0
5;1590679908170;28/05/2020 15:31:48;1590679904938;1;28/05/2020 16:31:44;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;1;1;4;Screen 4;Zone3;response_button_text;27233.295;;Start the training!;1;1;0;0;;;;;;Instructions;## When the rectangle is horizontal, your task is to tell whether the number is odd or even.;## Press L to indicate odd.;## Press A to indicate even.;blackblackvert.png;blackblackhori.png;;;## When the rectangle is vertical, your task is to tell whether the number is greater or less than 5.;## Press A to indicate greater than 5.;## Press L to indicate less than 5.;;vertAL.png;;;;;;;;;;;;0
6;1590679912139;28/05/2020 15:31:52;1590679908923;1;28/05/2020 16:31:48;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;1;1;6;Screen 6;advancementZone;timelimit_screen;4004.4000000000087;;;;0;1;0;;;1;;;Instructions;## When the rectangle is horizontal, your task is to tell whether the number is odd or even.;## Press L to indicate odd.;## Press A to indicate even.;blackblackvert.png;blackblackhori.png;;;## When the rectangle is vertical, your task is to tell whether the number is greater or less than 5.;## Press A to indicate greater than 5.;## Press L to indicate less than 5.;;vertAL.png;;;;;;;;;;;;0
7;1590679913547;28/05/2020 15:31:53;1590679910325;1;28/05/2020 16:31:50;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;2;1;1;Screen 1;fixation;fixation;1401.5399999999936;;;;0;1;0;;;;;;training;;;;;;blackblackvert.png;blackblackvert4.png;;;;L;vertAL.png;;;;black;black;vert;4;magnit;;;;1
8;1590679913844;28/05/2020 15:31:53;1590679910626;1;28/05/2020 16:31:50;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;2;1;2;Screen 2;advancementZone;timelimit_screen;300.33000000000175;;;;0;1;0;;;1;;;training;;;;;;blackblackvert.png;blackblackvert4.png;;;;L;vertAL.png;;;;black;black;vert;4;magnit;;;;1
9;1590679914142;28/05/2020 15:31:54;1590679910926;1;28/05/2020 16:31:50;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;2;1;3;Screen 3;advancementZone;timelimit_screen;300.33000000000175;;;;0;1;0;;;1;;;training;;;;;;blackblackvert.png;blackblackvert4.png;;;;L;vertAL.png;;;;black;black;vert;4;magnit;;;;1
10;1590679916650;28/05/2020 15:31:56;1590679913428;1;28/05/2020 16:31:53;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;2;1;4;Screen 5;Zone1;timelimit_screen;2502.7920000000013;;;;0;1;0;;;1;;;training;;;;;;blackblackvert.png;blackblackvert4.png;;;;L;vertAL.png;;;;black;black;vert;4;magnit;;;;1
11;1590679918040;28/05/2020 15:31:58;1590679914830;1;28/05/2020 16:31:54;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;3;2;1;Screen 1;fixation;fixation;1401.5399999999936;;;;0;1;0;;;;;;training;;;;;;blackblackhori.png;blackblackhori2.png;;;;A;vertAL.png;;;;black;black;hori;2;parity;;;;2
12;1590679918353;28/05/2020 15:31:58;1590679915130;1;28/05/2020 16:31:55;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;3;2;2;Screen 2;advancementZone;timelimit_screen;300.33000000000175;;;;0;1;0;;;1;;;training;;;;;;blackblackhori.png;blackblackhori2.png;;;;A;vertAL.png;;;;black;black;hori;2;parity;;;;2
13;1590679918649;28/05/2020 15:31:58;1590679915430;1;28/05/2020 16:31:55;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;3;2;3;Screen 3;advancementZone;timelimit_screen;300.33000000000175;;;;0;1;0;;;1;;;training;;;;;;blackblackhori.png;blackblackhori2.png;;;;A;vertAL.png;;;;black;black;hori;2;parity;;;;2
14;1590679921143;28/05/2020 15:32:01;1590679917933;1;28/05/2020 16:31:57;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;3;2;4;Screen 5;Zone1;timelimit_screen;2502.75;;;;0;1;0;;;1;;;training;;;;;;blackblackhori.png;blackblackhori2.png;;;;A;vertAL.png;;;;black;black;hori;2;parity;;;;2
15;1590679922549;28/05/2020 15:32:02;1590679919334;1;28/05/2020 16:31:59;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;4;3;1;Screen 1;fixation;fixation;1401.5400000000081;;;;0;1;0;;;;;;training;;;;;;blackblackvert.png;blackblackvert1.png;;;;L;vertAL.png;;;;black;black;vert;1;magnit;;;;3
16;1590679922846;28/05/2020 15:32:02;1590679919635;1;28/05/2020 16:31:59;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;4;3;2;Screen 2;advancementZone;timelimit_screen;300.3299999999872;;;;0;1;0;;;1;;;training;;;;;;blackblackvert.png;blackblackvert1.png;;;;L;vertAL.png;;;;black;black;vert;1;magnit;;;;3
17;1590679923143;28/05/2020 15:32:03;1590679919935;1;28/05/2020 16:31:59;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;4;3;3;Screen 3;advancementZone;timelimit_screen;300.33000000000175;;;;0;1;0;;;1;;;training;;;;;;blackblackvert.png;blackblackvert1.png;;;;L;vertAL.png;;;;black;black;vert;1;magnit;;;;3
18;1590679932810;28/05/2020 15:32:12;1590679929602;1;28/05/2020 16:32:09;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;;;BEGIN TASK;;;;;;;;;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1590679934998;28/05/2020 15:32:14;1590679931777;1;28/05/2020 16:32:11;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;4;3;4;Screen 5;Zone3;response_keyboard_single;2082.019999999943;;A;1;0;1;0;;;;;;training;;;;;;blackblackvert.png;blackblackvert1.png;;;;L;vertAL.png;;;;black;black;vert;1;magnit;;;;3
20;1590679936560;28/05/2020 15:32:16;1590679933349;1;28/05/2020 16:32:13;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;5;4;1;Screen 1;fixation;fixation;1401.5400000000004;;;;0;1;0;;;;;;training;;;;;;blackblackhori.png;blackblackhori3.png;;;;L;vertAL.png;;;;black;black;hori;3;parity;;;;4
21;1590679936857;28/05/2020 15:32:16;1590679933651;1;28/05/2020 16:32:13;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;5;4;2;Screen 2;advancementZone;timelimit_screen;300.3299999999999;;;;0;1;0;;;1;;;training;;;;;;blackblackhori.png;blackblackhori3.png;;;;L;vertAL.png;;;;black;black;hori;3;parity;;;;4
22;1590679937170;28/05/2020 15:32:17;1590679933951;1;28/05/2020 16:32:13;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;5;4;3;Screen 3;advancementZone;timelimit_screen;300.3649999999998;;;;0;1;0;;;1;;;training;;;;;;blackblackhori.png;blackblackhori3.png;;;;L;vertAL.png;;;;black;black;hori;3;parity;;;;4
23;1590679939154;28/05/2020 15:32:19;1590679935912;1;28/05/2020 16:32:15;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;5;4;4;Screen 5;Zone3;response_keyboard_single;1945.9050000000389;;A;1;0;1;0;;;;;;training;;;;;;blackblackhori.png;blackblackhori3.png;;;;L;vertAL.png;;;;black;black;hori;3;parity;;;;4
24;1590679940718;28/05/2020 15:32:20;1590679937505;1;28/05/2020 16:32:17;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;6;5;1;Screen 1;fixation;fixation;1401.54;;;;0;1;0;;;;;;training;;;;;;blackblackhori.png;blackblackhori9.png;;;;L;vertAL.png;;;;black;black;hori;9;parity;;;;5
25;1590679941015;28/05/2020 15:32:21;1590679937805;1;28/05/2020 16:32:17;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;6;5;2;Screen 2;advancementZone;timelimit_screen;300.3299999999999;;;;0;1;0;;;1;;;training;;;;;;blackblackhori.png;blackblackhori9.png;;;;L;vertAL.png;;;;black;black;hori;9;parity;;;;5
26;1590679941312;28/05/2020 15:32:21;1590679938106;1;28/05/2020 16:32:18;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;6;5;3;Screen 3;advancementZone;timelimit_screen;300.3299999999999;;;;0;1;0;;;1;;;training;;;;;;blackblackhori.png;blackblackhori9.png;;;;L;vertAL.png;;;;black;black;hori;9;parity;;;;5
27;1590679941531;28/05/2020 15:32:21;1590679938328;1;28/05/2020 16:32:18;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;6;5;4;Screen 5;Zone4;response_keyboard_single;204.7299999999268;;L;1;1;0;0;;;;;;training;;;;;;blackblackhori.png;blackblackhori9.png;;;;L;vertAL.png;;;;black;black;hori;9;parity;;;;5
28;1590679943218;28/05/2020 15:32:23;1590679939906;1;28/05/2020 16:32:19;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;7;6;1;Screen 1;fixation;fixation;1401.539999999999;;;;0;1;0;;;;;;training;;;;;;blackblackhori.png;blackblackhori6.png;;;;A;vertAL.png;;;;black;black;hori;6;parity;;;;6
29;1590679943427;28/05/2020 15:32:23;1590679940206;1;28/05/2020 16:32:20;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;7;6;2;Screen 2;advancementZone;timelimit_screen;300.33000000000175;;;;0;1;0;;;1;;;training;;;;;;blackblackhori.png;blackblackhori6.png;;;;A;vertAL.png;;;;black;black;hori;6;parity;;;;6
30;1590679943723;28/05/2020 15:32:23;1590679940508;1;28/05/2020 16:32:20;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;7;6;3;Screen 3;advancementZone;timelimit_screen;300.3299999999999;;;;0;1;0;;;1;;;training;;;;;;blackblackhori.png;blackblackhori6.png;;;;A;vertAL.png;;;;black;black;hori;6;parity;;;;6
31;1590679944864;28/05/2020 15:32:24;1590679941658;1;28/05/2020 16:32:21;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;7;6;4;Screen 5;Zone3;response_keyboard_single;1134.064999999966;;A;1;1;0;0;;;;;;training;;;;;;blackblackhori.png;blackblackhori6.png;;;;A;vertAL.png;;;;black;black;hori;6;parity;;;;6
32;1590679946464;28/05/2020 15:32:26;1590679943244;1;28/05/2020 16:32:23;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;8;7;1;Screen 1;fixation;fixation;1401.539999999999;;;;0;1;0;;;;;;training;;;;;;blackblackhori.png;blackblackhori8.png;;;;A;vertAL.png;;;;black;black;hori;8;parity;;;;7
33;1590679946745;28/05/2020 15:32:26;1590679943544;1;28/05/2020 16:32:23;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;8;7;2;Screen 2;advancementZone;timelimit_screen;300.33000000000175;;;;0;1;0;;;1;;;training;;;;;;blackblackhori.png;blackblackhori8.png;;;;A;vertAL.png;;;;black;black;hori;8;parity;;;;7
34;1590679947073;28/05/2020 15:32:27;1590679943845;1;28/05/2020 16:32:23;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;8;7;3;Screen 3;advancementZone;timelimit_screen;300.3299999999999;;;;0;1;0;;;1;;;training;;;;;;blackblackhori.png;blackblackhori8.png;;;;A;vertAL.png;;;;black;black;hori;8;parity;;;;7
35;1590679948620;28/05/2020 15:32:28;1590679945410;1;28/05/2020 16:32:25;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;8;7;4;Screen 5;Zone3;response_keyboard_single;1547.505000000001;;A;1;1;0;0;;;;;;training;;;;;;blackblackhori.png;blackblackhori8.png;;;;A;vertAL.png;;;;black;black;hori;8;parity;;;;7
36;1590679950205;28/05/2020 15:32:30;1590679946999;1;28/05/2020 16:32:26;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;9;8;1;Screen 1;fixation;fixation;1401.5400000000009;;;;0;1;0;;;;;;training;;;;;;blackblackvert.png;blackblackvert6.png;;;;A;vertAL.png;;;;black;black;vert;6;magnit;;;;8
37;1590679950517;28/05/2020 15:32:30;1590679947299;1;28/05/2020 16:32:27;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;9;8;2;Screen 2;advancementZone;timelimit_screen;300.33000000000175;;;;0;1;0;;;1;;;training;;;;;;blackblackvert.png;blackblackvert6.png;;;;A;vertAL.png;;;;black;black;vert;6;magnit;;;;8
38;1590679950830;28/05/2020 15:32:30;1590679947600;1;28/05/2020 16:32:27;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;9;8;3;Screen 3;advancementZone;timelimit_screen;300.3299999999981;;;;0;1;0;;;1;;;training;;;;;;blackblackvert.png;blackblackvert6.png;;;;A;vertAL.png;;;;black;black;vert;6;magnit;;;;8
39;1590679951678;28/05/2020 15:32:31;1590679948467;1;28/05/2020 16:32:28;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;9;8;4;Screen 5;Zone4;response_keyboard_single;853.5499999999265;;L;1;0;1;0;;;;;;training;;;;;;blackblackvert.png;blackblackvert6.png;;;;A;vertAL.png;;;;black;black;vert;6;magnit;;;;8
