Event Index;UTC Timestamp;UTC Date;Local Timestamp;Local Timezone;Local Date;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Task Name;Task Version;counterbalance-9qvq;checkpoint-4d69;checkpoint-7y1f;checkpoint-fqea;Question Key;Response
8;1591085852276;02/06/2020 08:17:32;1591085848189;2;02/06/2020 10:17:28;18755;2;questionnaire-89vf;;5268595;5ec65c58dba65c0177c434fe;1483759;;complete;;5ed60177b8c163000a4285f8;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;after demographic;demographic;4;BRAC1_vertAA_1st300;after consent;after demographic;Task done;response-3;Polish
9;1591085852276;02/06/2020 08:17:32;1591085848189;2;02/06/2020 10:17:28;18755;2;questionnaire-89vf;;5268595;5ec65c58dba65c0177c434fe;1483759;;complete;;5ed60177b8c163000a4285f8;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;after demographic;demographic;4;BRAC1_vertAA_1st300;after consent;after demographic;Task done;country;Poland
10;1591085852276;02/06/2020 08:17:32;1591085848189;2;02/06/2020 10:17:28;18755;2;questionnaire-89vf;;5268595;5ec65c58dba65c0177c434fe;1483759;;complete;;5ed60177b8c163000a4285f8;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;after demographic;demographic;4;BRAC1_vertAA_1st300;after consent;after demographic;Task done;education;Some high school but no diploma
11;1591085852276;02/06/2020 08:17:32;1591085848189;2;02/06/2020 10:17:28;18755;2;questionnaire-89vf;;5268595;5ec65c58dba65c0177c434fe;1483759;;complete;;5ed60177b8c163000a4285f8;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;after demographic;demographic;4;BRAC1_vertAA_1st300;after consent;after demographic;Task done;education-quantised;2
12;1591085852276;02/06/2020 08:17:32;1591085848189;2;02/06/2020 10:17:28;18755;2;questionnaire-89vf;;5268595;5ec65c58dba65c0177c434fe;1483759;;complete;;5ed60177b8c163000a4285f8;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;after demographic;demographic;4;BRAC1_vertAA_1st300;after consent;after demographic;Task done;psyKnowledge;Not at all
13;1591085852276;02/06/2020 08:17:32;1591085848190;2;02/06/2020 10:17:28;18755;2;questionnaire-89vf;;5268595;5ec65c58dba65c0177c434fe;1483759;;complete;;5ed60177b8c163000a4285f8;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;after demographic;demographic;4;BRAC1_vertAA_1st300;after consent;after demographic;Task done;psyKnowledge-quantised;1
14;1591085852276;02/06/2020 08:17:32;1591085848190;2;02/06/2020 10:17:28;18755;2;questionnaire-89vf;;5268595;5ec65c58dba65c0177c434fe;1483759;;complete;;5ed60177b8c163000a4285f8;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;after demographic;demographic;4;BRAC1_vertAA_1st300;after consent;after demographic;Task done;comment;The most interesting study I've taken on Prolific so far :)
15;1591085852276;02/06/2020 08:17:32;1591085848190;2;02/06/2020 10:17:28;18755;2;questionnaire-89vf;;5268595;5ec65c58dba65c0177c434fe;1483759;;complete;;5ed60177b8c163000a4285f8;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;after demographic;demographic;4;BRAC1_vertAA_1st300;after consent;after demographic;Task done;END QUESTIONNAIRE;78510
1;1591085468281;02/06/2020 08:11:08;1591085468194;2;02/06/2020 10:11:08;18755;2;questionnaire-89vf;;5268527;5d81299125e6a40019e3c80d;1483739;;complete;;5ed5fde4aa77e519c3ff5a3f;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1280x800;1280x714;after demographic;demographic;4;BRAC1_horiAL_1st0;after consent;after demographic;Task done;BEGIN QUESTIONNAIRE;
2;1591085495172;02/06/2020 08:11:35;1591085495108;2;02/06/2020 10:11:35;18755;2;questionnaire-89vf;;5268527;5d81299125e6a40019e3c80d;1483739;;complete;;5ed5fde4aa77e519c3ff5a3f;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1280x800;1280x714;after demographic;demographic;4;BRAC1_horiAL_1st0;after consent;after demographic;Task done;sex;female
3;1591085495265;02/06/2020 08:11:35;1591085495110;2;02/06/2020 10:11:35;18755;2;questionnaire-89vf;;5268527;5d81299125e6a40019e3c80d;1483739;;complete;;5ed5fde4aa77e519c3ff5a3f;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1280x800;1280x714;after demographic;demographic;4;BRAC1_horiAL_1st0;after consent;after demographic;Task done;sex-quantised;2
4;1591085495265;02/06/2020 08:11:35;1591085495110;2;02/06/2020 10:11:35;18755;2;questionnaire-89vf;;5268527;5d81299125e6a40019e3c80d;1483739;;complete;;5ed5fde4aa77e519c3ff5a3f;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1280x800;1280x714;after demographic;demographic;4;BRAC1_horiAL_1st0;after consent;after demographic;Task done;age;33
5;1591085495265;02/06/2020 08:11:35;1591085495110;2;02/06/2020 10:11:35;18755;2;questionnaire-89vf;;5268527;5d81299125e6a40019e3c80d;1483739;;complete;;5ed5fde4aa77e519c3ff5a3f;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1280x800;1280x714;after demographic;demographic;4;BRAC1_horiAL_1st0;after consent;after demographic;Task done;response-2;right-handed
6;1591085495265;02/06/2020 08:11:35;1591085495110;2;02/06/2020 10:11:35;18755;2;questionnaire-89vf;;5268527;5d81299125e6a40019e3c80d;1483739;;complete;;5ed5fde4aa77e519c3ff5a3f;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1280x800;1280x714;after demographic;demographic;4;BRAC1_horiAL_1st0;after consent;after demographic;Task done;response-2-quantised;1
7;1591085495265;02/06/2020 08:11:35;1591085495111;2;02/06/2020 10:11:35;18755;2;questionnaire-89vf;;5268527;5d81299125e6a40019e3c80d;1483739;;complete;;5ed5fde4aa77e519c3ff5a3f;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1280x800;1280x714;after demographic;demographic;4;BRAC1_horiAL_1st0;after consent;after demographic;Task done;response-2-text;
8;1591085495265;02/06/2020 08:11:35;1591085495111;2;02/06/2020 10:11:35;18755;2;questionnaire-89vf;;5268527;5d81299125e6a40019e3c80d;1483739;;complete;;5ed5fde4aa77e519c3ff5a3f;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1280x800;1280x714;after demographic;demographic;4;BRAC1_horiAL_1st0;after consent;after demographic;Task done;END QUESTIONNAIRE;26917
9;1591085495265;02/06/2020 08:11:35;1591085495111;2;02/06/2020 10:11:35;18755;2;questionnaire-89vf;;5268527;5d81299125e6a40019e3c80d;1483739;;complete;;5ed5fde4aa77e519c3ff5a3f;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1280x800;1280x714;after demographic;demographic;4;BRAC1_horiAL_1st0;after consent;after demographic;Task done;country;france
10;1591085495265;02/06/2020 08:11:35;1591085495111;2;02/06/2020 10:11:35;18755;2;questionnaire-89vf;;5268527;5d81299125e6a40019e3c80d;1483739;;complete;;5ed5fde4aa77e519c3ff5a3f;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1280x800;1280x714;after demographic;demographic;4;BRAC1_horiAL_1st0;after consent;after demographic;Task done;education;Master degree
11;1591085495265;02/06/2020 08:11:35;1591085495111;2;02/06/2020 10:11:35;18755;2;questionnaire-89vf;;5268527;5d81299125e6a40019e3c80d;1483739;;complete;;5ed5fde4aa77e519c3ff5a3f;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1280x800;1280x714;after demographic;demographic;4;BRAC1_horiAL_1st0;after consent;after demographic;Task done;education-quantised;6
12;1591085495265;02/06/2020 08:11:35;1591085495111;2;02/06/2020 10:11:35;18755;2;questionnaire-89vf;;5268527;5d81299125e6a40019e3c80d;1483739;;complete;;5ed5fde4aa77e519c3ff5a3f;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1280x800;1280x714;after demographic;demographic;4;BRAC1_horiAL_1st0;after consent;after demographic;Task done;psyKnowledge;Not at all
13;1591085495265;02/06/2020 08:11:35;1591085495111;2;02/06/2020 10:11:35;18755;2;questionnaire-89vf;;5268527;5d81299125e6a40019e3c80d;1483739;;complete;;5ed5fde4aa77e519c3ff5a3f;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1280x800;1280x714;after demographic;demographic;4;BRAC1_horiAL_1st0;after consent;after demographic;Task done;psyKnowledge-quantised;1
14;1591085495265;02/06/2020 08:11:35;1591085495111;2;02/06/2020 10:11:35;18755;2;questionnaire-89vf;;5268527;5d81299125e6a40019e3c80d;1483739;;complete;;5ed5fde4aa77e519c3ff5a3f;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1280x800;1280x714;after demographic;demographic;4;BRAC1_horiAL_1st0;after consent;after demographic;Task done;comment;
15;1591085495265;02/06/2020 08:11:35;1591085495111;2;02/06/2020 10:11:35;18755;2;questionnaire-89vf;;5268527;5d81299125e6a40019e3c80d;1483739;;complete;;5ed5fde4aa77e519c3ff5a3f;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1280x800;1280x714;after demographic;demographic;4;BRAC1_horiAL_1st0;after consent;after demographic;Task done;response-3;english
1;1591084848083;02/06/2020 08:00:48;1591084850750;-5;02/06/2020 03:00:50;18755;2;questionnaire-89vf;;5268392;5d4a41890e604c00011ade8b;1483756;;complete;;5ed60117bc062100098c9a00;computer;Desktop or Laptop;Windows 7;Chrome 83.0.4103.61;1920x1080;1920x1032;after demographic;demographic;4;BRAC1_vertLL_1st0;after consent;after demographic;Task done;BEGIN QUESTIONNAIRE;
2;1591084874578;02/06/2020 08:01:14;1591084877245;-5;02/06/2020 03:01:17;18755;2;questionnaire-89vf;;5268392;5d4a41890e604c00011ade8b;1483756;;complete;;5ed60117bc062100098c9a00;computer;Desktop or Laptop;Windows 7;Chrome 83.0.4103.61;1920x1080;1903x1032;after demographic;demographic;4;BRAC1_vertLL_1st0;after consent;after demographic;Task done;sex;male
3;1591084874781;02/06/2020 08:01:14;1591084877247;-5;02/06/2020 03:01:17;18755;2;questionnaire-89vf;;5268392;5d4a41890e604c00011ade8b;1483756;;complete;;5ed60117bc062100098c9a00;computer;Desktop or Laptop;Windows 7;Chrome 83.0.4103.61;1920x1080;1903x1032;after demographic;demographic;4;BRAC1_vertLL_1st0;after consent;after demographic;Task done;sex-quantised;1
4;1591084874781;02/06/2020 08:01:14;1591084877247;-5;02/06/2020 03:01:17;18755;2;questionnaire-89vf;;5268392;5d4a41890e604c00011ade8b;1483756;;complete;;5ed60117bc062100098c9a00;computer;Desktop or Laptop;Windows 7;Chrome 83.0.4103.61;1920x1080;1903x1032;after demographic;demographic;4;BRAC1_vertLL_1st0;after consent;after demographic;Task done;age;24
5;1591084874781;02/06/2020 08:01:14;1591084877247;-5;02/06/2020 03:01:17;18755;2;questionnaire-89vf;;5268392;5d4a41890e604c00011ade8b;1483756;;complete;;5ed60117bc062100098c9a00;computer;Desktop or Laptop;Windows 7;Chrome 83.0.4103.61;1920x1080;1903x1032;after demographic;demographic;4;BRAC1_vertLL_1st0;after consent;after demographic;Task done;response-2;right-handed
6;1591084874781;02/06/2020 08:01:14;1591084877247;-5;02/06/2020 03:01:17;18755;2;questionnaire-89vf;;5268392;5d4a41890e604c00011ade8b;1483756;;complete;;5ed60117bc062100098c9a00;computer;Desktop or Laptop;Windows 7;Chrome 83.0.4103.61;1920x1080;1903x1032;after demographic;demographic;4;BRAC1_vertLL_1st0;after consent;after demographic;Task done;response-2-quantised;1
7;1591084874781;02/06/2020 08:01:14;1591084877248;-5;02/06/2020 03:01:17;18755;2;questionnaire-89vf;;5268392;5d4a41890e604c00011ade8b;1483756;;complete;;5ed60117bc062100098c9a00;computer;Desktop or Laptop;Windows 7;Chrome 83.0.4103.61;1920x1080;1903x1032;after demographic;demographic;4;BRAC1_vertLL_1st0;after consent;after demographic;Task done;response-2-text;
8;1591084874781;02/06/2020 08:01:14;1591084877248;-5;02/06/2020 03:01:17;18755;2;questionnaire-89vf;;5268392;5d4a41890e604c00011ade8b;1483756;;complete;;5ed60117bc062100098c9a00;computer;Desktop or Laptop;Windows 7;Chrome 83.0.4103.61;1920x1080;1903x1032;after demographic;demographic;4;BRAC1_vertLL_1st0;after consent;after demographic;Task done;response-3;English
9;1591084874781;02/06/2020 08:01:14;1591084877248;-5;02/06/2020 03:01:17;18755;2;questionnaire-89vf;;5268392;5d4a41890e604c00011ade8b;1483756;;complete;;5ed60117bc062100098c9a00;computer;Desktop or Laptop;Windows 7;Chrome 83.0.4103.61;1920x1080;1903x1032;after demographic;demographic;4;BRAC1_vertLL_1st0;after consent;after demographic;Task done;country;USA
10;1591084874781;02/06/2020 08:01:14;1591084877248;-5;02/06/2020 03:01:17;18755;2;questionnaire-89vf;;5268392;5d4a41890e604c00011ade8b;1483756;;complete;;5ed60117bc062100098c9a00;computer;Desktop or Laptop;Windows 7;Chrome 83.0.4103.61;1920x1080;1903x1032;after demographic;demographic;4;BRAC1_vertLL_1st0;after consent;after demographic;Task done;education;Bachelor degree
11;1591084874781;02/06/2020 08:01:14;1591084877248;-5;02/06/2020 03:01:17;18755;2;questionnaire-89vf;;5268392;5d4a41890e604c00011ade8b;1483756;;complete;;5ed60117bc062100098c9a00;computer;Desktop or Laptop;Windows 7;Chrome 83.0.4103.61;1920x1080;1903x1032;after demographic;demographic;4;BRAC1_vertLL_1st0;after consent;after demographic;Task done;education-quantised;5
12;1591084874781;02/06/2020 08:01:14;1591084877248;-5;02/06/2020 03:01:17;18755;2;questionnaire-89vf;;5268392;5d4a41890e604c00011ade8b;1483756;;complete;;5ed60117bc062100098c9a00;computer;Desktop or Laptop;Windows 7;Chrome 83.0.4103.61;1920x1080;1903x1032;after demographic;demographic;4;BRAC1_vertLL_1st0;after consent;after demographic;Task done;psyKnowledge;Not at all
13;1591084874781;02/06/2020 08:01:14;1591084877248;-5;02/06/2020 03:01:17;18755;2;questionnaire-89vf;;5268392;5d4a41890e604c00011ade8b;1483756;;complete;;5ed60117bc062100098c9a00;computer;Desktop or Laptop;Windows 7;Chrome 83.0.4103.61;1920x1080;1903x1032;after demographic;demographic;4;BRAC1_vertLL_1st0;after consent;after demographic;Task done;psyKnowledge-quantised;1
14;1591084874781;02/06/2020 08:01:14;1591084877249;-5;02/06/2020 03:01:17;18755;2;questionnaire-89vf;;5268392;5d4a41890e604c00011ade8b;1483756;;complete;;5ed60117bc062100098c9a00;computer;Desktop or Laptop;Windows 7;Chrome 83.0.4103.61;1920x1080;1903x1032;after demographic;demographic;4;BRAC1_vertLL_1st0;after consent;after demographic;Task done;comment;
15;1591084874781;02/06/2020 08:01:14;1591084877249;-5;02/06/2020 03:01:17;18755;2;questionnaire-89vf;;5268392;5d4a41890e604c00011ade8b;1483756;;complete;;5ed60117bc062100098c9a00;computer;Desktop or Laptop;Windows 7;Chrome 83.0.4103.61;1920x1080;1903x1032;after demographic;demographic;4;BRAC1_vertLL_1st0;after consent;after demographic;Task done;END QUESTIONNAIRE;26499
1;1591084637495;02/06/2020 07:57:17;1591084637443;2;02/06/2020 09:57:17;18755;2;questionnaire-89vf;;5268355;5e8dcc81e6686e035680594e;1483745;;complete;;5ed5fde234f26a19dc1377f2;computer;Desktop or Laptop;Windows XP;Chrome 49.0.2623.112;1280x800;1280x709;after demographic;demographic;4;BRAC1_horiLL_1st0;after consent;after demographic;Task done;BEGIN QUESTIONNAIRE;
2;1591084686374;02/06/2020 07:58:06;1591084686452;2;02/06/2020 09:58:06;18755;2;questionnaire-89vf;;5268355;5e8dcc81e6686e035680594e;1483745;;complete;;5ed5fde234f26a19dc1377f2;computer;Desktop or Laptop;Windows XP;Chrome 49.0.2623.112;1280x800;1263x709;after demographic;demographic;4;BRAC1_horiLL_1st0;after consent;after demographic;Task done;sex;female
3;1591084686499;02/06/2020 07:58:06;1591084686458;2;02/06/2020 09:58:06;18755;2;questionnaire-89vf;;5268355;5e8dcc81e6686e035680594e;1483745;;complete;;5ed5fde234f26a19dc1377f2;computer;Desktop or Laptop;Windows XP;Chrome 49.0.2623.112;1280x800;1263x709;after demographic;demographic;4;BRAC1_horiLL_1st0;after consent;after demographic;Task done;sex-quantised;2
4;1591084686499;02/06/2020 07:58:06;1591084686459;2;02/06/2020 09:58:06;18755;2;questionnaire-89vf;;5268355;5e8dcc81e6686e035680594e;1483745;;complete;;5ed5fde234f26a19dc1377f2;computer;Desktop or Laptop;Windows XP;Chrome 49.0.2623.112;1280x800;1263x709;after demographic;demographic;4;BRAC1_horiLL_1st0;after consent;after demographic;Task done;age;28
5;1591084686499;02/06/2020 07:58:06;1591084686459;2;02/06/2020 09:58:06;18755;2;questionnaire-89vf;;5268355;5e8dcc81e6686e035680594e;1483745;;complete;;5ed5fde234f26a19dc1377f2;computer;Desktop or Laptop;Windows XP;Chrome 49.0.2623.112;1280x800;1263x709;after demographic;demographic;4;BRAC1_horiLL_1st0;after consent;after demographic;Task done;response-2;left-handed
6;1591084686499;02/06/2020 07:58:06;1591084686459;2;02/06/2020 09:58:06;18755;2;questionnaire-89vf;;5268355;5e8dcc81e6686e035680594e;1483745;;complete;;5ed5fde234f26a19dc1377f2;computer;Desktop or Laptop;Windows XP;Chrome 49.0.2623.112;1280x800;1263x709;after demographic;demographic;4;BRAC1_horiLL_1st0;after consent;after demographic;Task done;response-2-quantised;2
7;1591084686499;02/06/2020 07:58:06;1591084686459;2;02/06/2020 09:58:06;18755;2;questionnaire-89vf;;5268355;5e8dcc81e6686e035680594e;1483745;;complete;;5ed5fde234f26a19dc1377f2;computer;Desktop or Laptop;Windows XP;Chrome 49.0.2623.112;1280x800;1263x709;after demographic;demographic;4;BRAC1_horiLL_1st0;after consent;after demographic;Task done;response-2-text;
8;1591084686499;02/06/2020 07:58:06;1591084686459;2;02/06/2020 09:58:06;18755;2;questionnaire-89vf;;5268355;5e8dcc81e6686e035680594e;1483745;;complete;;5ed5fde234f26a19dc1377f2;computer;Desktop or Laptop;Windows XP;Chrome 49.0.2623.112;1280x800;1263x709;after demographic;demographic;4;BRAC1_horiLL_1st0;after consent;after demographic;Task done;response-3;Polish
9;1591084686499;02/06/2020 07:58:06;1591084686459;2;02/06/2020 09:58:06;18755;2;questionnaire-89vf;;5268355;5e8dcc81e6686e035680594e;1483745;;complete;;5ed5fde234f26a19dc1377f2;computer;Desktop or Laptop;Windows XP;Chrome 49.0.2623.112;1280x800;1263x709;after demographic;demographic;4;BRAC1_horiLL_1st0;after consent;after demographic;Task done;country;Poland
10;1591084686499;02/06/2020 07:58:06;1591084686459;2;02/06/2020 09:58:06;18755;2;questionnaire-89vf;;5268355;5e8dcc81e6686e035680594e;1483745;;complete;;5ed5fde234f26a19dc1377f2;computer;Desktop or Laptop;Windows XP;Chrome 49.0.2623.112;1280x800;1263x709;after demographic;demographic;4;BRAC1_horiLL_1st0;after consent;after demographic;Task done;education;Master degree
11;1591084686499;02/06/2020 07:58:06;1591084686459;2;02/06/2020 09:58:06;18755;2;questionnaire-89vf;;5268355;5e8dcc81e6686e035680594e;1483745;;complete;;5ed5fde234f26a19dc1377f2;computer;Desktop or Laptop;Windows XP;Chrome 49.0.2623.112;1280x800;1263x709;after demographic;demographic;4;BRAC1_horiLL_1st0;after consent;after demographic;Task done;education-quantised;6
12;1591084686499;02/06/2020 07:58:06;1591084686459;2;02/06/2020 09:58:06;18755;2;questionnaire-89vf;;5268355;5e8dcc81e6686e035680594e;1483745;;complete;;5ed5fde234f26a19dc1377f2;computer;Desktop or Laptop;Windows XP;Chrome 49.0.2623.112;1280x800;1263x709;after demographic;demographic;4;BRAC1_horiLL_1st0;after consent;after demographic;Task done;psyKnowledge;Not at all
13;1591084686499;02/06/2020 07:58:06;1591084686460;2;02/06/2020 09:58:06;18755;2;questionnaire-89vf;;5268355;5e8dcc81e6686e035680594e;1483745;;complete;;5ed5fde234f26a19dc1377f2;computer;Desktop or Laptop;Windows XP;Chrome 49.0.2623.112;1280x800;1263x709;after demographic;demographic;4;BRAC1_horiLL_1st0;after consent;after demographic;Task done;psyKnowledge-quantised;1
14;1591084686499;02/06/2020 07:58:06;1591084686460;2;02/06/2020 09:58:06;18755;2;questionnaire-89vf;;5268355;5e8dcc81e6686e035680594e;1483745;;complete;;5ed5fde234f26a19dc1377f2;computer;Desktop or Laptop;Windows XP;Chrome 49.0.2623.112;1280x800;1263x709;after demographic;demographic;4;BRAC1_horiLL_1st0;after consent;after demographic;Task done;comment;Very interesting study for me
15;1591084686499;02/06/2020 07:58:06;1591084686460;2;02/06/2020 09:58:06;18755;2;questionnaire-89vf;;5268355;5e8dcc81e6686e035680594e;1483745;;complete;;5ed5fde234f26a19dc1377f2;computer;Desktop or Laptop;Windows XP;Chrome 49.0.2623.112;1280x800;1263x709;after demographic;demographic;4;BRAC1_horiLL_1st0;after consent;after demographic;Task done;END QUESTIONNAIRE;49018
1;1591083935622;02/06/2020 07:45:35;1591083935387;-5;02/06/2020 02:45:35;18755;2;questionnaire-89vf;;5268242;5ec040acbd55a509d7179ccd;1483731;;complete;;5ed5fde2dbd1bf04c77cfa7f;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1920x947;after demographic;demographic;4;BRAC1_vertAL_1st300;after consent;after demographic;Task done;BEGIN QUESTIONNAIRE;
2;1591084027166;02/06/2020 07:47:07;1591084027231;-5;02/06/2020 02:47:07;18755;2;questionnaire-89vf;;5268242;5ec040acbd55a509d7179ccd;1483731;;complete;;5ed5fde2dbd1bf04c77cfa7f;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x947;after demographic;demographic;4;BRAC1_vertAL_1st300;after consent;after demographic;Task done;sex;male
3;1591084027479;02/06/2020 07:47:07;1591084027232;-5;02/06/2020 02:47:07;18755;2;questionnaire-89vf;;5268242;5ec040acbd55a509d7179ccd;1483731;;complete;;5ed5fde2dbd1bf04c77cfa7f;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x947;after demographic;demographic;4;BRAC1_vertAL_1st300;after consent;after demographic;Task done;sex-quantised;1
4;1591084027479;02/06/2020 07:47:07;1591084027233;-5;02/06/2020 02:47:07;18755;2;questionnaire-89vf;;5268242;5ec040acbd55a509d7179ccd;1483731;;complete;;5ed5fde2dbd1bf04c77cfa7f;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x947;after demographic;demographic;4;BRAC1_vertAL_1st300;after consent;after demographic;Task done;age;23
5;1591084027479;02/06/2020 07:47:07;1591084027233;-5;02/06/2020 02:47:07;18755;2;questionnaire-89vf;;5268242;5ec040acbd55a509d7179ccd;1483731;;complete;;5ed5fde2dbd1bf04c77cfa7f;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x947;after demographic;demographic;4;BRAC1_vertAL_1st300;after consent;after demographic;Task done;response-2;right-handed
6;1591084027479;02/06/2020 07:47:07;1591084027233;-5;02/06/2020 02:47:07;18755;2;questionnaire-89vf;;5268242;5ec040acbd55a509d7179ccd;1483731;;complete;;5ed5fde2dbd1bf04c77cfa7f;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x947;after demographic;demographic;4;BRAC1_vertAL_1st300;after consent;after demographic;Task done;response-2-quantised;1
7;1591084027479;02/06/2020 07:47:07;1591084027234;-5;02/06/2020 02:47:07;18755;2;questionnaire-89vf;;5268242;5ec040acbd55a509d7179ccd;1483731;;complete;;5ed5fde2dbd1bf04c77cfa7f;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x947;after demographic;demographic;4;BRAC1_vertAL_1st300;after consent;after demographic;Task done;response-2-text;
8;1591084027479;02/06/2020 07:47:07;1591084027234;-5;02/06/2020 02:47:07;18755;2;questionnaire-89vf;;5268242;5ec040acbd55a509d7179ccd;1483731;;complete;;5ed5fde2dbd1bf04c77cfa7f;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x947;after demographic;demographic;4;BRAC1_vertAL_1st300;after consent;after demographic;Task done;response-3;Spanish
9;1591084027479;02/06/2020 07:47:07;1591084027235;-5;02/06/2020 02:47:07;18755;2;questionnaire-89vf;;5268242;5ec040acbd55a509d7179ccd;1483731;;complete;;5ed5fde2dbd1bf04c77cfa7f;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x947;after demographic;demographic;4;BRAC1_vertAL_1st300;after consent;after demographic;Task done;country;Mexico
10;1591084027479;02/06/2020 07:47:07;1591084027235;-5;02/06/2020 02:47:07;18755;2;questionnaire-89vf;;5268242;5ec040acbd55a509d7179ccd;1483731;;complete;;5ed5fde2dbd1bf04c77cfa7f;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x947;after demographic;demographic;4;BRAC1_vertAL_1st300;after consent;after demographic;Task done;education;Some university/higher education but no degree
11;1591084027479;02/06/2020 07:47:07;1591084027235;-5;02/06/2020 02:47:07;18755;2;questionnaire-89vf;;5268242;5ec040acbd55a509d7179ccd;1483731;;complete;;5ed5fde2dbd1bf04c77cfa7f;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x947;after demographic;demographic;4;BRAC1_vertAL_1st300;after consent;after demographic;Task done;education-quantised;4
12;1591084027479;02/06/2020 07:47:07;1591084027235;-5;02/06/2020 02:47:07;18755;2;questionnaire-89vf;;5268242;5ec040acbd55a509d7179ccd;1483731;;complete;;5ed5fde2dbd1bf04c77cfa7f;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x947;after demographic;demographic;4;BRAC1_vertAL_1st300;after consent;after demographic;Task done;psyKnowledge;Some knowledge as amateur
13;1591084027479;02/06/2020 07:47:07;1591084027235;-5;02/06/2020 02:47:07;18755;2;questionnaire-89vf;;5268242;5ec040acbd55a509d7179ccd;1483731;;complete;;5ed5fde2dbd1bf04c77cfa7f;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x947;after demographic;demographic;4;BRAC1_vertAL_1st300;after consent;after demographic;Task done;psyKnowledge-quantised;2
14;1591084027479;02/06/2020 07:47:07;1591084027235;-5;02/06/2020 02:47:07;18755;2;questionnaire-89vf;;5268242;5ec040acbd55a509d7179ccd;1483731;;complete;;5ed5fde2dbd1bf04c77cfa7f;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x947;after demographic;demographic;4;BRAC1_vertAL_1st300;after consent;after demographic;Task done;comment;I enjoyed the test, but my eyes hurt after staring at a white screen for a long time
15;1591084027479;02/06/2020 07:47:07;1591084027236;-5;02/06/2020 02:47:07;18755;2;questionnaire-89vf;;5268242;5ec040acbd55a509d7179ccd;1483731;;complete;;5ed5fde2dbd1bf04c77cfa7f;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x947;after demographic;demographic;4;BRAC1_vertAL_1st300;after consent;after demographic;Task done;END QUESTIONNAIRE;91849
