Event Index;UTC Timestamp;UTC Date;Local Timestamp;Local Timezone;Local Date;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Task Name;Task Version;counterbalance-9qvq;checkpoint-ngg1;checkpoint-nubw;checkpoint-t5ey;Question Key;Response
9;1591194365887;03/06/2020 14:26:05;1591194364069;3;03/06/2020 17:26:04;18619;2;questionnaire-b579;;5290635;5e6bcd93fa0d9e02a29d9de7;1490402;;complete;;5ed7aa5b0d7fc425eafe665e;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;2560x1080;2543x969;demographics done;demographic;4;BRAC2_vertLL_1st300;Consents given;exp done;demographics done;country;israel
10;1591194365887;03/06/2020 14:26:05;1591194364069;3;03/06/2020 17:26:04;18619;2;questionnaire-b579;;5290635;5e6bcd93fa0d9e02a29d9de7;1490402;;complete;;5ed7aa5b0d7fc425eafe665e;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;2560x1080;2543x969;demographics done;demographic;4;BRAC2_vertLL_1st300;Consents given;exp done;demographics done;education;Bachelor degree
11;1591194365887;03/06/2020 14:26:05;1591194364069;3;03/06/2020 17:26:04;18619;2;questionnaire-b579;;5290635;5e6bcd93fa0d9e02a29d9de7;1490402;;complete;;5ed7aa5b0d7fc425eafe665e;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;2560x1080;2543x969;demographics done;demographic;4;BRAC2_vertLL_1st300;Consents given;exp done;demographics done;education-quantised;5
12;1591194365887;03/06/2020 14:26:05;1591194364069;3;03/06/2020 17:26:04;18619;2;questionnaire-b579;;5290635;5e6bcd93fa0d9e02a29d9de7;1490402;;complete;;5ed7aa5b0d7fc425eafe665e;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;2560x1080;2543x969;demographics done;demographic;4;BRAC2_vertLL_1st300;Consents given;exp done;demographics done;psyKnowledge;Not at all
13;1591194365887;03/06/2020 14:26:05;1591194364069;3;03/06/2020 17:26:04;18619;2;questionnaire-b579;;5290635;5e6bcd93fa0d9e02a29d9de7;1490402;;complete;;5ed7aa5b0d7fc425eafe665e;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;2560x1080;2543x969;demographics done;demographic;4;BRAC2_vertLL_1st300;Consents given;exp done;demographics done;psyKnowledge-quantised;1
14;1591194365887;03/06/2020 14:26:05;1591194364069;3;03/06/2020 17:26:04;18619;2;questionnaire-b579;;5290635;5e6bcd93fa0d9e02a29d9de7;1490402;;complete;;5ed7aa5b0d7fc425eafe665e;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;2560x1080;2543x969;demographics done;demographic;4;BRAC2_vertLL_1st300;Consents given;exp done;demographics done;comment;i found it pretty annoying that i couldnt change the controls because they were quiet uncomfortable escpecially the l for odd numbers and a for even ones i would have preffered to flip them atleast or even change them completely to left and right mouse clicks or a and d 
15;1591194365887;03/06/2020 14:26:05;1591194364069;3;03/06/2020 17:26:04;18619;2;questionnaire-b579;;5290635;5e6bcd93fa0d9e02a29d9de7;1490402;;complete;;5ed7aa5b0d7fc425eafe665e;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;2560x1080;2543x969;demographics done;demographic;4;BRAC2_vertLL_1st300;Consents given;exp done;demographics done;response-3;hebrew
1;1591195674659;03/06/2020 14:47:54;1591195666950;2;03/06/2020 16:47:46;18619;2;questionnaire-b579;;5291184;5bf5e55ebf67dc00015a2b3f;1490415;;complete;;5ed7aa59858a15255bac3c9e;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1920x969;demographics done;demographic;4;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BEGIN QUESTIONNAIRE;
2;1591195752773;03/06/2020 14:49:12;1591195745098;2;03/06/2020 16:49:05;18619;2;questionnaire-b579;;5291184;5bf5e55ebf67dc00015a2b3f;1490415;;complete;;5ed7aa59858a15255bac3c9e;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;sex;male
3;1591195752929;03/06/2020 14:49:12;1591195745100;2;03/06/2020 16:49:05;18619;2;questionnaire-b579;;5291184;5bf5e55ebf67dc00015a2b3f;1490415;;complete;;5ed7aa59858a15255bac3c9e;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;sex-quantised;1
4;1591195752929;03/06/2020 14:49:12;1591195745101;2;03/06/2020 16:49:05;18619;2;questionnaire-b579;;5291184;5bf5e55ebf67dc00015a2b3f;1490415;;complete;;5ed7aa59858a15255bac3c9e;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;age;23
5;1591195752929;03/06/2020 14:49:12;1591195745101;2;03/06/2020 16:49:05;18619;2;questionnaire-b579;;5291184;5bf5e55ebf67dc00015a2b3f;1490415;;complete;;5ed7aa59858a15255bac3c9e;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;response-2;right-handed
6;1591195752929;03/06/2020 14:49:12;1591195745101;2;03/06/2020 16:49:05;18619;2;questionnaire-b579;;5291184;5bf5e55ebf67dc00015a2b3f;1490415;;complete;;5ed7aa59858a15255bac3c9e;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;response-2-quantised;1
7;1591195752929;03/06/2020 14:49:12;1591195745101;2;03/06/2020 16:49:05;18619;2;questionnaire-b579;;5291184;5bf5e55ebf67dc00015a2b3f;1490415;;complete;;5ed7aa59858a15255bac3c9e;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;response-2-text;
8;1591195752929;03/06/2020 14:49:12;1591195745101;2;03/06/2020 16:49:05;18619;2;questionnaire-b579;;5291184;5bf5e55ebf67dc00015a2b3f;1490415;;complete;;5ed7aa59858a15255bac3c9e;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;response-3;Polish
9;1591195752929;03/06/2020 14:49:12;1591195745102;2;03/06/2020 16:49:05;18619;2;questionnaire-b579;;5291184;5bf5e55ebf67dc00015a2b3f;1490415;;complete;;5ed7aa59858a15255bac3c9e;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;country;Poland
10;1591195752929;03/06/2020 14:49:12;1591195745102;2;03/06/2020 16:49:05;18619;2;questionnaire-b579;;5291184;5bf5e55ebf67dc00015a2b3f;1490415;;complete;;5ed7aa59858a15255bac3c9e;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;education;Some university/higher education but no degree
11;1591195752929;03/06/2020 14:49:12;1591195745102;2;03/06/2020 16:49:05;18619;2;questionnaire-b579;;5291184;5bf5e55ebf67dc00015a2b3f;1490415;;complete;;5ed7aa59858a15255bac3c9e;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;education-quantised;4
12;1591195752929;03/06/2020 14:49:12;1591195745102;2;03/06/2020 16:49:05;18619;2;questionnaire-b579;;5291184;5bf5e55ebf67dc00015a2b3f;1490415;;complete;;5ed7aa59858a15255bac3c9e;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;psyKnowledge;Not at all
13;1591195752929;03/06/2020 14:49:12;1591195745103;2;03/06/2020 16:49:05;18619;2;questionnaire-b579;;5291184;5bf5e55ebf67dc00015a2b3f;1490415;;complete;;5ed7aa59858a15255bac3c9e;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;psyKnowledge-quantised;1
14;1591195752929;03/06/2020 14:49:12;1591195745103;2;03/06/2020 16:49:05;18619;2;questionnaire-b579;;5291184;5bf5e55ebf67dc00015a2b3f;1490415;;complete;;5ed7aa59858a15255bac3c9e;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;comment;
15;1591195752929;03/06/2020 14:49:12;1591195745104;2;03/06/2020 16:49:05;18619;2;questionnaire-b579;;5291184;5bf5e55ebf67dc00015a2b3f;1490415;;complete;;5ed7aa59858a15255bac3c9e;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;END QUESTIONNAIRE;78155
1;1591198830425;03/06/2020 15:40:30;1591198830208;-5;03/06/2020 10:40:30;18619;2;questionnaire-b579;;5292859;5e7401e8a30c803808f1ce69;1490925;;complete;;5ed7be81c099660b0f21517d;computer;Desktop or Laptop;Mac OS 10.14.6;Chrome 83.0.4103.61;1680x1050;1680x971;demographics done;demographic;4;BRAC2_horiLA_1st0;Consents given;exp done;demographics done;BEGIN QUESTIONNAIRE;
2;1591198883322;03/06/2020 15:41:23;1591198883073;-5;03/06/2020 10:41:23;18619;2;questionnaire-b579;;5292859;5e7401e8a30c803808f1ce69;1490925;;complete;;5ed7be81c099660b0f21517d;computer;Desktop or Laptop;Mac OS 10.14.6;Chrome 83.0.4103.61;1680x1050;1680x971;demographics done;demographic;4;BRAC2_horiLA_1st0;Consents given;exp done;demographics done;sex;male
3;1591198883695;03/06/2020 15:41:23;1591198883075;-5;03/06/2020 10:41:23;18619;2;questionnaire-b579;;5292859;5e7401e8a30c803808f1ce69;1490925;;complete;;5ed7be81c099660b0f21517d;computer;Desktop or Laptop;Mac OS 10.14.6;Chrome 83.0.4103.61;1680x1050;1680x971;demographics done;demographic;4;BRAC2_horiLA_1st0;Consents given;exp done;demographics done;sex-quantised;1
4;1591198883695;03/06/2020 15:41:23;1591198883075;-5;03/06/2020 10:41:23;18619;2;questionnaire-b579;;5292859;5e7401e8a30c803808f1ce69;1490925;;complete;;5ed7be81c099660b0f21517d;computer;Desktop or Laptop;Mac OS 10.14.6;Chrome 83.0.4103.61;1680x1050;1680x971;demographics done;demographic;4;BRAC2_horiLA_1st0;Consents given;exp done;demographics done;age;20
5;1591198883695;03/06/2020 15:41:23;1591198883075;-5;03/06/2020 10:41:23;18619;2;questionnaire-b579;;5292859;5e7401e8a30c803808f1ce69;1490925;;complete;;5ed7be81c099660b0f21517d;computer;Desktop or Laptop;Mac OS 10.14.6;Chrome 83.0.4103.61;1680x1050;1680x971;demographics done;demographic;4;BRAC2_horiLA_1st0;Consents given;exp done;demographics done;response-2;right-handed
6;1591198883695;03/06/2020 15:41:23;1591198883075;-5;03/06/2020 10:41:23;18619;2;questionnaire-b579;;5292859;5e7401e8a30c803808f1ce69;1490925;;complete;;5ed7be81c099660b0f21517d;computer;Desktop or Laptop;Mac OS 10.14.6;Chrome 83.0.4103.61;1680x1050;1680x971;demographics done;demographic;4;BRAC2_horiLA_1st0;Consents given;exp done;demographics done;response-2-quantised;1
7;1591198883695;03/06/2020 15:41:23;1591198883075;-5;03/06/2020 10:41:23;18619;2;questionnaire-b579;;5292859;5e7401e8a30c803808f1ce69;1490925;;complete;;5ed7be81c099660b0f21517d;computer;Desktop or Laptop;Mac OS 10.14.6;Chrome 83.0.4103.61;1680x1050;1680x971;demographics done;demographic;4;BRAC2_horiLA_1st0;Consents given;exp done;demographics done;response-2-text;
8;1591198883695;03/06/2020 15:41:23;1591198883075;-5;03/06/2020 10:41:23;18619;2;questionnaire-b579;;5292859;5e7401e8a30c803808f1ce69;1490925;;complete;;5ed7be81c099660b0f21517d;computer;Desktop or Laptop;Mac OS 10.14.6;Chrome 83.0.4103.61;1680x1050;1680x971;demographics done;demographic;4;BRAC2_horiLA_1st0;Consents given;exp done;demographics done;response-3;Spanish
9;1591198883695;03/06/2020 15:41:23;1591198883075;-5;03/06/2020 10:41:23;18619;2;questionnaire-b579;;5292859;5e7401e8a30c803808f1ce69;1490925;;complete;;5ed7be81c099660b0f21517d;computer;Desktop or Laptop;Mac OS 10.14.6;Chrome 83.0.4103.61;1680x1050;1680x971;demographics done;demographic;4;BRAC2_horiLA_1st0;Consents given;exp done;demographics done;country;Mexico
10;1591198883695;03/06/2020 15:41:23;1591198883075;-5;03/06/2020 10:41:23;18619;2;questionnaire-b579;;5292859;5e7401e8a30c803808f1ce69;1490925;;complete;;5ed7be81c099660b0f21517d;computer;Desktop or Laptop;Mac OS 10.14.6;Chrome 83.0.4103.61;1680x1050;1680x971;demographics done;demographic;4;BRAC2_horiLA_1st0;Consents given;exp done;demographics done;education;Some university/higher education but no degree
11;1591198883695;03/06/2020 15:41:23;1591198883076;-5;03/06/2020 10:41:23;18619;2;questionnaire-b579;;5292859;5e7401e8a30c803808f1ce69;1490925;;complete;;5ed7be81c099660b0f21517d;computer;Desktop or Laptop;Mac OS 10.14.6;Chrome 83.0.4103.61;1680x1050;1680x971;demographics done;demographic;4;BRAC2_horiLA_1st0;Consents given;exp done;demographics done;education-quantised;4
12;1591198883695;03/06/2020 15:41:23;1591198883076;-5;03/06/2020 10:41:23;18619;2;questionnaire-b579;;5292859;5e7401e8a30c803808f1ce69;1490925;;complete;;5ed7be81c099660b0f21517d;computer;Desktop or Laptop;Mac OS 10.14.6;Chrome 83.0.4103.61;1680x1050;1680x971;demographics done;demographic;4;BRAC2_horiLA_1st0;Consents given;exp done;demographics done;psyKnowledge;Not at all
13;1591198883695;03/06/2020 15:41:23;1591198883076;-5;03/06/2020 10:41:23;18619;2;questionnaire-b579;;5292859;5e7401e8a30c803808f1ce69;1490925;;complete;;5ed7be81c099660b0f21517d;computer;Desktop or Laptop;Mac OS 10.14.6;Chrome 83.0.4103.61;1680x1050;1680x971;demographics done;demographic;4;BRAC2_horiLA_1st0;Consents given;exp done;demographics done;psyKnowledge-quantised;1
14;1591198883695;03/06/2020 15:41:23;1591198883076;-5;03/06/2020 10:41:23;18619;2;questionnaire-b579;;5292859;5e7401e8a30c803808f1ce69;1490925;;complete;;5ed7be81c099660b0f21517d;computer;Desktop or Laptop;Mac OS 10.14.6;Chrome 83.0.4103.61;1680x1050;1680x971;demographics done;demographic;4;BRAC2_horiLA_1st0;Consents given;exp done;demographics done;comment;
15;1591198883695;03/06/2020 15:41:23;1591198883076;-5;03/06/2020 10:41:23;18619;2;questionnaire-b579;;5292859;5e7401e8a30c803808f1ce69;1490925;;complete;;5ed7be81c099660b0f21517d;computer;Desktop or Laptop;Mac OS 10.14.6;Chrome 83.0.4103.61;1680x1050;1680x971;demographics done;demographic;4;BRAC2_horiLA_1st0;Consents given;exp done;demographics done;END QUESTIONNAIRE;52868
1;1591199279292;03/06/2020 15:47:59;1591199277858;-5;03/06/2020 10:47:57;18619;2;questionnaire-b579;;5293039;5e5c993cd0394c474f7cc502;1490946;;complete;;5ed7be81c3b86227bf94b203;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1920x1007;demographics done;demographic;4;BRAC2_vertAA_1st300;Consents given;exp done;demographics done;BEGIN QUESTIONNAIRE;
2;1591199354710;03/06/2020 15:49:14;1591199353297;-5;03/06/2020 10:49:13;18619;2;questionnaire-b579;;5293039;5e5c993cd0394c474f7cc502;1490946;;complete;;5ed7be81c3b86227bf94b203;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x1007;demographics done;demographic;4;BRAC2_vertAA_1st300;Consents given;exp done;demographics done;sex;male
3;1591199354912;03/06/2020 15:49:14;1591199353301;-5;03/06/2020 10:49:13;18619;2;questionnaire-b579;;5293039;5e5c993cd0394c474f7cc502;1490946;;complete;;5ed7be81c3b86227bf94b203;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x1007;demographics done;demographic;4;BRAC2_vertAA_1st300;Consents given;exp done;demographics done;sex-quantised;1
4;1591199354912;03/06/2020 15:49:14;1591199353301;-5;03/06/2020 10:49:13;18619;2;questionnaire-b579;;5293039;5e5c993cd0394c474f7cc502;1490946;;complete;;5ed7be81c3b86227bf94b203;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x1007;demographics done;demographic;4;BRAC2_vertAA_1st300;Consents given;exp done;demographics done;age;23
5;1591199354912;03/06/2020 15:49:14;1591199353302;-5;03/06/2020 10:49:13;18619;2;questionnaire-b579;;5293039;5e5c993cd0394c474f7cc502;1490946;;complete;;5ed7be81c3b86227bf94b203;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x1007;demographics done;demographic;4;BRAC2_vertAA_1st300;Consents given;exp done;demographics done;response-2;right-handed
6;1591199354912;03/06/2020 15:49:14;1591199353302;-5;03/06/2020 10:49:13;18619;2;questionnaire-b579;;5293039;5e5c993cd0394c474f7cc502;1490946;;complete;;5ed7be81c3b86227bf94b203;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x1007;demographics done;demographic;4;BRAC2_vertAA_1st300;Consents given;exp done;demographics done;response-2-quantised;1
7;1591199354912;03/06/2020 15:49:14;1591199353302;-5;03/06/2020 10:49:13;18619;2;questionnaire-b579;;5293039;5e5c993cd0394c474f7cc502;1490946;;complete;;5ed7be81c3b86227bf94b203;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x1007;demographics done;demographic;4;BRAC2_vertAA_1st300;Consents given;exp done;demographics done;response-2-text;
8;1591199354912;03/06/2020 15:49:14;1591199353304;-5;03/06/2020 10:49:13;18619;2;questionnaire-b579;;5293039;5e5c993cd0394c474f7cc502;1490946;;complete;;5ed7be81c3b86227bf94b203;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x1007;demographics done;demographic;4;BRAC2_vertAA_1st300;Consents given;exp done;demographics done;response-3;Spanish
9;1591199354912;03/06/2020 15:49:14;1591199353304;-5;03/06/2020 10:49:13;18619;2;questionnaire-b579;;5293039;5e5c993cd0394c474f7cc502;1490946;;complete;;5ed7be81c3b86227bf94b203;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x1007;demographics done;demographic;4;BRAC2_vertAA_1st300;Consents given;exp done;demographics done;country;Mexico
10;1591199354912;03/06/2020 15:49:14;1591199353304;-5;03/06/2020 10:49:13;18619;2;questionnaire-b579;;5293039;5e5c993cd0394c474f7cc502;1490946;;complete;;5ed7be81c3b86227bf94b203;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x1007;demographics done;demographic;4;BRAC2_vertAA_1st300;Consents given;exp done;demographics done;education;Bachelor degree
11;1591199354912;03/06/2020 15:49:14;1591199353305;-5;03/06/2020 10:49:13;18619;2;questionnaire-b579;;5293039;5e5c993cd0394c474f7cc502;1490946;;complete;;5ed7be81c3b86227bf94b203;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x1007;demographics done;demographic;4;BRAC2_vertAA_1st300;Consents given;exp done;demographics done;education-quantised;5
12;1591199354912;03/06/2020 15:49:14;1591199353305;-5;03/06/2020 10:49:13;18619;2;questionnaire-b579;;5293039;5e5c993cd0394c474f7cc502;1490946;;complete;;5ed7be81c3b86227bf94b203;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x1007;demographics done;demographic;4;BRAC2_vertAA_1st300;Consents given;exp done;demographics done;psyKnowledge;Some knowledge as amateur
13;1591199354912;03/06/2020 15:49:14;1591199353305;-5;03/06/2020 10:49:13;18619;2;questionnaire-b579;;5293039;5e5c993cd0394c474f7cc502;1490946;;complete;;5ed7be81c3b86227bf94b203;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x1007;demographics done;demographic;4;BRAC2_vertAA_1st300;Consents given;exp done;demographics done;psyKnowledge-quantised;2
14;1591199354912;03/06/2020 15:49:14;1591199353305;-5;03/06/2020 10:49:13;18619;2;questionnaire-b579;;5293039;5e5c993cd0394c474f7cc502;1490946;;complete;;5ed7be81c3b86227bf94b203;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x1007;demographics done;demographic;4;BRAC2_vertAA_1st300;Consents given;exp done;demographics done;comment;
15;1591199354912;03/06/2020 15:49:14;1591199353306;-5;03/06/2020 10:49:13;18619;2;questionnaire-b579;;5293039;5e5c993cd0394c474f7cc502;1490946;;complete;;5ed7be81c3b86227bf94b203;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x1007;demographics done;demographic;4;BRAC2_vertAA_1st300;Consents given;exp done;demographics done;END QUESTIONNAIRE;75448
1;1591194118307;03/06/2020 14:21:58;1591194121700;1;03/06/2020 15:22:01;18619;2;questionnaire-b579;;5290630;5ed66b4716a53408d5cc7448;1490400;;complete;;5ed7aa67a58a9707612736e7;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1366x768;1366x657;demographics done;demographic;4;BRAC2_vertAL_1st0;Consents given;exp done;demographics done;BEGIN QUESTIONNAIRE;
2;1591194158210;03/06/2020 14:22:38;1591194161670;1;03/06/2020 15:22:41;18619;2;questionnaire-b579;;5290630;5ed66b4716a53408d5cc7448;1490400;;complete;;5ed7aa67a58a9707612736e7;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1366x768;1349x657;demographics done;demographic;4;BRAC2_vertAL_1st0;Consents given;exp done;demographics done;sex;female
3;1591194158288;03/06/2020 14:22:38;1591194161675;1;03/06/2020 15:22:41;18619;2;questionnaire-b579;;5290630;5ed66b4716a53408d5cc7448;1490400;;complete;;5ed7aa67a58a9707612736e7;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1366x768;1349x657;demographics done;demographic;4;BRAC2_vertAL_1st0;Consents given;exp done;demographics done;sex-quantised;2
4;1591194158288;03/06/2020 14:22:38;1591194161675;1;03/06/2020 15:22:41;18619;2;questionnaire-b579;;5290630;5ed66b4716a53408d5cc7448;1490400;;complete;;5ed7aa67a58a9707612736e7;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1366x768;1349x657;demographics done;demographic;4;BRAC2_vertAL_1st0;Consents given;exp done;demographics done;age;
5;1591194158288;03/06/2020 14:22:38;1591194161676;1;03/06/2020 15:22:41;18619;2;questionnaire-b579;;5290630;5ed66b4716a53408d5cc7448;1490400;;complete;;5ed7aa67a58a9707612736e7;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1366x768;1349x657;demographics done;demographic;4;BRAC2_vertAL_1st0;Consents given;exp done;demographics done;response-2;left-handed
6;1591194158288;03/06/2020 14:22:38;1591194161677;1;03/06/2020 15:22:41;18619;2;questionnaire-b579;;5290630;5ed66b4716a53408d5cc7448;1490400;;complete;;5ed7aa67a58a9707612736e7;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1366x768;1349x657;demographics done;demographic;4;BRAC2_vertAL_1st0;Consents given;exp done;demographics done;response-2-quantised;2
7;1591194158288;03/06/2020 14:22:38;1591194161677;1;03/06/2020 15:22:41;18619;2;questionnaire-b579;;5290630;5ed66b4716a53408d5cc7448;1490400;;complete;;5ed7aa67a58a9707612736e7;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1366x768;1349x657;demographics done;demographic;4;BRAC2_vertAL_1st0;Consents given;exp done;demographics done;response-2-text;
8;1591194158288;03/06/2020 14:22:38;1591194161678;1;03/06/2020 15:22:41;18619;2;questionnaire-b579;;5290630;5ed66b4716a53408d5cc7448;1490400;;complete;;5ed7aa67a58a9707612736e7;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1366x768;1349x657;demographics done;demographic;4;BRAC2_vertAL_1st0;Consents given;exp done;demographics done;response-3;English
9;1591194158288;03/06/2020 14:22:38;1591194161678;1;03/06/2020 15:22:41;18619;2;questionnaire-b579;;5290630;5ed66b4716a53408d5cc7448;1490400;;complete;;5ed7aa67a58a9707612736e7;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1366x768;1349x657;demographics done;demographic;4;BRAC2_vertAL_1st0;Consents given;exp done;demographics done;country;England
10;1591194158288;03/06/2020 14:22:38;1591194161679;1;03/06/2020 15:22:41;18619;2;questionnaire-b579;;5290630;5ed66b4716a53408d5cc7448;1490400;;complete;;5ed7aa67a58a9707612736e7;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1366x768;1349x657;demographics done;demographic;4;BRAC2_vertAL_1st0;Consents given;exp done;demographics done;education;High school diploma
11;1591194158288;03/06/2020 14:22:38;1591194161679;1;03/06/2020 15:22:41;18619;2;questionnaire-b579;;5290630;5ed66b4716a53408d5cc7448;1490400;;complete;;5ed7aa67a58a9707612736e7;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1366x768;1349x657;demographics done;demographic;4;BRAC2_vertAL_1st0;Consents given;exp done;demographics done;education-quantised;3
12;1591194158288;03/06/2020 14:22:38;1591194161680;1;03/06/2020 15:22:41;18619;2;questionnaire-b579;;5290630;5ed66b4716a53408d5cc7448;1490400;;complete;;5ed7aa67a58a9707612736e7;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1366x768;1349x657;demographics done;demographic;4;BRAC2_vertAL_1st0;Consents given;exp done;demographics done;psyKnowledge;Not at all
13;1591194158288;03/06/2020 14:22:38;1591194161681;1;03/06/2020 15:22:41;18619;2;questionnaire-b579;;5290630;5ed66b4716a53408d5cc7448;1490400;;complete;;5ed7aa67a58a9707612736e7;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1366x768;1349x657;demographics done;demographic;4;BRAC2_vertAL_1st0;Consents given;exp done;demographics done;psyKnowledge-quantised;1
14;1591194158288;03/06/2020 14:22:38;1591194161681;1;03/06/2020 15:22:41;18619;2;questionnaire-b579;;5290630;5ed66b4716a53408d5cc7448;1490400;;complete;;5ed7aa67a58a9707612736e7;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1366x768;1349x657;demographics done;demographic;4;BRAC2_vertAL_1st0;Consents given;exp done;demographics done;comment;
15;1591194158288;03/06/2020 14:22:38;1591194161682;1;03/06/2020 15:22:41;18619;2;questionnaire-b579;;5290630;5ed66b4716a53408d5cc7448;1490400;;complete;;5ed7aa67a58a9707612736e7;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1366x768;1349x657;demographics done;demographic;4;BRAC2_vertAL_1st0;Consents given;exp done;demographics done;END QUESTIONNAIRE;39982
1;1591193913522;03/06/2020 14:18:33;1591193912174;2;03/06/2020 16:18:32;18619;2;questionnaire-b579;;5290552;5eb40e49245b8622104636ec;1490392;;complete;;5ed7aae04ea9bd24f558f2a3;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1920x969;demographics done;demographic;4;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BEGIN QUESTIONNAIRE;
