"pp";"task_R";"correctResp_R";"context_R";"cocoa";"age";"sex";"version";"meanerror";"n";"se"
"5d6f859fda16690017c9ba94";"1";"1";"1";"0";26;"female";"online";0;21;0
"5d6f859fda16690017c9ba94";"1";"1";"1";"300";26;"female";"online";0,0384615384615385;26;0,0384615384615385
"5d81299125e6a40019e3c80d";"0";"0";"0";"0";33;"female";"online";0,0769230769230769;26;0,0532938710021193
"5d81299125e6a40019e3c80d";"0";"0";"0";"300";33;"female";"online";0;21;0
"5d81299125e6a40019e3c80d";"0";"0";"1";"0";33;"female";"online";0;20;0
"5d81299125e6a40019e3c80d";"0";"0";"1";"300";33;"female";"online";0;22;0
"5d81299125e6a40019e3c80d";"0";"1";"0";"0";33;"female";"online";0;22;0
"5d81299125e6a40019e3c80d";"0";"1";"0";"300";33;"female";"online";0,103448275862069;29;0,0575533076135366
"5d81299125e6a40019e3c80d";"0";"1";"1";"0";33;"female";"online";0,0357142857142857;28;0,0357142857142857
"5d81299125e6a40019e3c80d";"0";"1";"1";"300";33;"female";"online";0;23;0
"5d81299125e6a40019e3c80d";"1";"0";"0";"0";33;"female";"online";0,0416666666666667;24;0,0416666666666667
"5d81299125e6a40019e3c80d";"1";"0";"0";"300";33;"female";"online";0,0689655172413793;29;0,0478872465399596
"5d81299125e6a40019e3c80d";"1";"0";"1";"0";33;"female";"online";0,12;25;0,066332495807108
"5d81299125e6a40019e3c80d";"1";"0";"1";"300";33;"female";"online";0,0416666666666667;24;0,0416666666666667
"5d81299125e6a40019e3c80d";"1";"1";"0";"0";33;"female";"online";0,04;25;0,04
"5d81299125e6a40019e3c80d";"1";"1";"0";"300";33;"female";"online";0;19;0
"5d81299125e6a40019e3c80d";"1";"1";"1";"0";33;"female";"online";0;20;0
"5d81299125e6a40019e3c80d";"1";"1";"1";"300";33;"female";"online";0,0869565217391304;23;0,0600738504093702
"5dc1e79c880a2915309a8ee3";"0";"0";"0";"0";24;"male";"online";0,0357142857142857;28;0,0357142857142857
"5dc1e79c880a2915309a8ee3";"0";"0";"0";"300";24;"male";"online";0,1;20;0,0688247201611685
"5dc1e79c880a2915309a8ee3";"0";"0";"1";"0";24;"male";"online";0;26;0
"5dc1e79c880a2915309a8ee3";"0";"0";"1";"300";24;"male";"online";0,0476190476190476;21;0,0476190476190476
"5dc1e79c880a2915309a8ee3";"0";"1";"0";"0";24;"male";"online";0,0454545454545455;22;0,0454545454545455
"5dc1e79c880a2915309a8ee3";"0";"1";"0";"300";24;"male";"online";0,0689655172413793;29;0,0478872465399596
"5dc1e79c880a2915309a8ee3";"0";"1";"1";"0";24;"male";"online";0;20;0
"5dc1e79c880a2915309a8ee3";"0";"1";"1";"300";24;"male";"online";0,12;25;0,066332495807108
"5dc1e79c880a2915309a8ee3";"1";"0";"0";"0";24;"male";"online";0,0869565217391304;23;0,0600738504093702
"5dc1e79c880a2915309a8ee3";"1";"0";"0";"300";24;"male";"online";0,0454545454545455;22;0,0454545454545455
"5dc1e79c880a2915309a8ee3";"1";"0";"1";"0";24;"male";"online";0,1;20;0,0688247201611685
"5dc1e79c880a2915309a8ee3";"1";"0";"1";"300";24;"male";"online";0,285714285714286;21;0,101015254455221
"5dc1e79c880a2915309a8ee3";"1";"1";"0";"0";24;"male";"online";0,0476190476190476;21;0,0476190476190476
"5dc1e79c880a2915309a8ee3";"1";"1";"0";"300";24;"male";"online";0,0666666666666667;30;0,0463205555853101
"5dc1e79c880a2915309a8ee3";"1";"1";"1";"0";24;"male";"online";0,0666666666666667;30;0,0463205555853101
"5dc1e79c880a2915309a8ee3";"1";"1";"1";"300";24;"male";"online";0,136363636363636;22;0,0748867700952649
"5dc94678880a2965965fc001";"0";"0";"0";"0";22;"male";"online";0,0833333333333333;24;0,0576303395673437
"5dc94678880a2965965fc001";"0";"0";"0";"300";22;"male";"online";0,0454545454545455;22;0,0454545454545455
"5dc94678880a2965965fc001";"0";"0";"1";"0";22;"male";"online";0;16;0
"5dc94678880a2965965fc001";"0";"0";"1";"300";22;"male";"online";0,05;20;0,05
"5dc94678880a2965965fc001";"0";"1";"0";"0";22;"male";"online";0,0666666666666667;30;0,0463205555853101
"5dc94678880a2965965fc001";"0";"1";"0";"300";22;"male";"online";0,0740740740740741;27;0,0513611292801138
"5dc94678880a2965965fc001";"0";"1";"1";"0";22;"male";"online";0;25;0
"5dc94678880a2965965fc001";"0";"1";"1";"300";22;"male";"online";0,037037037037037;27;0,037037037037037
"5dc94678880a2965965fc001";"1";"0";"0";"0";22;"male";"online";0,125;24;0,0689596605459213
"5dc94678880a2965965fc001";"1";"0";"0";"300";22;"male";"online";0,12;25;0,066332495807108
"5dc94678880a2965965fc001";"1";"0";"1";"0";22;"male";"online";0;20;0
"5dc94678880a2965965fc001";"1";"0";"1";"300";22;"male";"online";0,192307692307692;26;0,0788226981996892
"5dc94678880a2965965fc001";"1";"1";"0";"0";22;"male";"online";0;28;0
"5dc94678880a2965965fc001";"1";"1";"0";"300";22;"male";"online";0,136363636363636;22;0,0748867700952649
"5dc94678880a2965965fc001";"1";"1";"1";"0";22;"male";"online";0;23;0
"5dc94678880a2965965fc001";"1";"1";"1";"300";22;"male";"online";0,0952380952380952;21;0,0656383273909058
"5dd13af00f8d511c4c35a0b4";"0";"0";"0";"0";22;"female";"online";0,0357142857142857;28;0,0357142857142857
"5dd13af00f8d511c4c35a0b4";"0";"0";"0";"300";22;"female";"online";0,05;20;0,05
"5dd13af00f8d511c4c35a0b4";"0";"0";"1";"0";22;"female";"online";0;26;0
"5dd13af00f8d511c4c35a0b4";"0";"0";"1";"300";22;"female";"online";0;21;0
"5dd13af00f8d511c4c35a0b4";"0";"1";"0";"0";22;"female";"online";0;22;0
"5dd13af00f8d511c4c35a0b4";"0";"1";"0";"300";22;"female";"online";0,0689655172413793;29;0,0478872465399596
"5dd13af00f8d511c4c35a0b4";"0";"1";"1";"0";22;"female";"online";0,05;20;0,05
"5dd13af00f8d511c4c35a0b4";"0";"1";"1";"300";22;"female";"online";0,04;25;0,04
"5dd13af00f8d511c4c35a0b4";"1";"0";"0";"0";22;"female";"online";0,0869565217391304;23;0,0600738504093702
"5dd13af00f8d511c4c35a0b4";"1";"0";"0";"300";22;"female";"online";0,0454545454545455;22;0,0454545454545455
"5dd13af00f8d511c4c35a0b4";"1";"0";"1";"0";22;"female";"online";0;20;0
"5dd13af00f8d511c4c35a0b4";"1";"0";"1";"300";22;"female";"online";0,142857142857143;21;0,0782460796435952
"5dd13af00f8d511c4c35a0b4";"1";"1";"0";"0";22;"female";"online";0;21;0
"5dd13af00f8d511c4c35a0b4";"1";"1";"0";"300";22;"female";"online";0;30;0
"5dd13af00f8d511c4c35a0b4";"1";"1";"1";"0";22;"female";"online";0,0666666666666667;30;0,0463205555853101
"5dd13af00f8d511c4c35a0b4";"1";"1";"1";"300";22;"female";"online";0;22;0
"5dde6acfcaee3edc541ad36b";"0";"0";"0";"0";32;"male";"online";0,0526315789473684;19;0,0526315789473684
"5dde6acfcaee3edc541ad36b";"0";"0";"0";"300";32;"male";"online";0,15;20;0,0819178021909125
"5dde6acfcaee3edc541ad36b";"0";"0";"1";"0";32;"male";"online";0,117647058823529;17;0,0805474349272303
"5dde6acfcaee3edc541ad36b";"0";"0";"1";"300";32;"male";"online";0,0769230769230769;26;0,0532938710021193
"5dde6acfcaee3edc541ad36b";"0";"1";"0";"0";32;"male";"online";0,0344827586206897;29;0,0344827586206897
"5dde6acfcaee3edc541ad36b";"0";"1";"0";"300";32;"male";"online";0,136363636363636;22;0,0748867700952649
"5dde6acfcaee3edc541ad36b";"0";"1";"1";"0";32;"male";"online";0,0645161290322581;31;0,0448530185260521
"5dde6acfcaee3edc541ad36b";"0";"1";"1";"300";32;"male";"online";0;27;0
"5dde6acfcaee3edc541ad36b";"1";"0";"0";"0";32;"male";"online";0,0555555555555556;18;0,0555555555555556
"5dde6acfcaee3edc541ad36b";"1";"0";"0";"300";32;"male";"online";0,217391304347826;23;0,0879391124952055
"5dde6acfcaee3edc541ad36b";"1";"0";"1";"0";32;"male";"online";0,0769230769230769;26;0,0532938710021193
"5dde6acfcaee3edc541ad36b";"1";"0";"1";"300";32;"male";"online";0,0384615384615385;26;0,0384615384615385
"5dde6acfcaee3edc541ad36b";"1";"1";"0";"0";32;"male";"online";0,0689655172413793;29;0,0478872465399596
"5dde6acfcaee3edc541ad36b";"1";"1";"0";"300";32;"male";"online";0,05;20;0,05
"5dde6acfcaee3edc541ad36b";"1";"1";"1";"0";32;"male";"online";0;21;0
"5dde6acfcaee3edc541ad36b";"1";"1";"1";"300";32;"male";"online";0,0384615384615385;26;0,0384615384615385
"5dee5068bc4b5c4ea275c2d6";"0";"0";"0";"0";24;"male";"online";0;23;0
"5dee5068bc4b5c4ea275c2d6";"0";"0";"0";"300";24;"male";"online";0;18;0
"5dee5068bc4b5c4ea275c2d6";"0";"0";"1";"0";24;"male";"online";0,0555555555555556;18;0,0555555555555556
"5dee5068bc4b5c4ea275c2d6";"0";"0";"1";"300";24;"male";"online";0;29;0
"5dee5068bc4b5c4ea275c2d6";"0";"1";"0";"0";24;"male";"online";0,0384615384615385;26;0,0384615384615385
"5dee5068bc4b5c4ea275c2d6";"0";"1";"0";"300";24;"male";"online";0,125;24;0,0689596605459213
"5dee5068bc4b5c4ea275c2d6";"0";"1";"1";"0";24;"male";"online";0,0714285714285714;28;0,0495634761777651
"5dee5068bc4b5c4ea275c2d6";"0";"1";"1";"300";24;"male";"online";0;24;0
"5dee5068bc4b5c4ea275c2d6";"1";"0";"0";"0";24;"male";"online";0,0384615384615385;26;0,0384615384615385
"5dee5068bc4b5c4ea275c2d6";"1";"0";"0";"300";24;"male";"online";0,0740740740740741;27;0,0513611292801138
"5dee5068bc4b5c4ea275c2d6";"1";"0";"1";"0";24;"male";"online";0,0909090909090909;22;0,0627332326674867
"5dee5068bc4b5c4ea275c2d6";"1";"0";"1";"300";24;"male";"online";0,0909090909090909;22;0,0627332326674867
"5dee5068bc4b5c4ea275c2d6";"1";"1";"0";"0";24;"male";"online";0;25;0
"5dee5068bc4b5c4ea275c2d6";"1";"1";"0";"300";24;"male";"online";0;19;0
"5dee5068bc4b5c4ea275c2d6";"1";"1";"1";"0";24;"male";"online";0;22;0
"5dee5068bc4b5c4ea275c2d6";"1";"1";"1";"300";24;"male";"online";0,0740740740740741;27;0,0513611292801138
"5e028d65d52c7be0c2b0cd7f";"0";"0";"0";"0";25;"male";"online";0;22;0
"5e028d65d52c7be0c2b0cd7f";"0";"0";"0";"300";25;"male";"online";0;17;0
"5e028d65d52c7be0c2b0cd7f";"0";"0";"1";"0";25;"male";"online";0;21;0
"5e028d65d52c7be0c2b0cd7f";"0";"0";"1";"300";25;"male";"online";0,0416666666666667;24;0,0416666666666667
"5e028d65d52c7be0c2b0cd7f";"0";"1";"0";"0";25;"male";"online";0;27;0
"5e028d65d52c7be0c2b0cd7f";"0";"1";"0";"300";25;"male";"online";0;22;0
"5e028d65d52c7be0c2b0cd7f";"0";"1";"1";"0";25;"male";"online";0;24;0
"5e028d65d52c7be0c2b0cd7f";"0";"1";"1";"300";25;"male";"online";0,03125;32;0,03125
"5e028d65d52c7be0c2b0cd7f";"1";"0";"0";"0";25;"male";"online";0,0476190476190476;21;0,0476190476190476
"5e028d65d52c7be0c2b0cd7f";"1";"0";"0";"300";25;"male";"online";0,037037037037037;27;0,037037037037037
"5e028d65d52c7be0c2b0cd7f";"1";"0";"1";"0";25;"male";"online";0,0714285714285714;28;0,0495634761777651
"5e028d65d52c7be0c2b0cd7f";"1";"0";"1";"300";25;"male";"online";0,0416666666666667;24;0,0416666666666667
"5e028d65d52c7be0c2b0cd7f";"1";"1";"0";"0";25;"male";"online";0,0384615384615385;26;0,0384615384615385
"5e028d65d52c7be0c2b0cd7f";"1";"1";"0";"300";25;"male";"online";0,105263157894737;19;0,0723351864143449
"5e028d65d52c7be0c2b0cd7f";"1";"1";"1";"0";25;"male";"online";0,0476190476190476;21;0,0476190476190476
"5e028d65d52c7be0c2b0cd7f";"1";"1";"1";"300";25;"male";"online";0;25;0
"5e0e52b46e96ba000b2441d5";"0";"0";"0";"0";30;"male";"online";0;24;0
"5e0e52b46e96ba000b2441d5";"0";"0";"0";"300";30;"male";"online";0,0454545454545455;22;0,0454545454545455
"5e0e52b46e96ba000b2441d5";"0";"0";"1";"0";30;"male";"online";0;16;0
"5e0e52b46e96ba000b2441d5";"0";"0";"1";"300";30;"male";"online";0,1;20;0,0688247201611685
"5e0e52b46e96ba000b2441d5";"0";"1";"0";"0";30;"male";"online";0,0333333333333333;30;0,0333333333333333
"5e0e52b46e96ba000b2441d5";"0";"1";"0";"300";30;"male";"online";0;27;0
"5e0e52b46e96ba000b2441d5";"0";"1";"1";"0";30;"male";"online";0,08;25;0,0553774924194538
"5e0e52b46e96ba000b2441d5";"0";"1";"1";"300";30;"male";"online";0,037037037037037;27;0,037037037037037
"5e0e52b46e96ba000b2441d5";"1";"0";"0";"0";30;"male";"online";0;24;0
"5e0e52b46e96ba000b2441d5";"1";"0";"0";"300";30;"male";"online";0,16;25;0,0748331477354788
"5e0e52b46e96ba000b2441d5";"1";"0";"1";"0";30;"male";"online";0;20;0
"5e0e52b46e96ba000b2441d5";"1";"0";"1";"300";30;"male";"online";0,115384615384615;26;0,0638971066378314
"5e0e52b46e96ba000b2441d5";"1";"1";"0";"0";30;"male";"online";0,0357142857142857;28;0,0357142857142857
"5e0e52b46e96ba000b2441d5";"1";"1";"0";"300";30;"male";"online";0,0909090909090909;22;0,0627332326674867
"5e0e52b46e96ba000b2441d5";"1";"1";"1";"0";30;"male";"online";0;23;0
"5e0e52b46e96ba000b2441d5";"1";"1";"1";"300";30;"male";"online";0,0476190476190476;21;0,0476190476190476
"5e20507f4548cd364cc9930f";"0";"0";"0";"0";20;"female";"online";0,0952380952380952;21;0,0656383273909058
"5e20507f4548cd364cc9930f";"0";"0";"0";"300";20;"female";"online";0;19;0
"5e20507f4548cd364cc9930f";"0";"0";"1";"0";20;"female";"online";0,125;16;0,0853912563829966
"5e20507f4548cd364cc9930f";"0";"0";"1";"300";20;"female";"online";0,0625;16;0,0625
"5e20507f4548cd364cc9930f";"0";"1";"0";"0";20;"female";"online";0,0285714285714286;35;0,0285714285714286
"5e20507f4548cd364cc9930f";"0";"1";"0";"300";20;"female";"online";0,117647058823529;34;0,0560860346615054
"5e20507f4548cd364cc9930f";"0";"1";"1";"0";20;"female";"online";0,130434782608696;23;0,071801984682154
"5e20507f4548cd364cc9930f";"0";"1";"1";"300";20;"female";"online";0;26;0
"5e20507f4548cd364cc9930f";"1";"0";"0";"0";20;"female";"online";0,137931034482759;29;0,0651662884498668
"5e20507f4548cd364cc9930f";"1";"0";"0";"300";20;"female";"online";0,148148148148148;27;0,0696696254167378
"5e20507f4548cd364cc9930f";"1";"0";"1";"0";20;"female";"online";0,15;20;0,0819178021909125
"5e20507f4548cd364cc9930f";"1";"0";"1";"300";20;"female";"online";0,0714285714285714;28;0,0495634761777651
"5e20507f4548cd364cc9930f";"1";"1";"0";"0";20;"female";"online";0;26;0
"5e20507f4548cd364cc9930f";"1";"1";"0";"300";20;"female";"online";0;19;0
"5e20507f4548cd364cc9930f";"1";"1";"1";"0";20;"female";"online";0,1;20;0,0688247201611685
"5e20507f4548cd364cc9930f";"1";"1";"1";"300";20;"female";"online";0,0952380952380952;21;0,0656383273909058
"5e217a34e8ff3a469b5dfebc";"0";"0";"0";"0";NA;"female";"online";0,277777777777778;18;0,108632484565978
"5e217a34e8ff3a469b5dfebc";"0";"0";"0";"300";NA;"female";"online";0,153846153846154;26;0,072160242458822
"5e217a34e8ff3a469b5dfebc";"0";"0";"1";"0";NA;"female";"online";0,176470588235294;17;0,0953050102707038
"5e217a34e8ff3a469b5dfebc";"0";"0";"1";"300";NA;"female";"online";0,0555555555555556;18;0,0555555555555556
"5e217a34e8ff3a469b5dfebc";"0";"1";"0";"0";NA;"female";"online";0,151515151515152;33;0,0633833353434906
"5e217a34e8ff3a469b5dfebc";"0";"1";"0";"300";NA;"female";"online";0,115384615384615;26;0,0638971066378314
"5e217a34e8ff3a469b5dfebc";"0";"1";"1";"0";NA;"female";"online";0,153846153846154;26;0,072160242458822
"5e217a34e8ff3a469b5dfebc";"0";"1";"1";"300";NA;"female";"online";0,115384615384615;26;0,0638971066378314
"5e217a34e8ff3a469b5dfebc";"1";"0";"0";"0";NA;"female";"online";0,111111111111111;18;0,0762215933966706
"5e217a34e8ff3a469b5dfebc";"1";"0";"0";"300";NA;"female";"online";0,0434782608695652;23;0,0434782608695652
"5e217a34e8ff3a469b5dfebc";"1";"0";"1";"0";NA;"female";"online";0,205882352941176;34;0,0703874148721293
"5e217a34e8ff3a469b5dfebc";"1";"0";"1";"300";NA;"female";"online";0,137931034482759;29;0,0651662884498668
"5e217a34e8ff3a469b5dfebc";"1";"1";"0";"0";NA;"female";"online";0,307692307692308;26;0,0923076923076923
"5e217a34e8ff3a469b5dfebc";"1";"1";"0";"300";NA;"female";"online";0,0714285714285714;28;0,0495634761777651
"5e217a34e8ff3a469b5dfebc";"1";"1";"1";"0";NA;"female";"online";0,176470588235294;17;0,0953050102707038
"5e217a34e8ff3a469b5dfebc";"1";"1";"1";"300";NA;"female";"online";0;14;0
"5e29b969130e4e000ca807eb";"0";"0";"0";"0";21;"female";"online";0,105263157894737;19;0,0723351864143449
"5e29b969130e4e000ca807eb";"0";"0";"0";"300";21;"female";"online";0,0526315789473684;19;0,0526315789473684
"5e29b969130e4e000ca807eb";"0";"0";"1";"0";21;"female";"online";0,05;20;0,05
"5e29b969130e4e000ca807eb";"0";"0";"1";"300";21;"female";"online";0,142857142857143;14;0,0970523172123939
"5e29b969130e4e000ca807eb";"0";"1";"0";"0";21;"female";"online";0,12;25;0,066332495807108
"5e29b969130e4e000ca807eb";"0";"1";"0";"300";21;"female";"online";0;28;0
"5e29b969130e4e000ca807eb";"0";"1";"1";"0";21;"female";"online";0,0333333333333333;30;0,0333333333333333
"5e29b969130e4e000ca807eb";"0";"1";"1";"300";21;"female";"online";0,121212121212121;33;0,0576952508019993
"5e29b969130e4e000ca807eb";"1";"0";"0";"0";21;"female";"online";0,037037037037037;27;0,037037037037037
"5e29b969130e4e000ca807eb";"1";"0";"0";"300";21;"female";"online";0;21;0
"5e29b969130e4e000ca807eb";"1";"0";"1";"0";21;"female";"online";0,111111111111111;27;0,0616333551361366
"5e29b969130e4e000ca807eb";"1";"0";"1";"300";21;"female";"online";0,1;30;0,0557086014531156
"5e29b969130e4e000ca807eb";"1";"1";"0";"0";21;"female";"online";0,0357142857142857;28;0,0357142857142857
"5e29b969130e4e000ca807eb";"1";"1";"0";"300";21;"female";"online";0,173913043478261;23;0,0808104675899639
"5e29b969130e4e000ca807eb";"1";"1";"1";"0";21;"female";"online";0,0714285714285714;14;0,0714285714285714
"5e29b969130e4e000ca807eb";"1";"1";"1";"300";21;"female";"online";0;22;0
"5e3e25c6f2160b0a292a1b3d";"0";"0";"0";"0";21;"male";"online";0,0869565217391304;23;0,0600738504093702
"5e3e25c6f2160b0a292a1b3d";"0";"0";"0";"300";21;"male";"online";0;18;0
"5e3e25c6f2160b0a292a1b3d";"0";"0";"1";"0";21;"male";"online";0,0555555555555556;18;0,0555555555555556
"5e3e25c6f2160b0a292a1b3d";"0";"0";"1";"300";21;"male";"online";0,0689655172413793;29;0,0478872465399596
"5e3e25c6f2160b0a292a1b3d";"0";"1";"0";"0";21;"male";"online";0,0384615384615385;26;0,0384615384615385
"5e3e25c6f2160b0a292a1b3d";"0";"1";"0";"300";21;"male";"online";0,0416666666666667;24;0,0416666666666667
"5e3e25c6f2160b0a292a1b3d";"0";"1";"1";"0";21;"male";"online";0,107142857142857;28;0,0595238095238095
"5e3e25c6f2160b0a292a1b3d";"0";"1";"1";"300";21;"male";"online";0,125;24;0,0689596605459213
"5e3e25c6f2160b0a292a1b3d";"1";"0";"0";"0";21;"male";"online";0;26;0
"5e3e25c6f2160b0a292a1b3d";"1";"0";"0";"300";21;"male";"online";0,111111111111111;27;0,0616333551361366
"5e3e25c6f2160b0a292a1b3d";"1";"0";"1";"0";21;"male";"online";0,0454545454545455;22;0,0454545454545455
"5e3e25c6f2160b0a292a1b3d";"1";"0";"1";"300";21;"male";"online";0,181818181818182;22;0,0841654636156865
"5e3e25c6f2160b0a292a1b3d";"1";"1";"0";"0";21;"male";"online";0,12;25;0,066332495807108
"5e3e25c6f2160b0a292a1b3d";"1";"1";"0";"300";21;"male";"online";0,105263157894737;19;0,0723351864143449
"5e3e25c6f2160b0a292a1b3d";"1";"1";"1";"0";21;"male";"online";0;22;0
"5e3e25c6f2160b0a292a1b3d";"1";"1";"1";"300";21;"male";"online";0,185185185185185;27;0,076180865852541
"5e43c6cf19962223d3d92d5c";"0";"0";"0";"0";24;"female";"online";0,0454545454545455;22;0,0454545454545455
"5e43c6cf19962223d3d92d5c";"0";"0";"0";"300";24;"female";"online";0;26;0
"5e43c6cf19962223d3d92d5c";"0";"0";"1";"0";24;"female";"online";0;20;0
"5e43c6cf19962223d3d92d5c";"0";"0";"1";"300";24;"female";"online";0;22;0
"5e43c6cf19962223d3d92d5c";"0";"1";"0";"0";24;"female";"online";0,0689655172413793;29;0,0478872465399596
"5e43c6cf19962223d3d92d5c";"0";"1";"0";"300";24;"female";"online";0;23;0
"5e43c6cf19962223d3d92d5c";"0";"1";"1";"0";24;"female";"online";0,0833333333333333;24;0,0576303395673437
"5e43c6cf19962223d3d92d5c";"0";"1";"1";"300";24;"female";"online";0,0416666666666667;24;0,0416666666666667
"5e43c6cf19962223d3d92d5c";"1";"0";"0";"0";24;"female";"online";0,0588235294117647;17;0,0588235294117647
"5e43c6cf19962223d3d92d5c";"1";"0";"0";"300";24;"female";"online";0,0526315789473684;19;0,0526315789473684
"5e43c6cf19962223d3d92d5c";"1";"0";"1";"0";24;"female";"online";0,0434782608695652;23;0,0434782608695652
"5e43c6cf19962223d3d92d5c";"1";"0";"1";"300";24;"female";"online";0;29;0
"5e43c6cf19962223d3d92d5c";"1";"1";"0";"0";24;"female";"online";0;19;0
"5e43c6cf19962223d3d92d5c";"1";"1";"0";"300";24;"female";"online";0;22;0
"5e43c6cf19962223d3d92d5c";"1";"1";"1";"0";24;"female";"online";0;36;0
"5e43c6cf19962223d3d92d5c";"1";"1";"1";"300";24;"female";"online";0,04;25;0,04
"5e4a932344498f4e361fee0d";"0";"0";"0";"0";21;"male";"online";0,0434782608695652;23;0,0434782608695652
"5e4a932344498f4e361fee0d";"0";"0";"0";"300";21;"male";"online";0;18;0
"5e4a932344498f4e361fee0d";"0";"0";"1";"0";21;"male";"online";0,0588235294117647;17;0,0588235294117647
"5e4a932344498f4e361fee0d";"0";"0";"1";"300";21;"male";"online";0,0689655172413793;29;0,0478872465399596
"5e4a932344498f4e361fee0d";"0";"1";"0";"0";21;"male";"online";0,0384615384615385;26;0,0384615384615385
"5e4a932344498f4e361fee0d";"0";"1";"0";"300";21;"male";"online";0,0416666666666667;24;0,0416666666666667
"5e4a932344498f4e361fee0d";"0";"1";"1";"0";21;"male";"online";0;28;0
"5e4a932344498f4e361fee0d";"0";"1";"1";"300";21;"male";"online";0;24;0
"5e4a932344498f4e361fee0d";"1";"0";"0";"0";21;"male";"online";0,0384615384615385;26;0,0384615384615385
"5e4a932344498f4e361fee0d";"1";"0";"0";"300";21;"male";"online";0,037037037037037;27;0,037037037037037
"5e4a932344498f4e361fee0d";"1";"0";"1";"0";21;"male";"online";0,0909090909090909;22;0,0627332326674867
"5e4a932344498f4e361fee0d";"1";"0";"1";"300";21;"male";"online";0,136363636363636;22;0,0748867700952649
"5e4a932344498f4e361fee0d";"1";"1";"0";"0";21;"male";"online";0,04;25;0,04
"5e4a932344498f4e361fee0d";"1";"1";"0";"300";21;"male";"online";0;19;0
"5e4a932344498f4e361fee0d";"1";"1";"1";"0";21;"male";"online";0,0454545454545455;22;0,0454545454545455
"5e4a932344498f4e361fee0d";"1";"1";"1";"300";21;"male";"online";0,037037037037037;27;0,037037037037037
"5e68bd3b003be1000c6c4d25";"0";"0";"0";"0";19;"male";"online";0,181818181818182;22;0,0841654636156865
"5e68bd3b003be1000c6c4d25";"0";"0";"0";"300";19;"male";"online";0,423076923076923;26;0,0988094813743471
"5e68bd3b003be1000c6c4d25";"0";"0";"1";"0";19;"male";"online";0,105263157894737;19;0,0723351864143449
"5e68bd3b003be1000c6c4d25";"0";"0";"1";"300";19;"male";"online";0,227272727272727;22;0,0914486154730632
"5e68bd3b003be1000c6c4d25";"0";"1";"0";"0";19;"male";"online";0,206896551724138;29;0,0765530555069953
"5e68bd3b003be1000c6c4d25";"0";"1";"0";"300";19;"male";"online";0,304347826086957;23;0,0981001869248289
"5e68bd3b003be1000c6c4d25";"0";"1";"1";"0";19;"male";"online";0,0833333333333333;24;0,0576303395673437
"5e68bd3b003be1000c6c4d25";"0";"1";"1";"300";19;"male";"online";0,333333333333333;24;0,0982946374365981
"5e68bd3b003be1000c6c4d25";"1";"0";"0";"0";19;"male";"online";0,0588235294117647;17;0,0588235294117647
"5e68bd3b003be1000c6c4d25";"1";"0";"0";"300";19;"male";"online";0,157894736842105;19;0,085947008518708
"5e68bd3b003be1000c6c4d25";"1";"0";"1";"0";19;"male";"online";0,0434782608695652;23;0,0434782608695652
"5e68bd3b003be1000c6c4d25";"1";"0";"1";"300";19;"male";"online";0,310344827586207;29;0,0874297504891569
"5e68bd3b003be1000c6c4d25";"1";"1";"0";"0";19;"male";"online";0,157894736842105;19;0,085947008518708
"5e68bd3b003be1000c6c4d25";"1";"1";"0";"300";19;"male";"online";0,227272727272727;22;0,0914486154730632
"5e68bd3b003be1000c6c4d25";"1";"1";"1";"0";19;"male";"online";0,138888888888889;36;0,0584560312010168
"5e68bd3b003be1000c6c4d25";"1";"1";"1";"300";19;"male";"online";0,36;25;0,0979795897113271
"5e6babd0d0031115b8a7bbbf";"0";"0";"0";"0";24;"female";"online";0,0833333333333333;12;0,0833333333333333
"5e6babd0d0031115b8a7bbbf";"0";"0";"0";"300";24;"female";"online";0;25;0
"5e6babd0d0031115b8a7bbbf";"0";"0";"1";"0";24;"female";"online";0,0476190476190476;21;0,0476190476190476
"5e6babd0d0031115b8a7bbbf";"0";"0";"1";"300";24;"female";"online";0,136363636363636;22;0,0748867700952649
"5e6babd0d0031115b8a7bbbf";"0";"1";"0";"0";24;"female";"online";0;36;0
"5e6babd0d0031115b8a7bbbf";"0";"1";"0";"300";24;"female";"online";0,0666666666666667;15;0,0666666666666667
"5e6babd0d0031115b8a7bbbf";"0";"1";"1";"0";24;"female";"online";0;26;0
"5e6babd0d0031115b8a7bbbf";"0";"1";"1";"300";24;"female";"online";0,0588235294117647;34;0,0409594484601642
"5e6babd0d0031115b8a7bbbf";"1";"0";"0";"0";24;"female";"online";0,0714285714285714;14;0,0714285714285714
"5e6babd0d0031115b8a7bbbf";"1";"0";"0";"300";24;"female";"online";0,0869565217391304;23;0,0600738504093702
"5e6babd0d0031115b8a7bbbf";"1";"0";"1";"0";24;"female";"online";0;25;0
"5e6babd0d0031115b8a7bbbf";"1";"0";"1";"300";24;"female";"online";0;20;0
"5e6babd0d0031115b8a7bbbf";"1";"1";"0";"0";24;"female";"online";0;28;0
"5e6babd0d0031115b8a7bbbf";"1";"1";"0";"300";24;"female";"online";0,037037037037037;27;0,037037037037037
"5e6babd0d0031115b8a7bbbf";"1";"1";"1";"0";24;"female";"online";0;28;0
"5e6babd0d0031115b8a7bbbf";"1";"1";"1";"300";24;"female";"online";0,0416666666666667;24;0,0416666666666667
"5e72575be8e23118f1a6359b";"0";"0";"0";"0";NA;NA;"online";0;14;0
