"pp";"counterbalance";"blockNum";"trialNum";"rt";"Response";"Attempt";"error";"Timed.Out";"ANSWER";"cuecolor";"framecolor";"task";"stimulus";"cocoa";"task_R";"ANSWER_R";"framecolor_R";"error_R";"prolific";"age";"sex";"psyKnowledge";"education";"handedness";"motherTongue";"country"
"5e6d5d899dae0e328cc4a169";"BRAC2_vertAL_1st300";3;51;642,79999997234;"A";"1";0;NA;"A";"black";"blue";"magnit";7;"0";"0";"1";"0";0;"1";19;"male";"Not at all";"High school diploma";"right-handed";"Italian";"Italy"
"5e6d5d899dae0e328cc4a169";"BRAC2_vertAL_1st300";3;52;552,665000024717;"A";"1";0;NA;"A";"black";"blue";"parity";6;"0";"1";"0";"0";0;"1";19;"male";"Not at all";"High school diploma";"right-handed";"Italian";"Italy"
"5e6d5d899dae0e328cc4a169";"BRAC2_vertAL_1st300";3;53;1070,36499999231;"L";"1";0;NA;"L";"black";"blue";"parity";3;"0";"0";"1";"0";0;"1";19;"male";"Not at all";"High school diploma";"right-handed";"Italian";"Italy"
"5e6d5d899dae0e328cc4a169";"BRAC2_vertAL_1st300";3;54;871,474999992643;"A";"1";0;NA;"A";"black";"blue";"parity";6;"0";"0";"1";"0";0;"1";19;"male";"Not at all";"High school diploma";"right-handed";"Italian";"Italy"
"5e6d5d899dae0e328cc4a169";"BRAC2_vertAL_1st300";3;55;455,835000029765;"A";"1";0;NA;"A";"black";"blue";"magnit";8;"0";"1";"0";"0";0;"1";19;"male";"Not at all";"High school diploma";"right-handed";"Italian";"Italy"
"5e6d5d899dae0e328cc4a169";"BRAC2_vertAL_1st300";3;56;611,82499997085;"A";"1";0;NA;"A";"black";"blue";"parity";6;"0";"1";"0";"0";0;"1";19;"male";"Not at all";"High school diploma";"right-handed";"Italian";"Italy"
"5e6d5d899dae0e328cc4a169";"BRAC2_vertAL_1st300";3;57;865,594999981113;"L";"1";0;NA;"L";"black";"red";"magnit";2;"0";"1";"1";"1";0;"1";19;"male";"Not at all";"High school diploma";"right-handed";"Italian";"Italy"
"5e6d5d899dae0e328cc4a169";"BRAC2_vertAL_1st300";3;58;794,315000006463;"A";"1";0;NA;"A";"black";"red";"parity";4;"0";"1";"1";"0";0;"1";19;"male";"Not at all";"High school diploma";"right-handed";"Italian";"Italy"
"5e6d5d899dae0e328cc4a169";"BRAC2_vertAL_1st300";3;59;659,945000021253;"L";"1";0;NA;"L";"black";"red";"parity";9;"0";"0";"1";"0";0;"1";19;"male";"Not at all";"High school diploma";"right-handed";"Italian";"Italy"
"5e6d5d899dae0e328cc4a169";"BRAC2_vertAL_1st300";3;60;1325,40500001051;"L";"1";0;NA;"L";"black";"red";"parity";7;"0";"0";"0";"0";0;"1";19;"male";"Not at all";"High school diploma";"right-handed";"Italian";"Italy"
"5e6d5d899dae0e328cc4a169";"BRAC2_vertAL_1st300";3;61;1632,97500001499;"L";"1";0;NA;"L";"black";"blue";"magnit";3;"0";"1";"0";"1";0;"1";19;"male";"Not at all";"High school diploma";"right-handed";"Italian";"Italy"
"5e6d5d899dae0e328cc4a169";"BRAC2_vertAL_1st300";3;62;570,325000036974;"A";"1";0;NA;"A";"black";"blue";"parity";4;"0";"1";"1";"0";0;"1";19;"male";"Not at all";"High school diploma";"right-handed";"Italian";"Italy"
"5e6d5d899dae0e328cc4a169";"BRAC2_vertAL_1st300";3;63;1111,39999999432;"A";"1";0;NA;"A";"black";"red";"magnit";9;"0";"1";"0";"1";0;"1";19;"male";"Not at all";"High school diploma";"right-handed";"Italian";"Italy"
"5e6d5d899dae0e328cc4a169";"BRAC2_vertAL_1st300";3;64;592,875000031199;"L";"1";0;NA;"L";"black";"blue";"parity";3;"0";"1";"1";"1";0;"1";19;"male";"Not at all";"High school diploma";"right-handed";"Italian";"Italy"
"5e6d5d899dae0e328cc4a169";"BRAC2_vertAL_1st300";3;65;1060,83000003127;"L";"1";0;NA;"L";"black";"red";"magnit";4;"0";"1";"0";"1";0;"1";19;"male";"Not at all";"High school diploma";"right-handed";"Italian";"Italy"
"5e6d5d899dae0e328cc4a169";"BRAC2_vertAL_1st300";3;66;1066,88499997836;"L";"1";0;NA;"L";"black";"blue";"parity";1;"0";"1";"0";"1";0;"1";19;"male";"Not at all";"High school diploma";"right-handed";"Italian";"Italy"
"5e6d5d899dae0e328cc4a169";"BRAC2_vertAL_1st300";3;67;981,949999986682;"L";"1";0;NA;"L";"black";"red";"magnit";4;"0";"1";"0";"1";0;"1";19;"male";"Not at all";"High school diploma";"right-handed";"Italian";"Italy"
"5e6d5d899dae0e328cc4a169";"BRAC2_vertAL_1st300";3;68;762,240000010934;"A";"1";0;NA;"A";"black";"red";"parity";6;"0";"1";"1";"0";0;"1";19;"male";"Not at all";"High school diploma";"right-handed";"Italian";"Italy"
"5e6d5d899dae0e328cc4a169";"BRAC2_vertAL_1st300";3;69;816,979999945033;"A";"1";0;NA;"A";"black";"blue";"parity";2;"0";"0";"0";"1";0;"1";19;"male";"Not at all";"High school diploma";"right-handed";"Italian";"Italy"
"5e6d5d899dae0e328cc4a169";"BRAC2_vertAL_1st300";3;70;594,585000013467;"A";"1";0;NA;"A";"black";"blue";"magnit";6;"0";"1";"0";"0";0;"1";19;"male";"Not at all";"High school diploma";"right-handed";"Italian";"Italy"
"5e6d5d899dae0e328cc4a169";"BRAC2_vertAL_1st300";3;71;593,989999964833;"L";"1";0;NA;"L";"black";"red";"parity";1;"0";"1";"1";"1";0;"1";19;"male";"Not at all";"High school diploma";"right-handed";"Italian";"Italy"
"5e6d5d899dae0e328cc4a169";"BRAC2_vertAL_1st300";3;72;942,420000035781;"L";"1";0;NA;"L";"black";"red";"parity";9;"0";"0";"0";"0";0;"1";19;"male";"Not at all";"High school diploma";"right-handed";"Italian";"Italy"
"5e6d5d899dae0e328cc4a169";"BRAC2_vertAL_1st300";3;73;497,655000013765;"A";"1";0;NA;"A";"black";"red";"parity";2;"0";"0";"1";"0";0;"1";19;"male";"Not at all";"High school diploma";"right-handed";"Italian";"Italy"
"5e6d5d899dae0e328cc4a169";"BRAC2_vertAL_1st300";3;74;917,680000013206;"L";"1";0;NA;"L";"black";"blue";"magnit";3;"0";"1";"1";"1";0;"1";19;"male";"Not at all";"High school diploma";"right-handed";"Italian";"Italy"
"5e6d5d899dae0e328cc4a169";"BRAC2_vertAL_1st300";3;75;847,695000004023;"A";"1";0;NA;"A";"black";"blue";"parity";4;"0";"1";"1";"0";0;"1";19;"male";"Not at all";"High school diploma";"right-handed";"Italian";"Italy"
"5e6d5d899dae0e328cc4a169";"BRAC2_vertAL_1st300";3;76;698,454999946989;"A";"1";0;NA;"A";"black";"blue";"magnit";9;"0";"1";"0";"0";0;"1";19;"male";"Not at all";"High school diploma";"right-handed";"Italian";"Italy"
"5e6d5d899dae0e328cc4a169";"BRAC2_vertAL_1st300";3;77;1080,2749999566;"A";"1";0;NA;"A";"black";"red";"magnit";8;"0";"0";"0";"1";0;"1";19;"male";"Not at all";"High school diploma";"right-handed";"Italian";"Italy"
"5e6d5d899dae0e328cc4a169";"BRAC2_vertAL_1st300";3;78;684,315000020433;"A";"1";0;NA;"A";"black";"red";"magnit";9;"0";"0";"0";"0";0;"1";19;"male";"Not at all";"High school diploma";"right-handed";"Italian";"Italy"
"5e6d5d899dae0e328cc4a169";"BRAC2_vertAL_1st300";3;79;468,30000000773;"L";"1";0;NA;"L";"black";"red";"parity";3;"0";"1";"1";"0";0;"1";19;"male";"Not at all";"High school diploma";"right-handed";"Italian";"Italy"
"5e6d5d899dae0e328cc4a169";"BRAC2_vertAL_1st300";3;80;722,80500002671;"L";"1";0;NA;"L";"black";"blue";"magnit";1;"0";"1";"0";"1";0;"1";19;"male";"Not at all";"High school diploma";"right-handed";"Italian";"Italy"
"5e6d5d899dae0e328cc4a169";"BRAC2_vertAL_1st300";3;81;506,725000042934;"A";"1";0;NA;"A";"black";"red";"magnit";9;"0";"0";"1";"1";0;"1";19;"male";"Not at all";"High school diploma";"right-handed";"Italian";"Italy"
"5e6d5d899dae0e328cc4a169";"BRAC2_vertAL_1st300";3;82;480,344999989029;"A";"1";0;NA;"A";"black";"blue";"magnit";8;"0";"0";"0";"1";0;"1";19;"male";"Not at all";"High school diploma";"right-handed";"Italian";"Italy"
"5e6d5d899dae0e328cc4a169";"BRAC2_vertAL_1st300";3;83;1027,39999996265;"L";"1";0;NA;"L";"black";"blue";"parity";9;"0";"1";"1";"0";0;"1";19;"male";"Not at all";"High school diploma";"right-handed";"Italian";"Italy"
"5e6d5d899dae0e328cc4a169";"BRAC2_vertAL_1st300";3;84;551,734999986365;"L";"1";0;NA;"L";"black";"red";"parity";3;"0";"0";"0";"1";0;"1";19;"male";"Not at all";"High school diploma";"right-handed";"Italian";"Italy"
"5e6d5d899dae0e328cc4a169";"BRAC2_vertAL_1st300";3;85;545,385000004899;"L";"1";0;NA;"L";"black";"blue";"parity";1;"0";"0";"0";"1";0;"1";19;"male";"Not at all";"High school diploma";"right-handed";"Italian";"Italy"
"5e6d5d899dae0e328cc4a169";"BRAC2_vertAL_1st300";3;86;543,145000003278;"A";"1";0;NA;"A";"black";"blue";"magnit";6;"0";"1";"1";"0";0;"1";19;"male";"Not at all";"High school diploma";"right-handed";"Italian";"Italy"
"5e6d5d899dae0e328cc4a169";"BRAC2_vertAL_1st300";3;87;454,469999996945;"A";"1";0;NA;"A";"black";"red";"magnit";8;"0";"0";"0";"1";0;"1";19;"male";"Not at all";"High school diploma";"right-handed";"Italian";"Italy"
"5e6d5d899dae0e328cc4a169";"BRAC2_vertAL_1st300";3;88;839,740000024904;"L";"1";0;NA;"L";"black";"blue";"parity";3;"0";"1";"1";"1";0;"1";19;"male";"Not at all";"High school diploma";"right-handed";"Italian";"Italy"
"5e6d5d899dae0e328cc4a169";"BRAC2_vertAL_1st300";3;89;962,135000037961;"L";"1";0;NA;"L";"black";"blue";"parity";9;"0";"0";"0";"0";0;"1";19;"male";"Not at all";"High school diploma";"right-handed";"Italian";"Italy"
"5e6d5d899dae0e328cc4a169";"BRAC2_vertAL_1st300";3;90;1300,95499998424;"L";"1";0;NA;"L";"black";"blue";"magnit";2;"0";"1";"0";"0";0;"1";19;"male";"Not at all";"High school diploma";"right-handed";"Italian";"Italy"
"5e6d5d899dae0e328cc4a169";"BRAC2_vertAL_1st300";3;91;1233,85499999858;"A";"1";0;NA;"A";"black";"red";"parity";8;"0";"1";"1";"1";0;"1";19;"male";"Not at all";"High school diploma";"right-handed";"Italian";"Italy"
"5e6d5d899dae0e328cc4a169";"BRAC2_vertAL_1st300";3;92;796,32500000298;"A";"1";0;NA;"A";"black";"red";"parity";2;"0";"0";"0";"0";0;"1";19;"male";"Not at all";"High school diploma";"right-handed";"Italian";"Italy"
"5e6d5d899dae0e328cc4a169";"BRAC2_vertAL_1st300";3;93;499,394999991637;"A";"1";0;NA;"A";"black";"red";"parity";4;"0";"0";"0";"0";0;"1";19;"male";"Not at all";"High school diploma";"right-handed";"Italian";"Italy"
"5e6d5d899dae0e328cc4a169";"BRAC2_vertAL_1st300";3;94;649,884999962524;"L";"1";0;NA;"L";"black";"red";"parity";9;"0";"0";"1";"0";0;"1";19;"male";"Not at all";"High school diploma";"right-handed";"Italian";"Italy"
"5e6d5d899dae0e328cc4a169";"BRAC2_vertAL_1st300";3;95;613,520000013523;"A";"1";0;NA;"A";"black";"red";"magnit";7;"0";"1";"1";"0";0;"1";19;"male";"Not at all";"High school diploma";"right-handed";"Italian";"Italy"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;0;482,004999998026;"L";"1";1;NA;"A";"black";"blue";"magnit";7;"300";"99";"99";"99";99;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;1;728,754999989178;"A";"1";1;NA;"L";"black";"red";"magnit";1;"300";"0";"1";"1";1;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;2;592,394999985117;"A";"1";0;NA;"A";"black";"red";"parity";3;"300";"1";"1";"0";1;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;3;592,505000007804;"L";"1";0;NA;"L";"black";"blue";"parity";6;"300";"0";"1";"1";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;4;625,400000018999;"A";"1";0;NA;"A";"black";"red";"parity";3;"300";"0";"1";"1";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;5;522,289999993518;"L";"1";0;NA;"L";"black";"red";"parity";4;"300";"0";"1";"0";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;6;518,915000022389;"L";"1";1;NA;"A";"black";"blue";"parity";3;"300";"0";"1";"1";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;7;736,210000002757;"L";"1";0;NA;"L";"black";"red";"magnit";1;"300";"1";"1";"1";1;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;8;807,565000024624;"L";"1";0;NA;"L";"black";"blue";"parity";8;"300";"1";"0";"1";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;9;551,259999978356;"A";"1";0;NA;"A";"black";"blue";"magnit";9;"300";"1";"1";"0";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;10;434,379999991506;"A";"1";0;NA;"A";"black";"blue";"magnit";8;"300";"0";"0";"0";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;11;2099,0349999629;"A";"1";0;NA;"A";"black";"blue";"parity";7;"300";"1";"0";"0";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;12;605,890000006184;"L";"1";0;NA;"L";"black";"red";"magnit";4;"300";"1";"1";"1";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;13;548,884999996517;"L";"1";1;NA;"A";"black";"blue";"parity";1;"300";"1";"1";"1";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;14;917,070000024978;"A";"1";0;NA;"A";"black";"red";"parity";9;"300";"0";"0";"1";1;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;15;548,254999972414;"L";"1";0;NA;"L";"black";"red";"parity";6;"300";"0";"1";"0";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;16;615,424999967217;"A";"1";0;NA;"A";"black";"red";"parity";7;"300";"0";"1";"0";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;17;404,824999975972;"L";"1";0;NA;"L";"black";"blue";"parity";6;"300";"0";"1";"1";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;18;464,999999967404;"A";"1";0;NA;"A";"black";"blue";"magnit";7;"300";"1";"1";"0";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;19;471,399999980349;"L";"1";1;NA;"A";"black";"red";"parity";3;"300";"1";"0";"1";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;20;1859,78499997873;"L";"1";0;NA;"L";"black";"blue";"magnit";2;"300";"1";"1";"1";1;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;21;444,605000026058;"A";"1";0;NA;"A";"black";"blue";"magnit";6;"300";"0";"1";"0";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;22;1674,21500000637;"A";"1";0;NA;"A";"black";"red";"parity";7;"300";"1";"0";"1";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;23;1110,02500000177;"L";"1";1;NA;"A";"black";"blue";"magnit";8;"300";"1";"0";"1";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;24;459,510000015143;"L";"1";0;NA;"L";"black";"blue";"parity";2;"300";"1";"1";"0";1;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;25;513,90000001993;"A";"1";0;NA;"A";"black";"blue";"parity";3;"300";"0";"1";"0";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;26;1432,32999998145;"A";"1";0;NA;"A";"black";"blue";"magnit";6;"300";"1";"0";"0";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;27;2105,14500003774;"A";"1";0;NA;"A";"black";"blue";"magnit";9;"300";"0";"0";"0";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;28;517,055000003893;"A";"1";0;NA;"A";"black";"blue";"parity";7;"300";"1";"0";"0";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;29;443,635000032373;"L";"1";0;NA;"L";"black";"blue";"magnit";1;"300";"1";"1";"0";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;30;410,875000001397;"L";"1";0;NA;"L";"black";"red";"magnit";2;"300";"0";"0";"1";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;31;493,459999968763;"A";"1";0;NA;"A";"black";"red";"magnit";6;"300";"0";"1";"0";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;32;421,919999993406;"L";"1";0;NA;"L";"black";"blue";"magnit";2;"300";"0";"1";"1";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;33;491,715000011027;"L";"1";0;NA;"L";"black";"red";"parity";8;"300";"1";"0";"1";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;34;456,835000019055;"L";"1";0;NA;"L";"black";"blue";"magnit";4;"300";"1";"0";"1";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;35;655,139999988023;"L";"1";0;NA;"L";"black";"blue";"magnit";3;"300";"0";"0";"0";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;36;527,479999989737;"L";"1";0;NA;"L";"black";"blue";"magnit";4;"300";"0";"0";"0";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;37;475,109999999404;"L";"1";0;NA;"L";"black";"blue";"parity";2;"300";"1";"0";"0";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;38;537,974999984726;"A";"1";0;NA;"A";"black";"red";"parity";1;"300";"0";"1";"1";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;39;607,995000027586;"A";"1";0;NA;"A";"black";"blue";"magnit";7;"300";"1";"0";"1";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;40;478,445000015199;"A";"1";0;NA;"A";"black";"blue";"magnit";9;"300";"0";"0";"0";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;41;628,985000017565;"L";"1";0;NA;"L";"black";"blue";"magnit";3;"300";"0";"1";"0";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;42;659,985000034794;"L";"1";1;NA;"A";"black";"blue";"parity";1;"300";"1";"1";"0";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;43;487,395000003744;"L";"1";0;NA;"L";"black";"red";"magnit";3;"300";"1";"1";"1";1;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;44;519,649999972899;"A";"1";0;NA;"A";"black";"red";"magnit";7;"300";"0";"1";"0";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;45;454,729999997653;"L";"1";0;NA;"L";"black";"red";"magnit";3;"300";"0";"1";"0";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;46;714,650000038091;"L";"1";0;NA;"L";"black";"blue";"parity";6;"300";"1";"0";"1";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;47;419,044999987818;"A";"1";0;NA;"A";"black";"red";"parity";9;"300";"0";"1";"1";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;48;431,890000007115;"L";"1";0;NA;"L";"black";"red";"parity";4;"300";"0";"1";"0";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;49;409,69000000041;"A";"1";1;NA;"L";"black";"red";"parity";8;"300";"0";"0";"0";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;50;485,884999972768;"L";"1";0;NA;"L";"black";"red";"parity";4;"300";"0";"0";"0";1;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;51;523,305000038818;"L";"1";0;NA;"L";"black";"blue";"parity";8;"300";"0";"0";"1";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;52;525,009999983013;"A";"1";0;NA;"A";"black";"blue";"parity";7;"300";"0";"1";"0";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;53;607,409999996889;"A";"1";0;NA;"A";"black";"red";"magnit";8;"300";"1";"0";"1";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;54;1463,96999998251;"L";"1";0;NA;"L";"black";"red";"parity";6;"300";"1";"1";"0";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;55;514,425000001211;"L";"1";0;NA;"L";"black";"blue";"parity";2;"300";"0";"0";"1";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;56;427,074999955948;"A";"1";0;NA;"A";"black";"red";"magnit";7;"300";"1";"1";"1";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;57;404,855000029784;"L";"1";0;NA;"L";"black";"blue";"parity";4;"300";"1";"1";"1";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;58;427,079999994021;"A";"1";0;NA;"A";"black";"red";"magnit";8;"300";"1";"1";"1";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;59;531,810000014957;"A";"1";0;NA;"A";"black";"red";"magnit";6;"300";"0";"0";"0";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;60;652,089999988675;"L";"1";0;NA;"L";"black";"red";"parity";8;"300";"1";"1";"0";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
