"pp";"counterbalance";"blockNum";"trialNum";"rt";"Response";"Attempt";"error";"Timed.Out";"ANSWER";"cuecolor";"framecolor";"task";"stimulus";"cocoa";"Participant.OS";"Participant.Browser";"ppViewportSize";"task_R";"ANSWER_R";"cuecolor_R";"error_R";"age";"sex";"psyKnowledge";"education";"handedness";"motherTongue";"country"
"OY2";"BRAC1_horiAA_1st0";1;12;455,460000000137;"A";1;0;NA;"A";"red";"black";"magnit";7;300;"Windows";"Chrome";"1280x610";1;1;1;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;13;478,279999999795;"L";1;0;NA;"L";"blue";"black";"parity";4;300;"Windows";"Chrome";"1280x610";1;1;1;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;14;358,909999999916;"L";1;0;NA;"L";"blue";"black";"magnit";2;300;"Windows";"Chrome";"1280x610";1;0;0;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;15;553,144999999844;"A";1;0;NA;"A";"red";"black";"magnit";6;300;"Windows";"Chrome";"1280x610";0;1;1;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;16;414,389999999898;"A";1;0;NA;"A";"blue";"black";"parity";7;300;"Windows";"Chrome";"1280x610";1;0;1;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;17;474,345000000088;"L";1;0;NA;"L";"blue";"black";"parity";2;300;"Windows";"Chrome";"1280x610";0;1;0;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;18;539,465000000084;"A";1;0;NA;"A";"blue";"black";"magnit";6;300;"Windows";"Chrome";"1280x610";1;1;0;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;19;452,699999999837;"L";1;0;NA;"L";"blue";"black";"magnit";3;300;"Windows";"Chrome";"1280x610";0;1;0;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;20;426,280000000086;"A";1;0;NA;"A";"blue";"black";"magnit";8;300;"Windows";"Chrome";"1280x610";0;1;0;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;21;436,740000000107;"L";1;0;NA;"L";"blue";"black";"parity";4;300;"Windows";"Chrome";"1280x610";1;1;0;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;22;469,274999999907;"L";1;0;NA;"L";"red";"black";"parity";2;300;"Windows";"Chrome";"1280x610";0;0;1;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;23;435,27999999997;"A";1;0;NA;"A";"blue";"black";"parity";1;300;"Windows";"Chrome";"1280x610";0;1;1;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;24;509,759999999893;"A";1;0;NA;"A";"blue";"black";"parity";3;300;"Windows";"Chrome";"1280x610";0;0;0;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;25;450,445000000182;"A";1;0;NA;"A";"blue";"black";"magnit";6;300;"Windows";"Chrome";"1280x610";1;0;0;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;26;406,100000000151;"A";1;0;NA;"A";"red";"black";"parity";9;300;"Windows";"Chrome";"1280x610";1;0;1;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;27;495,729999999865;"L";1;0;NA;"L";"red";"black";"magnit";1;300;"Windows";"Chrome";"1280x610";1;1;0;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;28;451,494999999995;"L";1;0;NA;"L";"red";"black";"parity";6;300;"Windows";"Chrome";"1280x610";1;0;0;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;29;419,210000000021;"A";1;0;NA;"A";"red";"black";"parity";7;300;"Windows";"Chrome";"1280x610";0;1;0;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;30;433,995000000054;"A";1;0;NA;"A";"red";"black";"parity";1;300;"Windows";"Chrome";"1280x610";0;0;0;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;31;442,625000000175;"A";1;0;NA;"A";"red";"black";"magnit";9;300;"Windows";"Chrome";"1280x610";1;0;0;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;32;394,374999999825;"L";1;0;NA;"L";"red";"black";"magnit";3;300;"Windows";"Chrome";"1280x610";0;1;0;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;33;372,080000000075;"L";1;0;NA;"L";"red";"black";"magnit";2;300;"Windows";"Chrome";"1280x610";0;0;0;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;34;417,899999999907;"A";1;0;NA;"A";"red";"black";"parity";3;300;"Windows";"Chrome";"1280x610";1;1;0;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;35;520,364999999874;"A";1;0;NA;"A";"red";"black";"parity";7;300;"Windows";"Chrome";"1280x610";0;0;0;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;36;484,815000000002;"L";1;0;NA;"L";"red";"black";"parity";8;300;"Windows";"Chrome";"1280x610";0;1;0;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;37;439,290000000037;"A";1;0;NA;"A";"red";"black";"parity";7;300;"Windows";"Chrome";"1280x610";0;1;0;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;38;430,610000000161;"L";1;0;NA;"L";"blue";"black";"parity";6;300;"Windows";"Chrome";"1280x610";0;1;1;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;39;371,47000000003;"L";1;0;NA;"L";"red";"black";"magnit";3;300;"Windows";"Chrome";"1280x610";1;0;1;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;40;446,255000000063;"L";1;0;NA;"L";"red";"black";"parity";6;300;"Windows";"Chrome";"1280x610";1;0;0;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;41;484,525000000081;"A";1;0;NA;"A";"red";"black";"parity";9;300;"Windows";"Chrome";"1280x610";0;1;0;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;42;644,745000000054;"A";1;0;NA;"A";"blue";"black";"parity";3;300;"Windows";"Chrome";"1280x610";0;0;1;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;43;487,62999999983;"A";1;0;NA;"A";"red";"black";"parity";1;300;"Windows";"Chrome";"1280x610";0;0;1;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;44;461,724999999919;"L";1;0;NA;"L";"blue";"black";"parity";2;300;"Windows";"Chrome";"1280x610";0;1;1;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;45;402,724999999919;"A";1;0;NA;"A";"blue";"black";"parity";7;300;"Windows";"Chrome";"1280x610";0;1;0;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;46;452,324999999953;"A";1;0;NA;"A";"red";"black";"parity";1;300;"Windows";"Chrome";"1280x610";0;0;1;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;47;460,879999999888;"L";1;0;NA;"L";"blue";"black";"parity";6;300;"Windows";"Chrome";"1280x610";0;1;1;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;48;422,939999999944;"L";1;0;NA;"L";"blue";"black";"magnit";2;300;"Windows";"Chrome";"1280x610";1;0;0;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;49;358,080000000016;"A";1;0;NA;"A";"red";"black";"magnit";7;300;"Windows";"Chrome";"1280x610";0;1;1;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;50;451,360000000044;"A";1;0;NA;"A";"red";"black";"magnit";9;300;"Windows";"Chrome";"1280x610";0;0;0;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;51;417,35500000004;"A";1;0;NA;"A";"blue";"black";"magnit";8;300;"Windows";"Chrome";"1280x610";0;0;1;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;52;410,509999999893;"A";1;1;NA;"L";"red";"black";"parity";4;300;"Windows";"Chrome";"1280x610";1;1;1;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;53;1283,95500000007;"A";1;0;NA;"A";"blue";"black";"parity";3;300;"Windows";"Chrome";"1280x610";0;1;1;1;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;54;509,219999999856;"L";1;0;NA;"L";"blue";"black";"magnit";4;300;"Windows";"Chrome";"1280x610";1;1;0;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;55;401,314999999828;"L";1;0;NA;"L";"red";"black";"magnit";2;300;"Windows";"Chrome";"1280x610";0;0;1;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;56;407,474999999977;"L";1;0;NA;"L";"blue";"black";"magnit";3;300;"Windows";"Chrome";"1280x610";0;0;1;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;57;451,920000000158;"A";1;0;NA;"A";"blue";"black";"parity";1;300;"Windows";"Chrome";"1280x610";1;1;0;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;58;452,70000000007;"L";1;0;NA;"L";"red";"black";"parity";4;300;"Windows";"Chrome";"1280x610";0;1;1;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;59;473,759999999893;"A";1;0;NA;"A";"red";"black";"parity";3;300;"Windows";"Chrome";"1280x610";0;1;0;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;60;484,25;"A";1;0;NA;"A";"red";"black";"magnit";7;300;"Windows";"Chrome";"1280x610";1;0;0;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;61;446,299999999814;"A";1;0;NA;"A";"blue";"black";"parity";9;300;"Windows";"Chrome";"1280x610";1;0;1;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;62;392,394999999786;"L";1;0;NA;"L";"red";"black";"parity";2;300;"Windows";"Chrome";"1280x610";0;1;1;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;63;616,570000000065;"L";1;0;NA;"L";"blue";"black";"parity";8;300;"Windows";"Chrome";"1280x610";0;0;1;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;64;482,354999999865;"A";1;0;NA;"A";"blue";"black";"magnit";6;300;"Windows";"Chrome";"1280x610";1;1;0;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;65;409,630000000121;"A";1;0;NA;"A";"red";"black";"parity";9;300;"Windows";"Chrome";"1280x610";1;0;1;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;66;530,520000000019;"A";1;0;NA;"A";"blue";"black";"parity";1;300;"Windows";"Chrome";"1280x610";0;0;1;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;67;423,880000000005;"A";1;0;NA;"A";"blue";"black";"parity";9;300;"Windows";"Chrome";"1280x610";0;0;0;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;68;473,859999999986;"L";1;0;NA;"L";"blue";"black";"magnit";2;300;"Windows";"Chrome";"1280x610";1;1;0;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;69;450,860000000102;"L";1;0;NA;"L";"red";"black";"magnit";4;300;"Windows";"Chrome";"1280x610";0;0;1;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;70;395,634999999893;"A";1;0;NA;"A";"blue";"black";"parity";9;300;"Windows";"Chrome";"1280x610";1;1;1;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;71;401,650000000023;"L";1;0;NA;"L";"red";"black";"magnit";1;300;"Windows";"Chrome";"1280x610";1;1;1;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;72;413,890000000014;"A";1;0;NA;"A";"blue";"black";"magnit";9;300;"Windows";"Chrome";"1280x610";0;1;1;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;73;476,034999999916;"L";1;0;NA;"L";"blue";"black";"magnit";1;300;"Windows";"Chrome";"1280x610";0;1;0;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;74;554,295000000158;"L";1;0;NA;"L";"red";"black";"parity";8;300;"Windows";"Chrome";"1280x610";1;0;1;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;75;385,63499999966;"A";1;0;NA;"A";"blue";"black";"magnit";9;300;"Windows";"Chrome";"1280x610";1;1;1;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;76;766,92499999993;"A";1;0;NA;"A";"red";"black";"magnit";6;300;"Windows";"Chrome";"1280x610";0;0;1;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;77;406,339999999967;"A";1;0;NA;"A";"red";"black";"magnit";8;300;"Windows";"Chrome";"1280x610";0;0;0;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;78;551,585000000079;"A";1;0;NA;"A";"red";"black";"parity";3;300;"Windows";"Chrome";"1280x610";1;0;0;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;79;640,084999999963;"A";1;0;NA;"A";"blue";"black";"magnit";7;300;"Windows";"Chrome";"1280x610";1;0;1;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;80;464,520000000019;"L";1;0;NA;"L";"red";"black";"parity";4;300;"Windows";"Chrome";"1280x610";1;1;1;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;81;402,080000000307;"A";1;0;NA;"A";"blue";"black";"magnit";7;300;"Windows";"Chrome";"1280x610";1;1;1;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;82;469,719999999972;"L";1;0;NA;"L";"blue";"black";"magnit";4;300;"Windows";"Chrome";"1280x610";0;1;0;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;83;394,604999999865;"A";1;0;NA;"A";"blue";"black";"magnit";7;300;"Windows";"Chrome";"1280x610";0;1;0;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;84;426,065000000177;"L";1;0;NA;"L";"red";"black";"parity";6;300;"Windows";"Chrome";"1280x610";1;1;1;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;85;375,719999999623;"L";1;0;NA;"L";"blue";"black";"magnit";1;300;"Windows";"Chrome";"1280x610";1;0;1;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;86;478,409999999683;"A";1;0;NA;"A";"blue";"black";"parity";7;300;"Windows";"Chrome";"1280x610";1;1;0;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;87;392,465000000433;"L";1;0;NA;"L";"blue";"black";"magnit";1;300;"Windows";"Chrome";"1280x610";1;1;0;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;88;398,680000000284;"L";1;0;NA;"L";"blue";"black";"parity";4;300;"Windows";"Chrome";"1280x610";1;0;0;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
"OY2";"BRAC1_horiAA_1st0";1;89;497,030000000028;"A";1;0;NA;"A";"red";"black";"magnit";9;300;"Windows";"Chrome";"1280x610";1;1;1;0;"28";"female";"I've a degree related to one of these fields.";"Master degree";"right-handed";"German";"Germany"
