"";"pp";"counterbalance";"blockNum";"trialNum";"rt";"Response";"Attempt";"error";"Timed.Out";"ANSWER";"cuecolor";"framecolor";"task";"stimulus";"cocoa";"task_R";"ANSWER_R";"framecolor_R";"error_R"
"6326";"5cd422b7e62009001b03f107";"BRAC2_horiLL_1st300";3;64;424,499999999302;"A";1;1;NA;"L";"black";"red";"parity";3;0;0;1;1;0
"6330";"5cd422b7e62009001b03f107";"BRAC2_horiLL_1st300";3;65;784,399999998743;"L";1;0;NA;"L";"black";"red";"parity";9;0;0;0;0;1
"6334";"5cd422b7e62009001b03f107";"BRAC2_horiLL_1st300";3;66;720,300000000978;"A";1;0;NA;"A";"black";"red";"parity";2;0;0;1;0;0
"6338";"5cd422b7e62009001b03f107";"BRAC2_horiLL_1st300";3;67;650,600000000792;"L";1;0;NA;"L";"black";"blue";"parity";1;0;0;1;1;0
"6342";"5cd422b7e62009001b03f107";"BRAC2_horiLL_1st300";3;68;661;"L";1;0;NA;"L";"black";"red";"magnit";6;0;1;0;1;0
"6346";"5cd422b7e62009001b03f107";"BRAC2_horiLL_1st300";3;69;397,399999999907;"A";1;0;NA;"A";"black";"red";"magnit";4;0;0;1;0;0
"6350";"5cd422b7e62009001b03f107";"BRAC2_horiLL_1st300";3;70;449,200000000885;"A";1;0;NA;"A";"black";"red";"magnit";1;0;0;0;0;0
"6354";"5cd422b7e62009001b03f107";"BRAC2_horiLL_1st300";3;71;445,399999998743;"L";1;0;NA;"L";"black";"blue";"parity";9;0;1;1;1;0
"6358";"5cd422b7e62009001b03f107";"BRAC2_horiLL_1st300";3;72;536,900000001071;"L";1;0;NA;"L";"black";"red";"parity";3;0;0;0;1;0
"6362";"5cd422b7e62009001b03f107";"BRAC2_horiLL_1st300";3;73;468,000000000698;"A";1;0;NA;"A";"black";"red";"magnit";4;0;1;1;0;0
"6366";"5cd422b7e62009001b03f107";"BRAC2_horiLL_1st300";3;74;398,199999999721;"A";1;0;NA;"A";"black";"red";"magnit";2;0;0;0;0;0
"6370";"5cd422b7e62009001b03f107";"BRAC2_horiLL_1st300";3;75;410,599999999162;"A";1;0;NA;"A";"black";"blue";"magnit";4;0;0;0;1;0
"6374";"5cd422b7e62009001b03f107";"BRAC2_horiLL_1st300";3;76;411,400000000838;"A";1;0;NA;"A";"black";"blue";"parity";8;0;1;0;0;0
"6378";"5cd422b7e62009001b03f107";"BRAC2_horiLL_1st300";3;77;530,899999999907;"L";1;0;NA;"L";"black";"red";"parity";7;0;0;1;1;0
"6382";"5cd422b7e62009001b03f107";"BRAC2_horiLL_1st300";3;78;355,200000000186;"A";1;0;NA;"A";"black";"red";"magnit";2;0;1;1;0;0
"6386";"5cd422b7e62009001b03f107";"BRAC2_horiLL_1st300";3;79;396,800000000279;"L";1;0;NA;"L";"black";"red";"magnit";8;0;0;1;0;0
"6390";"5cd422b7e62009001b03f107";"BRAC2_horiLL_1st300";3;80;446,200000000186;"A";1;0;NA;"A";"black";"red";"parity";2;0;1;1;0;0
"6394";"5cd422b7e62009001b03f107";"BRAC2_horiLL_1st300";3;81;1359,30000000005;"L";1;0;NA;"L";"black";"blue";"magnit";8;0;1;1;1;0
"6398";"5cd422b7e62009001b03f107";"BRAC2_horiLL_1st300";3;82;544,499999999767;"L";1;0;NA;"L";"black";"red";"magnit";7;0;0;0;1;0
"6402";"5cd422b7e62009001b03f107";"BRAC2_horiLL_1st300";3;83;401,800000001444;"L";1;0;NA;"L";"black";"blue";"parity";3;0;1;0;1;0
"6406";"5cd422b7e62009001b03f107";"BRAC2_horiLL_1st300";3;84;461,199999999721;"L";1;0;NA;"L";"black";"red";"magnit";8;0;1;0;1;0
"6410";"5cd422b7e62009001b03f107";"BRAC2_horiLL_1st300";3;85;436,999999999767;"A";1;0;NA;"A";"black";"red";"parity";6;0;1;1;0;0
"6414";"5cd422b7e62009001b03f107";"BRAC2_horiLL_1st300";3;86;391,299999999348;"L";1;0;NA;"L";"black";"red";"parity";1;0;0;1;0;0
"6418";"5cd422b7e62009001b03f107";"BRAC2_horiLL_1st300";3;87;525,800000001211;"L";1;0;NA;"L";"black";"red";"parity";7;0;0;0;0;0
"6422";"5cd422b7e62009001b03f107";"BRAC2_horiLL_1st300";3;88;350,400000001071;"A";1;0;NA;"A";"black";"blue";"parity";8;0;0;1;1;0
"6426";"5cd422b7e62009001b03f107";"BRAC2_horiLL_1st300";3;89;523,40000000014;"A";1;0;NA;"A";"black";"red";"parity";4;0;0;0;1;0
"6430";"5cd422b7e62009001b03f107";"BRAC2_horiLL_1st300";3;90;480,700000000186;"A";1;0;NA;"A";"black";"red";"parity";8;0;0;0;0;0
"6434";"5cd422b7e62009001b03f107";"BRAC2_horiLL_1st300";3;91;430,399999999208;"A";1;0;NA;"A";"black";"blue";"parity";4;0;0;0;1;0
"6438";"5cd422b7e62009001b03f107";"BRAC2_horiLL_1st300";3;92;459,600000000093;"L";1;0;NA;"L";"black";"blue";"magnit";8;0;1;1;0;0
"6442";"5cd422b7e62009001b03f107";"BRAC2_horiLL_1st300";3;93;458,199999999022;"L";1;0;NA;"L";"black";"red";"magnit";9;0;0;0;1;0
"6446";"5cd422b7e62009001b03f107";"BRAC2_horiLL_1st300";3;94;369,000000000466;"A";1;0;NA;"A";"black";"blue";"magnit";4;0;0;1;1;0
"6450";"5cd422b7e62009001b03f107";"BRAC2_horiLL_1st300";3;95;379,600000000093;"L";1;0;NA;"L";"black";"blue";"parity";1;0;1;1;0;0
"8283";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;0;933,360000140965;"L";1;0;NA;"L";"black";"blue";"parity";3;0;99;99;99;99
"8287";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;1;1236,76500003785;"L";1;1;NA;"A";"black";"red";"parity";6;0;0;1;1;0
"8291";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;2;1411,68999997899;"A";1;0;NA;"A";"black";"blue";"parity";8;0;0;0;1;1
"8295";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;3;881,634999997914;"A";1;1;NA;"L";"black";"red";"parity";3;0;0;1;1;0
"8299";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;4;649,255000054836;"L";1;0;NA;"L";"black";"blue";"magnit";7;0;1;0;1;1
"8303";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;5;683,755000121891;"A";1;0;NA;"A";"black";"blue";"parity";4;0;1;1;0;0
"8307";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;6;882,319999858737;"A";1;0;NA;"A";"black";"blue";"parity";8;0;0;0;0;0
"8311";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;7;1045,90500006452;"A";1;1;NA;"L";"black";"red";"parity";1;0;0;1;1;0
"8315";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;8;1337,67500007525;"A";1;0;NA;"A";"black";"red";"parity";8;0;0;1;0;1
"8319";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;9;1023,83999992162;"L";1;0;NA;"L";"black";"blue";"parity";9;0;0;1;1;0
"8323";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;10;1262,42499984801;"A";1;0;NA;"A";"black";"red";"parity";8;0;0;1;1;0
"8327";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;11;1679,60999999195;"L";1;0;NA;"L";"black";"blue";"parity";7;0;0;1;1;0
"8331";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;12;571,990000084043;"L";1;0;NA;"L";"black";"blue";"magnit";8;0;1;0;0;0
"8335";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;13;628,245000028983;"L";1;0;NA;"L";"black";"blue";"magnit";6;0;0;0;0;0
"8339";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;14;812,640000134706;"A";1;1;NA;"L";"black";"red";"parity";9;0;1;0;1;0
"8343";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;15;772,95000012964;"A";1;0;NA;"A";"black";"red";"magnit";2;0;1;1;0;1
"8347";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;16;692,73000000976;"L";1;0;NA;"L";"black";"blue";"parity";9;0;1;1;1;0
"8351";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;17;680,530000012368;"A";1;0;NA;"A";"black";"red";"magnit";4;0;1;1;1;0
"8355";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;18;1079,29000002332;"A";1;0;NA;"A";"black";"red";"magnit";2;0;0;0;0;0
"8359";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;19;506,790000014007;"A";1;0;NA;"A";"black";"red";"magnit";3;0;0;0;0;0
"8363";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;20;462,664999999106;"L";1;0;NA;"L";"black";"red";"magnit";9;0;0;1;0;0
"8367";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;21;624,594999942929;"L";1;0;NA;"L";"black";"blue";"parity";7;0;1;0;1;0
"8371";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;22;432,675000047311;"A";1;0;NA;"A";"black";"blue";"magnit";2;0;1;1;0;0
"8375";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;23;567,435000091791;"A";1;0;NA;"A";"black";"blue";"magnit";1;0;0;0;0;0
"8379";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;24;484,454999910668;"A";1;0;NA;"A";"black";"red";"magnit";3;0;0;0;1;0
"8383";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;25;1405,70500004105;"A";1;0;NA;"A";"black";"blue";"parity";6;0;1;0;1;0
"8387";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;26;1291,63999995217;"A";1;0;NA;"A";"black";"red";"magnit";1;0;1;0;1;0
"8391";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;27;620,834999950603;"A";1;0;NA;"A";"black";"red";"parity";6;0;1;0;0;0
"8395";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;28;578,59000004828;"L";1;0;NA;"L";"black";"blue";"magnit";8;0;1;1;1;0
"8399";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;29;649,005000013858;"A";1;0;NA;"A";"black";"red";"magnit";2;0;0;1;1;0
"8403";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;30;1009,590000147;"A";1;1;NA;"L";"black";"red";"parity";7;0;1;1;0;0
"8407";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;31;748,554999940097;"A";1;0;NA;"A";"black";"blue";"parity";6;0;0;1;1;1
"8411";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;32;517,444999888539;"A";1;0;NA;"A";"black";"blue";"parity";4;0;0;0;0;0
"8415";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;33;573,289999971166;"L";1;0;NA;"L";"black";"red";"magnit";8;0;1;1;1;0
"8419";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;34;902,170000132173;"L";1;0;NA;"L";"black";"red";"parity";7;0;1;0;0;0
"8423";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;35;501,214999938384;"A";1;0;NA;"A";"black";"red";"parity";2;0;0;1;0;0
"8427";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;36;780,999999959022;"L";1;0;NA;"L";"black";"red";"parity";3;0;0;1;0;0
"8431";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;37;718,484999844804;"A";1;0;NA;"A";"black";"red";"parity";2;0;0;1;0;0
"8435";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;38;415,595000144094;"A";1;0;NA;"A";"black";"blue";"magnit";4;0;1;0;1;0
"8439";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;39;2120,76000007801;"L";1;0;NA;"L";"black";"blue";"parity";9;0;1;1;0;0
"8443";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;40;1190,97000011243;"A";1;0;NA;"A";"black";"blue";"magnit";3;0;1;1;0;0
"8447";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;41;1009,41499997862;"L";1;0;NA;"L";"black";"blue";"magnit";9;0;0;1;0;0
"8451";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;42;762,21500011161;"L";1;0;NA;"L";"black";"blue";"parity";7;0;1;0;0;0
"8455";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;43;734,809999819845;"A";1;0;NA;"A";"black";"red";"parity";4;0;0;1;1;0
"8459";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;44;501,510000089183;"A";1;0;NA;"A";"black";"blue";"magnit";3;0;1;0;1;0
"8463";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;45;1521,10999985598;"A";1;0;NA;"A";"black";"red";"parity";6;0;1;0;1;0
"8467";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;46;2022,25999999791;"L";1;0;NA;"L";"black";"red";"parity";1;0;0;1;0;0
"8471";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;47;769,620000151917;"A";1;0;NA;"A";"black";"blue";"magnit";2;0;1;1;1;0
"8475";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;48;388,284999877214;"L";1;0;NA;"L";"black";"red";"magnit";6;0;0;1;1;0
"8479";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;49;471,800000173971;"L";1;0;NA;"L";"black";"blue";"magnit";9;0;0;0;1;0
"8483";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;50;827,374999877065;"L";1;0;NA;"L";"black";"blue";"parity";3;0;1;0;0;0
"8487";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;51;499,93500020355;"L";1;0;NA;"L";"black";"red";"magnit";8;0;1;0;1;0
"8491";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;52;930,870000040159;"L";1;0;NA;"L";"black";"red";"parity";7;0;1;0;0;0
"8495";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;53;610,919999890029;"L";1;0;NA;"L";"black";"blue";"parity";1;0;0;0;1;0
"8499";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;54;1163,14999992028;"A";1;0;NA;"A";"black";"blue";"magnit";2;0;1;1;0;0
"8503";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;55;463,165000081062;"A";1;0;NA;"A";"black";"blue";"magnit";1;0;0;0;0;0
"8507";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;56;986,634999979287;"A";1;0;NA;"A";"black";"red";"parity";2;0;1;0;1;0
"8511";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;57;628,664999967441;"L";1;0;NA;"L";"black";"blue";"parity";3;0;0;1;1;0
"8515";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;58;644,480000017211;"A";1;0;NA;"A";"black";"blue";"magnit";4;0;1;1;0;0
"8519";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;59;850,259999977425;"L";1;0;NA;"L";"black";"blue";"magnit";8;0;0;1;0;0
"8523";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;60;482,609999831766;"A";1;0;NA;"A";"black";"red";"magnit";1;0;0;1;1;0
"8527";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;61;964,459999930114;"L";1;0;NA;"L";"black";"blue";"magnit";6;0;0;1;1;0
"8531";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;62;480,650000041351;"A";1;1;NA;"L";"black";"red";"parity";1;0;1;0;1;0
"8535";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;63;1211,26500004902;"A";1;0;NA;"A";"black";"red";"parity";4;0;0;1;0;1
"8539";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;64;583,740000147372;"A";1;0;NA;"A";"black";"blue";"parity";2;0;0;0;1;0
"8543";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;65;474,494999973103;"L";1;0;NA;"L";"black";"red";"magnit";7;0;1;1;1;0
"8547";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;66;456,684999866411;"L";1;0;NA;"L";"black";"blue";"magnit";9;0;0;0;1;0
"8551";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;67;593,860000139102;"A";1;1;NA;"L";"black";"red";"magnit";6;0;0;0;1;0
"8555";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;68;628,78999998793;"A";1;0;NA;"A";"black";"blue";"magnit";3;0;0;1;1;1
"8559";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;69;1098,17500016652;"A";1;1;NA;"L";"black";"blue";"parity";1;0;1;1;0;0
"8563";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;70;976,039999863133;"A";1;0;NA;"A";"black";"blue";"parity";4;0;0;1;0;1
"8567";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;71;1650,45000007376;"L";1;0;NA;"L";"black";"red";"magnit";7;0;1;1;1;0
"8571";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;72;1419,68999989331;"A";1;0;NA;"A";"black";"blue";"parity";2;0;1;1;1;0
"8575";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;73;1099,63000006974;"A";1;1;NA;"L";"black";"red";"magnit";8;0;1;1;1;0
"8579";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;74;1068,15000018105;"A";1;0;NA;"A";"black";"blue";"parity";2;0;1;1;1;1
"8583";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;75;423,850000137463;"L";1;0;NA;"L";"black";"blue";"magnit";6;0;1;1;0;0
"8587";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;76;421,300000045449;"L";1;0;NA;"L";"black";"red";"magnit";9;0;0;0;1;0
"8591";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;77;834,460000041872;"A";1;0;NA;"A";"black";"blue";"parity";6;0;1;1;1;0
"8595";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;78;863,104999996722;"L";1;0;NA;"L";"black";"red";"parity";3;0;0;1;1;0
"8599";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;79;427,775000222027;"L";1;0;NA;"L";"black";"red";"magnit";7;0;1;0;0;0
"8603";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;80;550,210000015795;"A";1;0;NA;"A";"black";"red";"magnit";4;0;0;1;0;0
"8607";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;81;1793,07500016876;"L";1;0;NA;"L";"black";"red";"parity";9;0;1;1;0;0
"8611";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;82;1264,01999988593;"A";1;0;NA;"A";"black";"red";"magnit";4;0;1;1;0;0
"8615";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;83;813,735000090674;"L";1;0;NA;"L";"black";"blue";"parity";1;0;1;1;1;0
"8619";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;84;1142,5749999471;"A";1;0;NA;"A";"black";"blue";"magnit";4;0;1;1;0;0
"8623";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;85;661,519999848679;"L";1;0;NA;"L";"black";"red";"magnit";9;0;0;1;1;0
"8627";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;86;846,780000021681;"L";1;0;NA;"L";"black";"blue";"magnit";7;0;0;0;1;0
"8631";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;87;1393,60999991186;"A";1;0;NA;"A";"black";"red";"parity";8;0;1;1;1;0
"8635";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;88;1101,83000005782;"A";1;0;NA;"A";"black";"red";"magnit";3;0;1;0;0;0
"8639";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;89;1215,02000000328;"A";1;0;NA;"A";"black";"blue";"magnit";1;0;0;0;1;0
"8643";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;90;754,315000027418;"L";1;0;NA;"L";"black";"red";"magnit";6;0;0;1;1;0
"8647";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;91;1068,82499996573;"A";1;0;NA;"A";"black";"blue";"parity";8;0;1;1;1;0
"8651";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;92;2149,54499993473;"L";1;0;NA;"L";"black";"red";"parity";9;0;0;1;1;0
"8655";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;93;1060,63500000164;"A";1;0;NA;"A";"black";"red";"parity";4;0;0;1;0;0
"8659";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;94;577,524999855086;"A";1;0;NA;"A";"black";"red";"magnit";1;0;1;0;0;0
"8663";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";0;95;1283,68499991484;"L";1;0;NA;"L";"black";"blue";"magnit";7;0;0;1;1;0
"8668";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";1;0;1522,29500003159;"A";1;0;NA;"A";"black";"red";"magnit";1;300;99;99;99;99
"8672";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";1;1;1602,87500009872;"A";1;0;NA;"A";"black";"blue";"parity";4;300;1;0;1;0
"8676";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";1;2;774,770000018179;"L";1;0;NA;"L";"black";"red";"parity";3;300;0;1;1;0
"8680";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";1;3;1178,50999999791;"A";1;0;NA;"A";"black";"red";"magnit";2;300;1;1;0;0
"8684";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";1;4;1503,41499992646;"A";1;0;NA;"A";"black";"blue";"magnit";3;300;0;0;1;0
"8688";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";1;5;501,170000061393;"A";1;0;NA;"A";"black";"red";"magnit";1;300;0;0;1;0
"8692";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";1;6;750,594999874011;"L";1;0;NA;"L";"black";"red";"magnit";8;300;0;1;0;0
"8696";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";1;7;935,780000174418;"L";1;0;NA;"L";"black";"red";"magnit";9;300;0;0;0;0
"8700";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";1;8;738,624999998137;"L";1;0;NA;"L";"black";"blue";"magnit";7;300;0;0;1;0
"8704";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";1;9;661,379999946803;"L";1;0;NA;"L";"black";"red";"magnit";9;300;0;0;1;0
"8708";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";1;10;1496,50999996811;"L";1;0;NA;"L";"black";"red";"parity";1;300;1;0;0;0
"8712";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";1;11;1403,29000004567;"L";1;0;NA;"L";"black";"blue";"parity";7;300;0;0;1;0
"8716";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";1;12;916,339999996126;"L";1;0;NA;"L";"black";"red";"magnit";6;300;1;0;1;0
"8720";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";1;13;2499,60800000001;NA;NA;1;1;"L";"black";"blue";"parity";3;300;1;0;1;0
"8724";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";1;14;760,315000079572;"L";1;0;NA;"L";"black";"blue";"parity";1;300;0;0;0;1
"8728";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";1;15;828,990000067279;"A";1;0;NA;"A";"black";"red";"parity";4;300;0;1;1;0
"8732";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";1;16;579,09999997355;"L";1;0;NA;"L";"black";"red";"magnit";7;300;1;1;0;0
"8736";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";1;17;1918,19999995641;"L";1;0;NA;"L";"black";"red";"parity";3;300;1;0;0;0
"8740";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";1;18;771,704999962822;"L";1;0;NA;"L";"black";"blue";"magnit";8;300;1;0;1;0
"8744";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";1;19;564,434999832883;"A";1;0;NA;"A";"black";"red";"magnit";3;300;0;1;1;0
"8748";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";1;20;752,825000090525;"L";1;0;NA;"L";"black";"red";"magnit";8;300;0;1;0;0
"8752";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";1;21;1127,87500000559;"L";1;0;NA;"L";"black";"red";"parity";1;300;1;0;0;0
"8756";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";1;22;1016,33000001311;"L";1;0;NA;"L";"black";"blue";"magnit";6;300;1;0;1;0
"8760";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";1;23;857,284999918193;"A";1;0;NA;"A";"black";"red";"magnit";4;300;0;1;1;0
"8764";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";1;24;513,749999925494;"L";1;0;NA;"L";"black";"blue";"magnit";9;300;0;1;1;0
"8768";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";1;25;473,625000100583;"L";1;0;NA;"L";"black";"blue";"magnit";8;300;0;0;0;0
"8772";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";1;26;777,875000145286;"L";1;0;NA;"L";"black";"red";"parity";1;300;1;0;1;0
"8776";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";1;27;677,254999987781;"A";1;0;NA;"A";"black";"blue";"parity";2;300;0;1;1;0
"8780";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";1;28;563,489999854937;"L";1;0;NA;"L";"black";"red";"magnit";7;300;1;1;1;0
"8784";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";1;29;1303,44499996863;"L";1;0;NA;"L";"black";"blue";"parity";9;300;1;0;1;0
"8788";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";1;30;1479,96999998577;"A";1;0;NA;"A";"black";"red";"parity";2;300;0;1;1;0
"8792";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";1;31;427,270000101998;"L";1;0;NA;"L";"black";"red";"magnit";7;300;1;1;0;0
"8796";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";1;32;643,97000009194;"L";1;0;NA;"L";"black";"blue";"magnit";6;300;0;0;1;0
"8800";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";1;33;925,874999957159;"L";1;0;NA;"L";"black";"blue";"parity";7;300;1;0;0;0
"8804";"5e8eb537c6ec0916503f351b";"BRAC2_vertLL_1st0";1;34;950,60500013642;"L";1;0;NA;"L";"black";"red";"magnit";6;300;1;0;1;0
