"pp";"counterbalance";"blockNum";"trialNum";"rt";"Response";"Attempt";"error";"Timed.Out";"ANSWER";"cuecolor";"framecolor";"task";"stimulus";"cocoa";"Participant.OS";"Participant.Browser";"ppViewportSize";"task_R";"ANSWER_R";"framecolor_R";"error_R"
"5e4bacb7baa0ee0b3101fa4c";"BRAC2_horiAA_1st0";3;36;1220,17499990761;"L";1;0;NA;"L";"black";"blue";"parity";8;300;"Windows 10";"Chrome 83.0.4103.116";"1920x1080";1;0;1;0
"5e4bacb7baa0ee0b3101fa4c";"BRAC2_horiAA_1st0";3;37;549,420000053942;"A";1;0;NA;"A";"black";"blue";"magnit";9;300;"Windows 10";"Chrome 83.0.4103.116";"1920x1080";1;1;0;0
"5e4bacb7baa0ee0b3101fa4c";"BRAC2_horiAA_1st0";3;38;755,430000135675;"L";1;0;NA;"L";"black";"red";"magnit";3;300;"Windows 10";"Chrome 83.0.4103.116";"1920x1080";0;1;1;0
"5e4bacb7baa0ee0b3101fa4c";"BRAC2_horiAA_1st0";3;39;1832,96999987215;"A";1;0;NA;"A";"black";"blue";"magnit";6;300;"Windows 10";"Chrome 83.0.4103.116";"1920x1080";0;1;1;0
"5e4bacb7baa0ee0b3101fa4c";"BRAC2_horiAA_1st0";3;40;1139,6099999547;"A";1;0;NA;"A";"black";"blue";"parity";3;300;"Windows 10";"Chrome 83.0.4103.116";"1920x1080";1;0;0;0
"5e4bacb7baa0ee0b3101fa4c";"BRAC2_horiAA_1st0";3;41;464,524999959394;"L";1;0;NA;"L";"black";"red";"parity";4;300;"Windows 10";"Chrome 83.0.4103.116";"1920x1080";0;1;1;0
"5e4bacb7baa0ee0b3101fa4c";"BRAC2_horiAA_1st0";3;42;434,080000035465;"L";1;0;NA;"L";"black";"red";"magnit";2;300;"Windows 10";"Chrome 83.0.4103.116";"1920x1080";1;0;0;0
"5e4bacb7baa0ee0b3101fa4c";"BRAC2_horiAA_1st0";3;43;815,310000209138;"A";1;0;NA;"A";"black";"blue";"magnit";6;300;"Windows 10";"Chrome 83.0.4103.116";"1920x1080";0;1;1;0
"5e4bacb7baa0ee0b3101fa4c";"BRAC2_horiAA_1st0";3;44;522,259999997914;"A";1;0;NA;"A";"black";"red";"magnit";9;300;"Windows 10";"Chrome 83.0.4103.116";"1920x1080";0;0;1;0
"5e4bacb7baa0ee0b3101fa4c";"BRAC2_horiAA_1st0";3;45;500,544999958947;"L";1;0;NA;"L";"black";"red";"magnit";1;300;"Windows 10";"Chrome 83.0.4103.116";"1920x1080";0;1;0;0
"5e4bacb7baa0ee0b3101fa4c";"BRAC2_horiAA_1st0";3;46;1060,24500005879;"L";1;0;NA;"L";"black";"blue";"parity";2;300;"Windows 10";"Chrome 83.0.4103.116";"1920x1080";1;0;1;0
"5e4bacb7baa0ee0b3101fa4c";"BRAC2_horiAA_1st0";3;47;509,340000106022;"A";1;0;NA;"A";"black";"red";"parity";1;300;"Windows 10";"Chrome 83.0.4103.116";"1920x1080";0;1;1;0
"5e4bacb7baa0ee0b3101fa4c";"BRAC2_horiAA_1st0";3;48;614,49999990873;"A";1;0;NA;"A";"black";"red";"parity";3;300;"Windows 10";"Chrome 83.0.4103.116";"1920x1080";0;0;0;0
"5e4bacb7baa0ee0b3101fa4c";"BRAC2_horiAA_1st0";3;49;585,949999978766;"L";1;0;NA;"L";"black";"blue";"parity";2;300;"Windows 10";"Chrome 83.0.4103.116";"1920x1080";0;1;1;0
"5e4bacb7baa0ee0b3101fa4c";"BRAC2_horiAA_1st0";3;50;1113,29499981366;"L";1;0;NA;"L";"black";"red";"parity";8;300;"Windows 10";"Chrome 83.0.4103.116";"1920x1080";0;0;1;0
"5e4bacb7baa0ee0b3101fa4c";"BRAC2_horiAA_1st0";3;51;869,455000152811;"L";1;0;NA;"L";"black";"blue";"magnit";2;300;"Windows 10";"Chrome 83.0.4103.116";"1920x1080";1;0;1;0
"5e4bacb7baa0ee0b3101fa4c";"BRAC2_horiAA_1st0";3;52;679,460000013933;"A";1;0;NA;"A";"black";"blue";"magnit";9;300;"Windows 10";"Chrome 83.0.4103.116";"1920x1080";0;1;0;0
"5e4bacb7baa0ee0b3101fa4c";"BRAC2_horiAA_1st0";3;53;697,965000057593;"A";1;0;NA;"A";"black";"blue";"parity";1;300;"Windows 10";"Chrome 83.0.4103.116";"1920x1080";1;0;0;0
"5e4bacb7baa0ee0b3101fa4c";"BRAC2_horiAA_1st0";3;54;1290,86500010453;"A";1;0;NA;"A";"black";"blue";"magnit";8;300;"Windows 10";"Chrome 83.0.4103.116";"1920x1080";1;0;0;0
"5e4bacb7baa0ee0b3101fa4c";"BRAC2_horiAA_1st0";3;55;730,845000129193;"L";1;0;NA;"L";"black";"red";"magnit";2;300;"Windows 10";"Chrome 83.0.4103.116";"1920x1080";0;1;1;0
"5e4bacb7baa0ee0b3101fa4c";"BRAC2_horiAA_1st0";3;56;993,469999870285;"L";1;0;NA;"L";"black";"blue";"magnit";4;300;"Windows 10";"Chrome 83.0.4103.116";"1920x1080";0;0;1;0
"5e4bacb7baa0ee0b3101fa4c";"BRAC2_horiAA_1st0";3;57;1287,00999985449;"L";1;0;NA;"L";"black";"red";"parity";8;300;"Windows 10";"Chrome 83.0.4103.116";"1920x1080";1;0;1;0
"5e4bacb7baa0ee0b3101fa4c";"BRAC2_horiAA_1st0";3;58;1207,27999997325;"A";1;0;NA;"A";"black";"blue";"parity";1;300;"Windows 10";"Chrome 83.0.4103.116";"1920x1080";0;1;1;0
"5e4bacb7baa0ee0b3101fa4c";"BRAC2_horiAA_1st0";3;59;922,344999853522;"A";1;0;NA;"A";"black";"blue";"magnit";9;300;"Windows 10";"Chrome 83.0.4103.116";"1920x1080";1;0;0;0
"5e4bacb7baa0ee0b3101fa4c";"BRAC2_horiAA_1st0";3;60;426,84999993071;"L";1;0;NA;"L";"black";"red";"magnit";3;300;"Windows 10";"Chrome 83.0.4103.116";"1920x1080";0;1;1;0
"5e4bacb7baa0ee0b3101fa4c";"BRAC2_horiAA_1st0";3;61;1110,03000009805;"A";1;0;NA;"A";"black";"red";"parity";9;300;"Windows 10";"Chrome 83.0.4103.116";"1920x1080";1;1;0;0
"5e4bacb7baa0ee0b3101fa4c";"BRAC2_horiAA_1st0";3;62;716,500000096858;"A";1;0;NA;"A";"black";"red";"parity";3;300;"Windows 10";"Chrome 83.0.4103.116";"1920x1080";0;0;0;0
"5e4bacb7baa0ee0b3101fa4c";"BRAC2_horiAA_1st0";3;63;701,609999872744;"A";1;0;NA;"A";"black";"blue";"parity";7;300;"Windows 10";"Chrome 83.0.4103.116";"1920x1080";0;0;1;0
"5e4bacb7baa0ee0b3101fa4c";"BRAC2_horiAA_1st0";3;64;1155,14499996789;"A";1;0;NA;"A";"black";"red";"magnit";9;300;"Windows 10";"Chrome 83.0.4103.116";"1920x1080";1;0;1;0
"5e4bacb7baa0ee0b3101fa4c";"BRAC2_horiAA_1st0";3;65;1306,40999996103;"L";1;0;NA;"L";"black";"blue";"magnit";3;300;"Windows 10";"Chrome 83.0.4103.116";"1920x1080";0;1;1;0
"5e4bacb7baa0ee0b3101fa4c";"BRAC2_horiAA_1st0";3;66;497,105000074953;"A";1;0;NA;"A";"black";"blue";"parity";9;300;"Windows 10";"Chrome 83.0.4103.116";"1920x1080";1;1;0;0
"5e4bacb7baa0ee0b3101fa4c";"BRAC2_horiAA_1st0";3;67;747,790000168607;"L";1;0;NA;"L";"black";"red";"parity";4;300;"Windows 10";"Chrome 83.0.4103.116";"1920x1080";0;1;1;0
"5e4bacb7baa0ee0b3101fa4c";"BRAC2_horiAA_1st0";3;68;484,944999916479;"L";1;0;NA;"L";"black";"blue";"magnit";2;300;"Windows 10";"Chrome 83.0.4103.116";"1920x1080";1;0;1;0
"5e4bacb7baa0ee0b3101fa4c";"BRAC2_horiAA_1st0";3;69;484,949999954551;"A";1;0;NA;"A";"black";"blue";"parity";9;300;"Windows 10";"Chrome 83.0.4103.116";"1920x1080";1;1;0;0
"5e4bacb7baa0ee0b3101fa4c";"BRAC2_horiAA_1st0";3;70;573,335000080988;"A";1;0;NA;"A";"black";"blue";"parity";7;300;"Windows 10";"Chrome 83.0.4103.116";"1920x1080";0;0;0;0
"5e4bacb7baa0ee0b3101fa4c";"BRAC2_horiAA_1st0";3;71;452,470000134781;"L";1;0;NA;"L";"black";"red";"parity";2;300;"Windows 10";"Chrome 83.0.4103.116";"1920x1080";0;1;1;0
"5e4bacb7baa0ee0b3101fa4c";"BRAC2_horiAA_1st0";3;72;503,060000017285;"A";1;0;NA;"A";"black";"blue";"parity";1;300;"Windows 10";"Chrome 83.0.4103.116";"1920x1080";0;1;1;0
"5e4bacb7baa0ee0b3101fa4c";"BRAC2_horiAA_1st0";3;73;542,984999949113;"L";1;0;NA;"L";"black";"blue";"magnit";3;300;"Windows 10";"Chrome 83.0.4103.116";"1920x1080";1;1;0;0
"5e4bacb7baa0ee0b3101fa4c";"BRAC2_horiAA_1st0";3;74;1078,38999992236;"A";1;0;NA;"A";"black";"red";"magnit";6;300;"Windows 10";"Chrome 83.0.4103.116";"1920x1080";0;1;1;0
"5e4bacb7baa0ee0b3101fa4c";"BRAC2_horiAA_1st0";3;75;462,745000142604;"L";1;0;NA;"L";"black";"red";"magnit";3;300;"Windows 10";"Chrome 83.0.4103.116";"1920x1080";0;1;0;0
"5e4bacb7baa0ee0b3101fa4c";"BRAC2_horiAA_1st0";3;76;1009,64500010014;"A";1;0;NA;"A";"black";"red";"parity";9;300;"Windows 10";"Chrome 83.0.4103.116";"1920x1080";1;1;0;0
"5e4bacb7baa0ee0b3101fa4c";"BRAC2_horiAA_1st0";3;77;540,890000062063;"A";1;0;NA;"A";"black";"red";"magnit";8;300;"Windows 10";"Chrome 83.0.4103.116";"1920x1080";1;0;0;0
"5e4bacb7baa0ee0b3101fa4c";"BRAC2_horiAA_1st0";3;78;556,760000064969;"L";1;0;NA;"L";"black";"blue";"magnit";4;300;"Windows 10";"Chrome 83.0.4103.116";"1920x1080";0;1;1;0
"5e4bacb7baa0ee0b3101fa4c";"BRAC2_horiAA_1st0";3;79;658,704999834299;"L";1;0;NA;"L";"black";"blue";"magnit";1;300;"Windows 10";"Chrome 83.0.4103.116";"1920x1080";0;0;0;0
"5e4bacb7baa0ee0b3101fa4c";"BRAC2_horiAA_1st0";3;80;621,585000073537;"A";1;0;NA;"A";"black";"red";"parity";9;300;"Windows 10";"Chrome 83.0.4103.116";"1920x1080";1;1;1;0
"5e4bacb7baa0ee0b3101fa4c";"BRAC2_horiAA_1st0";3;81;512,649999931455;"L";1;0;NA;"L";"black";"red";"parity";2;300;"Windows 10";"Chrome 83.0.4103.116";"1920x1080";0;1;0;0
"5e4bacb7baa0ee0b3101fa4c";"BRAC2_horiAA_1st0";3;82;512,644999893382;"A";1;0;NA;"A";"black";"red";"parity";7;300;"Windows 10";"Chrome 83.0.4103.116";"1920x1080";0;1;0;0
"5e4bacb7baa0ee0b3101fa4c";"BRAC2_horiAA_1st0";3;83;536,444999976084;"L";1;0;NA;"L";"black";"red";"magnit";4;300;"Windows 10";"Chrome 83.0.4103.116";"1920x1080";1;1;0;0
"5e4bacb7baa0ee0b3101fa4c";"BRAC2_horiAA_1st0";3;84;584,7500001546;"L";1;0;NA;"L";"black";"blue";"magnit";3;300;"Windows 10";"Chrome 83.0.4103.116";"1920x1080";0;0;1;0
"5e4bacb7baa0ee0b3101fa4c";"BRAC2_horiAA_1st0";3;85;625,449999934062;"L";1;0;NA;"L";"black";"red";"parity";4;300;"Windows 10";"Chrome 83.0.4103.116";"1920x1080";1;0;1;0
"5e4bacb7baa0ee0b3101fa4c";"BRAC2_horiAA_1st0";3;86;1663,71500003152;"A";1;0;NA;"A";"black";"red";"magnit";7;300;"Windows 10";"Chrome 83.0.4103.116";"1920x1080";1;1;0;0
"5e4bacb7baa0ee0b3101fa4c";"BRAC2_horiAA_1st0";3;87;599,384999834001;"L";1;0;NA;"L";"black";"red";"magnit";2;300;"Windows 10";"Chrome 83.0.4103.116";"1920x1080";0;1;0;0
"5e4bacb7baa0ee0b3101fa4c";"BRAC2_horiAA_1st0";3;88;552,815000060946;"L";1;0;NA;"L";"black";"blue";"magnit";1;300;"Windows 10";"Chrome 83.0.4103.116";"1920x1080";0;0;1;0
"5e4bacb7baa0ee0b3101fa4c";"BRAC2_horiAA_1st0";3;89;475,50499998033;"A";1;0;NA;"A";"black";"red";"parity";7;300;"Windows 10";"Chrome 83.0.4103.116";"1920x1080";1;1;1;0
"5e4bacb7baa0ee0b3101fa4c";"BRAC2_horiAA_1st0";3;90;893,514999886975;"L";1;0;NA;"L";"black";"red";"parity";6;300;"Windows 10";"Chrome 83.0.4103.116";"1920x1080";0;1;0;0
"5e4bacb7baa0ee0b3101fa4c";"BRAC2_horiAA_1st0";3;91;557,289999909699;"L";1;0;NA;"L";"black";"blue";"parity";8;300;"Windows 10";"Chrome 83.0.4103.116";"1920x1080";0;0;1;0
"5e4bacb7baa0ee0b3101fa4c";"BRAC2_horiAA_1st0";3;92;550,400000065565;"A";1;0;NA;"A";"black";"red";"magnit";9;300;"Windows 10";"Chrome 83.0.4103.116";"1920x1080";1;1;1;0
"5e4bacb7baa0ee0b3101fa4c";"BRAC2_horiAA_1st0";3;93;868,384999921545;"L";1;0;NA;"L";"black";"blue";"parity";6;300;"Windows 10";"Chrome 83.0.4103.116";"1920x1080";1;1;1;0
"5e4bacb7baa0ee0b3101fa4c";"BRAC2_horiAA_1st0";3;94;509,595000185072;"A";1;0;NA;"A";"black";"blue";"magnit";8;300;"Windows 10";"Chrome 83.0.4103.116";"1920x1080";1;1;0;0
"5e4bacb7baa0ee0b3101fa4c";"BRAC2_horiAA_1st0";3;95;518,210000125691;"A";1;0;NA;"A";"black";"blue";"parity";3;300;"Windows 10";"Chrome 83.0.4103.116";"1920x1080";1;0;0;0
"5ea016cdd47f5e01dc33859d";"BRAC2_vertAL_1st0";0;0;2474,84500007704;"A";1;1;NA;"L";"black";"blue";"parity";7;0;"Windows 10";"Chrome 83.0.4103.116";"1536x722";99;99;99;99
"5ea016cdd47f5e01dc33859d";"BRAC2_vertAL_1st0";0;1;1187,81500007026;"L";1;0;NA;"L";"black";"blue";"magnit";2;0;"Windows 10";"Chrome 83.0.4103.116";"1536x722";1;0;0;1
"5ea016cdd47f5e01dc33859d";"BRAC2_vertAL_1st0";0;2;1533,06999988854;"L";1;1;NA;"A";"black";"red";"parity";8;0;"Windows 10";"Chrome 83.0.4103.116";"1536x722";1;1;1;0
"5ea016cdd47f5e01dc33859d";"BRAC2_vertAL_1st0";0;3;2430,83500000648;"L";1;0;NA;"L";"black";"red";"parity";7;0;"Windows 10";"Chrome 83.0.4103.116";"1536x722";0;1;0;1
"5ea016cdd47f5e01dc33859d";"BRAC2_vertAL_1st0";0;4;2499,40700000001;NA;NA;1;1;"L";"black";"blue";"parity";9;0;"Windows 10";"Chrome 83.0.4103.116";"1536x722";0;0;1;0
"5ea016cdd47f5e01dc33859d";"BRAC2_vertAL_1st0";0;5;1687,89499998093;"A";1;0;NA;"A";"black";"red";"parity";8;0;"Windows 10";"Chrome 83.0.4103.116";"1536x722";0;1;1;1
"5ea016cdd47f5e01dc33859d";"BRAC2_vertAL_1st0";0;6;2317,15000001714;"L";1;0;NA;"L";"black";"blue";"magnit";2;0;"Windows 10";"Chrome 83.0.4103.116";"1536x722";1;1;1;0
"5ea016cdd47f5e01dc33859d";"BRAC2_vertAL_1st0";0;7;1186,28500006162;"A";1;0;NA;"A";"black";"blue";"magnit";8;0;"Windows 10";"Chrome 83.0.4103.116";"1536x722";0;1;0;0
"5ea016cdd47f5e01dc33859d";"BRAC2_vertAL_1st0";0;8;1336,98500017636;"L";1;0;NA;"L";"black";"red";"parity";9;0;"Windows 10";"Chrome 83.0.4103.116";"1536x722";1;1;1;0
"5ea016cdd47f5e01dc33859d";"BRAC2_vertAL_1st0";0;9;1732,48000000603;"A";1;0;NA;"A";"black";"blue";"magnit";7;0;"Windows 10";"Chrome 83.0.4103.116";"1536x722";1;1;1;0
"5ea016cdd47f5e01dc33859d";"BRAC2_vertAL_1st0";0;10;1081,55500004068;"L";1;0;NA;"L";"black";"red";"magnit";2;0;"Windows 10";"Chrome 83.0.4103.116";"1536x722";0;1;1;0
"5ea016cdd47f5e01dc33859d";"BRAC2_vertAL_1st0";0;11;1377,89499992505;"A";1;0;NA;"A";"black";"red";"magnit";7;0;"Windows 10";"Chrome 83.0.4103.116";"1536x722";0;1;0;0
"5ea016cdd47f5e01dc33859d";"BRAC2_vertAL_1st0";0;12;2256,46500010043;"L";1;0;NA;"L";"black";"red";"parity";3;0;"Windows 10";"Chrome 83.0.4103.116";"1536x722";1;1;0;0
"5ea016cdd47f5e01dc33859d";"BRAC2_vertAL_1st0";0;13;1955,26499999687;"L";1;0;NA;"L";"black";"blue";"parity";1;0;"Windows 10";"Chrome 83.0.4103.116";"1536x722";0;0;1;0
"5ea016cdd47f5e01dc33859d";"BRAC2_vertAL_1st0";0;14;889,44000005722;"L";1;0;NA;"L";"black";"red";"magnit";3;0;"Windows 10";"Chrome 83.0.4103.116";"1536x722";1;0;1;0
"5ea016cdd47f5e01dc33859d";"BRAC2_vertAL_1st0";0;15;614,314999897033;"A";1;0;NA;"A";"black";"red";"magnit";8;0;"Windows 10";"Chrome 83.0.4103.116";"1536x722";0;1;0;0
"5ea016cdd47f5e01dc33859d";"BRAC2_vertAL_1st0";0;16;466,95000003092;"A";1;0;NA;"A";"black";"red";"magnit";9;0;"Windows 10";"Chrome 83.0.4103.116";"1536x722";0;0;0;0
"5ea016cdd47f5e01dc33859d";"BRAC2_vertAL_1st0";0;17;1367,19999997877;"L";1;1;NA;"A";"black";"blue";"parity";6;0;"Windows 10";"Chrome 83.0.4103.116";"1536x722";1;0;1;0
"5ea016cdd47f5e01dc33859d";"BRAC2_vertAL_1st0";0;18;573,40499991551;"A";1;0;NA;"A";"black";"blue";"magnit";9;0;"Windows 10";"Chrome 83.0.4103.116";"1536x722";1;0;0;1
"5ea016cdd47f5e01dc33859d";"BRAC2_vertAL_1st0";0;19;637,600000016391;"L";1;0;NA;"L";"black";"blue";"magnit";4;0;"Windows 10";"Chrome 83.0.4103.116";"1536x722";0;1;0;0
"5ea016cdd47f5e01dc33859d";"BRAC2_vertAL_1st0";0;20;522,830000147223;"A";1;0;NA;"A";"black";"blue";"magnit";7;0;"Windows 10";"Chrome 83.0.4103.116";"1536x722";0;1;0;0
"5ea016cdd47f5e01dc33859d";"BRAC2_vertAL_1st0";0;21;436,705000000075;"L";1;0;NA;"L";"black";"blue";"magnit";1;0;"Windows 10";"Chrome 83.0.4103.116";"1536x722";0;1;0;0
"5ea016cdd47f5e01dc33859d";"BRAC2_vertAL_1st0";0;22;597,490000072867;"L";1;0;NA;"L";"black";"red";"magnit";4;0;"Windows 10";"Chrome 83.0.4103.116";"1536x722";0;0;1;0
"5ea016cdd47f5e01dc33859d";"BRAC2_vertAL_1st0";0;23;573,850000044331;"L";1;0;NA;"L";"black";"blue";"magnit";1;0;"Windows 10";"Chrome 83.0.4103.116";"1536x722";0;0;1;0
"5ea016cdd47f5e01dc33859d";"BRAC2_vertAL_1st0";0;24;704,089999897406;"L";1;0;NA;"L";"black";"blue";"magnit";3;0;"Windows 10";"Chrome 83.0.4103.116";"1536x722";0;0;0;0
"5ea016cdd47f5e01dc33859d";"BRAC2_vertAL_1st0";0;25;507,690000114962;"A";1;0;NA;"A";"black";"red";"magnit";8;0;"Windows 10";"Chrome 83.0.4103.116";"1536x722";0;1;1;0
"5ea016cdd47f5e01dc33859d";"BRAC2_vertAL_1st0";0;26;574,86500008963;"L";1;0;NA;"L";"black";"blue";"magnit";2;0;"Windows 10";"Chrome 83.0.4103.116";"1536x722";0;1;1;0
"5ea016cdd47f5e01dc33859d";"BRAC2_vertAL_1st0";0;27;460,329999914393;"A";1;0;NA;"A";"black";"red";"magnit";9;0;"Windows 10";"Chrome 83.0.4103.116";"1536x722";0;1;1;0
"5ea016cdd47f5e01dc33859d";"BRAC2_vertAL_1st0";0;28;1985,58000009507;"A";1;0;NA;"A";"black";"red";"parity";8;0;"Windows 10";"Chrome 83.0.4103.116";"1536x722";1;0;0;0
"5ea016cdd47f5e01dc33859d";"BRAC2_vertAL_1st0";0;29;1176,10499984585;"A";1;0;NA;"A";"black";"red";"parity";4;0;"Windows 10";"Chrome 83.0.4103.116";"1536x722";0;0;0;0
"5ea016cdd47f5e01dc33859d";"BRAC2_vertAL_1st0";0;30;731,769999954849;"A";1;0;NA;"A";"black";"red";"parity";6;0;"Windows 10";"Chrome 83.0.4103.116";"1536x722";0;0;0;0
"5ea016cdd47f5e01dc33859d";"BRAC2_vertAL_1st0";0;31;1180,71500002407;"L";1;0;NA;"L";"black";"red";"parity";9;0;"Windows 10";"Chrome 83.0.4103.116";"1536x722";0;1;0;0
"5ea016cdd47f5e01dc33859d";"BRAC2_vertAL_1st0";0;32;527,209999971092;"A";1;0;NA;"A";"black";"blue";"parity";4;0;"Windows 10";"Chrome 83.0.4103.116";"1536x722";0;1;1;0
"5ea016cdd47f5e01dc33859d";"BRAC2_vertAL_1st0";0;33;672,855000011623;"A";1;0;NA;"A";"black";"red";"parity";2;0;"Windows 10";"Chrome 83.0.4103.116";"1536x722";0;0;1;0
"5ea016cdd47f5e01dc33859d";"BRAC2_vertAL_1st0";0;34;1008,21999995969;"A";1;1;NA;"L";"black";"red";"magnit";4;0;"Windows 10";"Chrome 83.0.4103.116";"1536x722";1;1;0;0
"5ea016cdd47f5e01dc33859d";"BRAC2_vertAL_1st0";0;35;883,979999925941;"L";1;0;NA;"L";"black";"blue";"parity";7;0;"Windows 10";"Chrome 83.0.4103.116";"1536x722";1;0;1;1
"5ea016cdd47f5e01dc33859d";"BRAC2_vertAL_1st0";0;36;684,290000004694;"L";1;0;NA;"L";"black";"red";"magnit";2;0;"Windows 10";"Chrome 83.0.4103.116";"1536x722";1;0;1;0
"5ea016cdd47f5e01dc33859d";"BRAC2_vertAL_1st0";0;37;899,040000047535;"L";1;0;NA;"L";"black";"red";"parity";3;0;"Windows 10";"Chrome 83.0.4103.116";"1536x722";1;0;0;0
"5ea016cdd47f5e01dc33859d";"BRAC2_vertAL_1st0";0;38;835,135000059381;"A";1;0;NA;"A";"black";"blue";"magnit";6;0;"Windows 10";"Chrome 83.0.4103.116";"1536x722";1;1;1;0
"5ea016cdd47f5e01dc33859d";"BRAC2_vertAL_1st0";0;39;461,810000007972;"A";1;0;NA;"A";"black";"red";"magnit";7;0;"Windows 10";"Chrome 83.0.4103.116";"1536x722";0;0;1;0
"5ea016cdd47f5e01dc33859d";"BRAC2_vertAL_1st0";0;40;1151,68999996968;"L";1;0;NA;"L";"black";"red";"parity";1;0;"Windows 10";"Chrome 83.0.4103.116";"1536x722";1;1;0;0
"5ea016cdd47f5e01dc33859d";"BRAC2_vertAL_1st0";0;41;1166,3450000342;"L";1;0;NA;"L";"black";"red";"parity";9;0;"Windows 10";"Chrome 83.0.4103.116";"1536x722";0;0;0;0
"5ea016cdd47f5e01dc33859d";"BRAC2_vertAL_1st0";0;42;626,745000015944;"L";1;0;NA;"L";"black";"red";"magnit";3;0;"Windows 10";"Chrome 83.0.4103.116";"1536x722";1;0;0;0
"5ea016cdd47f5e01dc33859d";"BRAC2_vertAL_1st0";0;43;420,150000136346;"A";1;0;NA;"A";"black";"blue";"magnit";8;0;"Windows 10";"Chrome 83.0.4103.116";"1536x722";0;1;1;0
"5ea016cdd47f5e01dc33859d";"BRAC2_vertAL_1st0";0;44;696,860000025481;"L";1;0;NA;"L";"black";"blue";"parity";3;0;"Windows 10";"Chrome 83.0.4103.116";"1536x722";1;1;0;0
"5ea016cdd47f5e01dc33859d";"BRAC2_vertAL_1st0";0;45;628,120000008494;"L";1;1;NA;"A";"black";"red";"parity";4;0;"Windows 10";"Chrome 83.0.4103.116";"1536x722";0;1;1;0
"5ea016cdd47f5e01dc33859d";"BRAC2_vertAL_1st0";0;46;716,535000130534;"A";1;0;NA;"A";"black";"red";"magnit";8;0;"Windows 10";"Chrome 83.0.4103.116";"1536x722";1;0;0;1
"5ea016cdd47f5e01dc33859d";"BRAC2_vertAL_1st0";0;47;831,749999895692;"A";1;0;NA;"A";"black";"blue";"parity";6;0;"Windows 10";"Chrome 83.0.4103.116";"1536x722";1;0;1;0
"5ea016cdd47f5e01dc33859d";"BRAC2_vertAL_1st0";0;48;1990,10999989696;"A";1;1;NA;"L";"black";"blue";"magnit";1;0;"Windows 10";"Chrome 83.0.4103.116";"1536x722";1;1;0;0
"5ea016cdd47f5e01dc33859d";"BRAC2_vertAL_1st0";0;49;1586,82499988936;"A";1;0;NA;"A";"black";"red";"parity";6;0;"Windows 10";"Chrome 83.0.4103.116";"1536x722";1;1;1;1
"5ea016cdd47f5e01dc33859d";"BRAC2_vertAL_1st0";0;50;809,26000000909;"L";1;0;NA;"L";"black";"red";"magnit";1;0;"Windows 10";"Chrome 83.0.4103.116";"1536x722";1;1;0;0
"5ea016cdd47f5e01dc33859d";"BRAC2_vertAL_1st0";0;51;2458,78500002436;"A";1;1;NA;"L";"black";"blue";"parity";9;0;"Windows 10";"Chrome 83.0.4103.116";"1536x722";1;0;1;0
"5ea016cdd47f5e01dc33859d";"BRAC2_vertAL_1st0";0;52;2499,97700000001;NA;NA;1;1;"A";"black";"blue";"parity";8;0;"Windows 10";"Chrome 83.0.4103.116";"1536x722";0;1;0;1
"5ea016cdd47f5e01dc33859d";"BRAC2_vertAL_1st0";0;53;2499,76399999997;NA;NA;1;1;"A";"black";"blue";"magnit";7;0;"Windows 10";"Chrome 83.0.4103.116";"1536x722";1;0;0;1
"5ea016cdd47f5e01dc33859d";"BRAC2_vertAL_1st0";0;54;1337,70500007086;"A";1;0;NA;"A";"black";"red";"parity";4;0;"Windows 10";"Chrome 83.0.4103.116";"1536x722";1;0;1;1
"5ea016cdd47f5e01dc33859d";"BRAC2_vertAL_1st0";0;55;1852,56000002846;"L";1;0;NA;"L";"black";"blue";"parity";3;0;"Windows 10";"Chrome 83.0.4103.116";"1536x722";0;1;1;0
"5ea016cdd47f5e01dc33859d";"BRAC2_vertAL_1st0";0;56;916,414999868721;"L";1;0;NA;"L";"black";"red";"magnit";1;0;"Windows 10";"Chrome 83.0.4103.116";"1536x722";1;0;1;0
"5ea016cdd47f5e01dc33859d";"BRAC2_vertAL_1st0";0;57;1942,12999986485;"L";1;0;NA;"L";"black";"blue";"parity";7;0;"Windows 10";"Chrome 83.0.4103.116";"1536x722";1;0;1;0
"5ea016cdd47f5e01dc33859d";"BRAC2_vertAL_1st0";0;58;476,084999972954;"A";1;0;NA;"A";"black";"blue";"magnit";9;0;"Windows 10";"Chrome 83.0.4103.116";"1536x722";1;1;0;0
"5ea016cdd47f5e01dc33859d";"BRAC2_vertAL_1st0";0;59;672,800000058487;"L";1;0;NA;"L";"black";"blue";"parity";1;0;"Windows 10";"Chrome 83.0.4103.116";"1536x722";1;1;0;0
"5ea016cdd47f5e01dc33859d";"BRAC2_vertAL_1st0";0;60;1496,92500010133;"A";1;0;NA;"A";"black";"red";"parity";2;0;"Windows 10";"Chrome 83.0.4103.116";"1536x722";0;1;1;0
"5ea016cdd47f5e01dc33859d";"BRAC2_vertAL_1st0";0;61;1165,9750000108;"A";1;0;NA;"A";"black";"red";"magnit";6;0;"Windows 10";"Chrome 83.0.4103.116";"1536x722";1;0;0;0
"5ea016cdd47f5e01dc33859d";"BRAC2_vertAL_1st0";0;62;556,920000119135;"L";1;0;NA;"L";"black";"blue";"magnit";3;0;"Windows 10";"Chrome 83.0.4103.116";"1536x722";0;1;1;0
