"pp";"counterbalance";"blockNum";"trialNum";"rt";"Response";"Attempt";"error";"Timed.Out";"ANSWER";"cuecolor";"framecolor";"task";"stimulus";"cocoa";"Participant.OS";"Participant.Browser";"ppViewportSize";"task_R";"ANSWER_R";"framecolor_R";"error_R";"age";"sex";"psyKnowledge";"education";"handedness";"motherTongue";"country"
"PD1";"BRAC2_horiAA_1st0";2;16;1043,31999999704;"L";1;0;NA;"L";"black";"red";"parity";4;0;"Windows";"Chrome";"1920x969";0;1;1;1;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;17;1755,4550000059;"A";1;0;NA;"A";"black";"blue";"magnit";8;0;"Windows";"Chrome";"1920x969";1;1;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;18;493,249999999534;"L";1;0;NA;"L";"black";"blue";"magnit";3;0;"Windows";"Chrome";"1920x969";0;1;0;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;19;804,684999995516;"A";1;0;NA;"A";"black";"red";"magnit";8;0;"Windows";"Chrome";"1920x969";0;1;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;20;1701,05000000331;"A";1;0;NA;"A";"black";"blue";"parity";9;0;"Windows";"Chrome";"1920x969";1;0;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;21;450,615000008838;"L";1;0;NA;"L";"black";"blue";"parity";4;0;"Windows";"Chrome";"1920x969";0;1;0;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;22;432,969999994384;"L";1;0;NA;"L";"black";"blue";"magnit";2;0;"Windows";"Chrome";"1920x969";1;0;0;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;23;575,280000004568;"L";1;0;NA;"L";"black";"red";"parity";6;0;"Windows";"Chrome";"1920x969";1;0;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;24;641,680000000633;"L";1;0;NA;"L";"black";"red";"parity";8;0;"Windows";"Chrome";"1920x969";0;0;0;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;25;546,830000006594;"A";1;0;NA;"A";"black";"blue";"magnit";6;0;"Windows";"Chrome";"1920x969";1;1;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;26;998,845000009169;"L";1;0;NA;"L";"black";"blue";"magnit";1;0;"Windows";"Chrome";"1920x969";0;1;0;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;27;829,085000004852;"A";1;1;NA;"L";"black";"red";"parity";4;0;"Windows";"Chrome";"1920x969";1;0;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;28;429,985000009765;"L";1;0;NA;"L";"black";"blue";"parity";2;0;"Windows";"Chrome";"1920x969";0;0;1;1;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;29;1081,03000000119;"A";1;0;NA;"A";"black";"red";"parity";3;0;"Windows";"Chrome";"1920x969";0;1;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;30;462,579999992158;"A";1;0;NA;"A";"black";"red";"parity";7;0;"Windows";"Chrome";"1920x969";0;0;0;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;31;550,820000004023;"L";1;1;NA;"A";"black";"blue";"parity";3;0;"Windows";"Chrome";"1920x969";0;0;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;32;445,540000000619;"A";1;0;NA;"A";"black";"blue";"magnit";6;0;"Windows";"Chrome";"1920x969";1;0;0;1;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;33;594,279999990249;"L";1;0;NA;"L";"black";"blue";"parity";2;0;"Windows";"Chrome";"1920x969";1;1;0;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;34;975,095000001602;"A";1;0;NA;"A";"black";"blue";"parity";7;0;"Windows";"Chrome";"1920x969";0;1;0;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;35;927,200000005541;"L";1;0;NA;"L";"black";"blue";"parity";8;0;"Windows";"Chrome";"1920x969";0;1;0;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;36;1133,49999999627;"A";1;0;NA;"A";"black";"red";"parity";7;0;"Windows";"Chrome";"1920x969";0;1;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;37;491,339999993215;"A";1;0;NA;"A";"black";"blue";"magnit";8;0;"Windows";"Chrome";"1920x969";1;0;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;38;702,380000002449;"A";1;0;NA;"A";"black";"red";"magnit";9;0;"Windows";"Chrome";"1920x969";0;0;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;39;596,669999998994;"A";1;0;NA;"A";"black";"blue";"magnit";7;0;"Windows";"Chrome";"1920x969";0;0;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;40;883,240000010119;"L";1;0;NA;"L";"black";"blue";"magnit";2;0;"Windows";"Chrome";"1920x969";0;1;0;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;41;399,764999994659;"A";1;0;NA;"A";"black";"blue";"magnit";6;0;"Windows";"Chrome";"1920x969";0;1;0;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;42;698,455000005197;"L";1;0;NA;"L";"black";"blue";"parity";8;0;"Windows";"Chrome";"1920x969";1;1;0;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;43;616,684999986319;"A";1;0;NA;"A";"black";"red";"magnit";9;0;"Windows";"Chrome";"1920x969";1;1;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;44;710,919999997714;"L";1;0;NA;"L";"black";"red";"parity";4;0;"Windows";"Chrome";"1920x969";1;1;0;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;45;835,819999992964;"A";1;1;NA;"L";"black";"red";"magnit";3;0;"Windows";"Chrome";"1920x969";1;0;0;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;46;579,485000009299;"L";1;1;NA;"A";"black";"blue";"parity";1;0;"Windows";"Chrome";"1920x969";1;1;1;1;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;47;1375,01999999222;"A";1;0;NA;"A";"black";"blue";"parity";3;0;"Windows";"Chrome";"1920x969";0;0;0;1;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;48;989,870000004885;"L";1;0;NA;"L";"black";"red";"magnit";1;0;"Windows";"Chrome";"1920x969";1;1;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;49;2000,13000000035;"L";1;0;NA;"L";"black";"red";"magnit";3;0;"Windows";"Chrome";"1920x969";0;0;0;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;50;428,04499999329;"A";1;0;NA;"A";"black";"blue";"magnit";7;0;"Windows";"Chrome";"1920x969";0;1;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;51;1251,01500000164;"L";1;0;NA;"L";"black";"red";"parity";8;0;"Windows";"Chrome";"1920x969";1;1;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;52;504,90999998874;"A";1;0;NA;"A";"black";"blue";"parity";9;0;"Windows";"Chrome";"1920x969";0;1;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;53;922,495000006165;"L";1;0;NA;"L";"black";"blue";"parity";6;0;"Windows";"Chrome";"1920x969";0;1;0;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;54;530,30499999295;"L";1;0;NA;"L";"black";"red";"magnit";1;0;"Windows";"Chrome";"1920x969";1;0;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;55;519,370000009076;"A";1;0;NA;"A";"black";"blue";"parity";7;0;"Windows";"Chrome";"1920x969";1;1;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;56;472,454999995534;"A";1;0;NA;"A";"black";"blue";"magnit";9;0;"Windows";"Chrome";"1920x969";1;0;0;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;57;544,519999995828;"A";1;0;NA;"A";"black";"red";"magnit";6;0;"Windows";"Chrome";"1920x969";0;0;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;58;476,999999998952;"A";1;0;NA;"A";"black";"blue";"magnit";7;0;"Windows";"Chrome";"1920x969";0;0;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;59;581,705000004149;"A";1;0;NA;"A";"black";"red";"parity";9;0;"Windows";"Chrome";"1920x969";1;0;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;60;533,024999996996;"L";1;0;NA;"L";"black";"blue";"magnit";4;0;"Windows";"Chrome";"1920x969";1;1;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;61;1176,80499999551;"A";1;0;NA;"A";"black";"blue";"parity";7;0;"Windows";"Chrome";"1920x969";1;1;0;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;62;480,534999995143;"A";1;0;NA;"A";"black";"blue";"magnit";9;0;"Windows";"Chrome";"1920x969";1;0;0;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;63;544,184999991558;"L";1;0;NA;"L";"black";"red";"parity";2;0;"Windows";"Chrome";"1920x969";1;1;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;64;762,419999999111;"L";1;1;NA;"A";"black";"blue";"parity";1;0;"Windows";"Chrome";"1920x969";0;1;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;65;1593,234999993;"L";1;0;NA;"L";"black";"red";"magnit";2;0;"Windows";"Chrome";"1920x969";1;1;1;1;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;66;2223,15000000526;"A";1;0;NA;"A";"black";"red";"parity";7;0;"Windows";"Chrome";"1920x969";1;1;0;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;67;391,199999998207;"L";1;0;NA;"L";"black";"blue";"magnit";4;0;"Windows";"Chrome";"1920x969";1;1;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;68;656,950000004144;"L";1;1;NA;"A";"black";"red";"parity";1;0;"Windows";"Chrome";"1920x969";1;1;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;69;1634,00499999989;"A";1;0;NA;"A";"black";"red";"magnit";6;0;"Windows";"Chrome";"1920x969";1;0;0;1;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;70;567,309999998542;"A";1;0;NA;"A";"black";"red";"parity";9;0;"Windows";"Chrome";"1920x969";1;0;0;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;71;704,045000005863;"L";1;0;NA;"L";"black";"blue";"parity";6;0;"Windows";"Chrome";"1920x969";0;1;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;72;549,615000010817;"A";1;0;NA;"A";"black";"blue";"parity";9;0;"Windows";"Chrome";"1920x969";0;1;0;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;73;761,619999990216;"L";1;0;NA;"L";"black";"blue";"magnit";4;0;"Windows";"Chrome";"1920x969";1;1;0;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;74;1277,5699999911;"L";1;0;NA;"L";"black";"blue";"parity";8;0;"Windows";"Chrome";"1920x969";1;0;0;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;75;644,29999999993;"L";1;0;NA;"L";"black";"blue";"parity";6;0;"Windows";"Chrome";"1920x969";0;0;0;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;76;664,245000007213;"A";1;0;NA;"A";"black";"blue";"parity";3;0;"Windows";"Chrome";"1920x969";0;1;0;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;77;2319,3900000042;"A";1;0;NA;"A";"black";"red";"parity";1;0;"Windows";"Chrome";"1920x969";0;0;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;78;523,58500000264;"L";1;0;NA;"L";"black";"red";"parity";2;0;"Windows";"Chrome";"1920x969";0;1;0;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;79;1017,6449999999;"A";1;0;NA;"A";"black";"red";"magnit";8;0;"Windows";"Chrome";"1920x969";1;1;0;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;80;1665,96499999287;"L";1;0;NA;"L";"black";"red";"parity";6;0;"Windows";"Chrome";"1920x969";1;1;0;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;81;1280,97500000149;"L";1;0;NA;"L";"black";"blue";"magnit";2;0;"Windows";"Chrome";"1920x969";1;0;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;82;704,324999998789;"L";1;0;NA;"L";"black";"red";"magnit";1;0;"Windows";"Chrome";"1920x969";0;0;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;83;1146,02999998897;"L";1;0;NA;"L";"black";"red";"magnit";4;0;"Windows";"Chrome";"1920x969";0;0;0;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;84;956,73999999417;"A";1;0;NA;"A";"black";"red";"magnit";8;0;"Windows";"Chrome";"1920x969";0;1;0;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;85;456,944999998086;"A";1;0;NA;"A";"black";"red";"magnit";7;0;"Windows";"Chrome";"1920x969";0;0;0;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;86;813,454999995884;"L";1;0;NA;"L";"black";"blue";"parity";4;0;"Windows";"Chrome";"1920x969";1;1;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;87;1000,8450000023;"L";1;0;NA;"L";"black";"red";"magnit";2;0;"Windows";"Chrome";"1920x969";1;0;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;88;823,929999998654;"A";1;1;NA;"L";"black";"blue";"magnit";1;0;"Windows";"Chrome";"1920x969";0;0;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;89;551,840000000084;"A";1;0;NA;"A";"black";"blue";"magnit";9;0;"Windows";"Chrome";"1920x969";0;1;0;1;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;90;1085,22000000812;"L";1;0;NA;"L";"black";"blue";"magnit";3;0;"Windows";"Chrome";"1920x969";0;1;0;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;91;790,549999990617;"L";1;0;NA;"L";"black";"red";"magnit";4;0;"Windows";"Chrome";"1920x969";0;0;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;92;421,084999994491;"A";1;0;NA;"A";"black";"red";"magnit";7;0;"Windows";"Chrome";"1920x969";0;1;0;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;93;1326,86999998987;"A";1;0;NA;"A";"black";"red";"parity";9;0;"Windows";"Chrome";"1920x969";1;0;0;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;94;1097,95500000473;"L";1;0;NA;"L";"black";"blue";"magnit";3;0;"Windows";"Chrome";"1920x969";1;1;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";2;95;1082,31999998679;"A";1;0;NA;"A";"black";"red";"magnit";6;0;"Windows";"Chrome";"1920x969";0;1;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;0;617,680000010179;"L";1;0;NA;"L";"black";"red";"magnit";4;300;"Windows";"Chrome";"1920x969";99;99;99;99;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;1;801,099999997066;"A";1;0;NA;"A";"black";"blue";"magnit";7;300;"Windows";"Chrome";"1920x969";0;1;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;2;799,849999995902;"L";1;0;NA;"L";"black";"blue";"parity";4;300;"Windows";"Chrome";"1920x969";1;1;0;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;3;774,870000008494;"A";1;0;NA;"A";"black";"red";"magnit";6;300;"Windows";"Chrome";"1920x969";1;1;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;4;509,025000006659;"L";1;0;NA;"L";"black";"blue";"parity";4;300;"Windows";"Chrome";"1920x969";1;1;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;5;551,944999999367;"A";1;0;NA;"A";"black";"red";"magnit";6;300;"Windows";"Chrome";"1920x969";1;1;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;6;525,624999994645;"L";1;0;NA;"L";"black";"blue";"magnit";2;300;"Windows";"Chrome";"1920x969";0;1;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;7;802,89999999525;"L";1;0;NA;"L";"black";"blue";"parity";6;300;"Windows";"Chrome";"1920x969";1;0;0;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;8;860,274999998976;"L";1;0;NA;"L";"black";"blue";"parity";8;300;"Windows";"Chrome";"1920x969";0;0;0;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;9;530,639999997336;"A";1;0;NA;"A";"black";"blue";"parity";9;300;"Windows";"Chrome";"1920x969";0;1;0;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;10;469,714999999152;"A";1;0;NA;"A";"black";"red";"magnit";8;300;"Windows";"Chrome";"1920x969";1;0;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;11;1092,48000000673;"L";1;1;NA;"A";"black";"red";"parity";1;300;"Windows";"Chrome";"1920x969";1;0;0;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;12;1409,44999999204;"L";1;0;NA;"L";"black";"red";"parity";8;300;"Windows";"Chrome";"1920x969";0;1;0;1;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;13;867,354999994859;"L";1;0;NA;"L";"black";"red";"magnit";1;300;"Windows";"Chrome";"1920x969";1;0;0;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;14;1317,57500000834;"A";1;0;NA;"A";"black";"blue";"parity";3;300;"Windows";"Chrome";"1920x969";1;1;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;15;637,325000003213;"A";1;0;NA;"A";"black";"blue";"magnit";7;300;"Windows";"Chrome";"1920x969";1;0;0;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;16;733,079999990994;"A";1;0;NA;"A";"black";"blue";"magnit";8;300;"Windows";"Chrome";"1920x969";0;0;0;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;17;927,029999991879;"A";1;1;NA;"L";"black";"red";"parity";6;300;"Windows";"Chrome";"1920x969";1;1;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;18;1259,78499998758;"L";1;0;NA;"L";"black";"red";"parity";2;300;"Windows";"Chrome";"1920x969";0;0;0;1;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;19;522,849999993807;"L";1;0;NA;"L";"black";"blue";"parity";6;300;"Windows";"Chrome";"1920x969";0;0;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;20;406,779999990249;"A";1;0;NA;"A";"black";"red";"magnit";7;300;"Windows";"Chrome";"1920x969";1;1;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;21;964,350000009406;"L";1;0;NA;"L";"black";"blue";"magnit";1;300;"Windows";"Chrome";"1920x969";0;1;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"PD1";"BRAC2_horiAA_1st0";3;22;784,205000003567;"L";1;0;NA;"L";"black";"red";"parity";6;300;"Windows";"Chrome";"1920x969";1;0;1;0;"23";"female";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
