Event Index;UTC Timestamp;UTC Date;Local Timestamp;Local Timezone;Local Date;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Task Name;Task Version;counterbalance-9qvq;checkpoint-ngg1;checkpoint-nubw;checkpoint-t5ey;Question Key;Response
9;1591261973303;04/06/2020 09:12:53;1591261973109;2;04/06/2020 11:12:53;18619;2;questionnaire-b579;;5303312;5e187a5c5b1c5914a9cf41f3;1494133;;complete;;5ed8b5248a042d3ce630e89b;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x837;demographics done;demographic;4;BRAC2_horiLL_1st300;Consents given;exp done;demographics done;country;Spain
10;1591261973303;04/06/2020 09:12:53;1591261973109;2;04/06/2020 11:12:53;18619;2;questionnaire-b579;;5303312;5e187a5c5b1c5914a9cf41f3;1494133;;complete;;5ed8b5248a042d3ce630e89b;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x837;demographics done;demographic;4;BRAC2_horiLL_1st300;Consents given;exp done;demographics done;education;Bachelor degree
11;1591261973303;04/06/2020 09:12:53;1591261973110;2;04/06/2020 11:12:53;18619;2;questionnaire-b579;;5303312;5e187a5c5b1c5914a9cf41f3;1494133;;complete;;5ed8b5248a042d3ce630e89b;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x837;demographics done;demographic;4;BRAC2_horiLL_1st300;Consents given;exp done;demographics done;education-quantised;5
12;1591261973303;04/06/2020 09:12:53;1591261973110;2;04/06/2020 11:12:53;18619;2;questionnaire-b579;;5303312;5e187a5c5b1c5914a9cf41f3;1494133;;complete;;5ed8b5248a042d3ce630e89b;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x837;demographics done;demographic;4;BRAC2_horiLL_1st300;Consents given;exp done;demographics done;psyKnowledge;Some knowledge as amateur
13;1591261973303;04/06/2020 09:12:53;1591261973110;2;04/06/2020 11:12:53;18619;2;questionnaire-b579;;5303312;5e187a5c5b1c5914a9cf41f3;1494133;;complete;;5ed8b5248a042d3ce630e89b;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x837;demographics done;demographic;4;BRAC2_horiLL_1st300;Consents given;exp done;demographics done;psyKnowledge-quantised;2
14;1591261973303;04/06/2020 09:12:53;1591261973110;2;04/06/2020 11:12:53;18619;2;questionnaire-b579;;5303312;5e187a5c5b1c5914a9cf41f3;1494133;;complete;;5ed8b5248a042d3ce630e89b;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x837;demographics done;demographic;4;BRAC2_horiLL_1st300;Consents given;exp done;demographics done;comment;
15;1591261973303;04/06/2020 09:12:53;1591261973110;2;04/06/2020 11:12:53;18619;2;questionnaire-b579;;5303312;5e187a5c5b1c5914a9cf41f3;1494133;;complete;;5ed8b5248a042d3ce630e89b;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x837;demographics done;demographic;4;BRAC2_horiLL_1st300;Consents given;exp done;demographics done;END QUESTIONNAIRE;23913
1;1591262149943;04/06/2020 09:15:49;1591262149436;1;04/06/2020 10:15:49;18619;2;questionnaire-b579;;5303396;5de66395047da35de324deed;1494165;;complete;;5ed8b521e7af2d017349f925;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1536x760;demographics done;demographic;4;BRAC2_horiAL_1st300;Consents given;exp done;demographics done;BEGIN QUESTIONNAIRE;
2;1591262188798;04/06/2020 09:16:28;1591262188404;1;04/06/2020 10:16:28;18619;2;questionnaire-b579;;5303396;5de66395047da35de324deed;1494165;;complete;;5ed8b521e7af2d017349f925;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x760;demographics done;demographic;4;BRAC2_horiAL_1st300;Consents given;exp done;demographics done;sex;male
3;1591262188893;04/06/2020 09:16:28;1591262188406;1;04/06/2020 10:16:28;18619;2;questionnaire-b579;;5303396;5de66395047da35de324deed;1494165;;complete;;5ed8b521e7af2d017349f925;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x760;demographics done;demographic;4;BRAC2_horiAL_1st300;Consents given;exp done;demographics done;sex-quantised;1
4;1591262188893;04/06/2020 09:16:28;1591262188406;1;04/06/2020 10:16:28;18619;2;questionnaire-b579;;5303396;5de66395047da35de324deed;1494165;;complete;;5ed8b521e7af2d017349f925;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x760;demographics done;demographic;4;BRAC2_horiAL_1st300;Consents given;exp done;demographics done;age;21
5;1591262188893;04/06/2020 09:16:28;1591262188406;1;04/06/2020 10:16:28;18619;2;questionnaire-b579;;5303396;5de66395047da35de324deed;1494165;;complete;;5ed8b521e7af2d017349f925;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x760;demographics done;demographic;4;BRAC2_horiAL_1st300;Consents given;exp done;demographics done;response-2;left-handed
6;1591262188893;04/06/2020 09:16:28;1591262188406;1;04/06/2020 10:16:28;18619;2;questionnaire-b579;;5303396;5de66395047da35de324deed;1494165;;complete;;5ed8b521e7af2d017349f925;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x760;demographics done;demographic;4;BRAC2_horiAL_1st300;Consents given;exp done;demographics done;response-2-quantised;2
7;1591262188893;04/06/2020 09:16:28;1591262188406;1;04/06/2020 10:16:28;18619;2;questionnaire-b579;;5303396;5de66395047da35de324deed;1494165;;complete;;5ed8b521e7af2d017349f925;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x760;demographics done;demographic;4;BRAC2_horiAL_1st300;Consents given;exp done;demographics done;response-2-text;
8;1591262188893;04/06/2020 09:16:28;1591262188406;1;04/06/2020 10:16:28;18619;2;questionnaire-b579;;5303396;5de66395047da35de324deed;1494165;;complete;;5ed8b521e7af2d017349f925;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x760;demographics done;demographic;4;BRAC2_horiAL_1st300;Consents given;exp done;demographics done;response-3;Portuguese
9;1591262188893;04/06/2020 09:16:28;1591262188407;1;04/06/2020 10:16:28;18619;2;questionnaire-b579;;5303396;5de66395047da35de324deed;1494165;;complete;;5ed8b521e7af2d017349f925;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x760;demographics done;demographic;4;BRAC2_horiAL_1st300;Consents given;exp done;demographics done;country;Portugal
10;1591262188893;04/06/2020 09:16:28;1591262188407;1;04/06/2020 10:16:28;18619;2;questionnaire-b579;;5303396;5de66395047da35de324deed;1494165;;complete;;5ed8b521e7af2d017349f925;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x760;demographics done;demographic;4;BRAC2_horiAL_1st300;Consents given;exp done;demographics done;education;Some university/higher education but no degree
11;1591262188893;04/06/2020 09:16:28;1591262188407;1;04/06/2020 10:16:28;18619;2;questionnaire-b579;;5303396;5de66395047da35de324deed;1494165;;complete;;5ed8b521e7af2d017349f925;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x760;demographics done;demographic;4;BRAC2_horiAL_1st300;Consents given;exp done;demographics done;education-quantised;4
12;1591262188893;04/06/2020 09:16:28;1591262188407;1;04/06/2020 10:16:28;18619;2;questionnaire-b579;;5303396;5de66395047da35de324deed;1494165;;complete;;5ed8b521e7af2d017349f925;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x760;demographics done;demographic;4;BRAC2_horiAL_1st300;Consents given;exp done;demographics done;psyKnowledge;Not at all
13;1591262188893;04/06/2020 09:16:28;1591262188407;1;04/06/2020 10:16:28;18619;2;questionnaire-b579;;5303396;5de66395047da35de324deed;1494165;;complete;;5ed8b521e7af2d017349f925;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x760;demographics done;demographic;4;BRAC2_horiAL_1st300;Consents given;exp done;demographics done;psyKnowledge-quantised;1
14;1591262188893;04/06/2020 09:16:28;1591262188407;1;04/06/2020 10:16:28;18619;2;questionnaire-b579;;5303396;5de66395047da35de324deed;1494165;;complete;;5ed8b521e7af2d017349f925;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x760;demographics done;demographic;4;BRAC2_horiAL_1st300;Consents given;exp done;demographics done;comment;
15;1591262188893;04/06/2020 09:16:28;1591262188408;1;04/06/2020 10:16:28;18619;2;questionnaire-b579;;5303396;5de66395047da35de324deed;1494165;;complete;;5ed8b521e7af2d017349f925;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x760;demographics done;demographic;4;BRAC2_horiAL_1st300;Consents given;exp done;demographics done;END QUESTIONNAIRE;38972
END OF FILE
