Event Index;UTC Timestamp;UTC Date;Local Timestamp;Local Timezone;Local Date;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Task Name;Task Version;counterbalance-9qvq;checkpoint-ngg1;checkpoint-nubw;checkpoint-t5ey;Question Key;Response
15;1590580786463;27/05/2020 11:59:46;1590580788112;2;27/05/2020 13:59:48;18619;2;questionnaire-b579;;5155592;5cdd7d9f83e768001952c3d6;1457998;;complete;;5ece4e9084eccc038716eeab;computer;Desktop or Laptop;Windows 10;Chrome 81.0.4044.138;1600x900;1583x789;demographics done;demographic;4;BRAC2_vertLA_1st0;Consents given;exp done;demographics done;END QUESTIONNAIRE;124977
1;1590580484360;27/05/2020 11:54:44;1590580484273;2;27/05/2020 13:54:44;18619;2;questionnaire-b579;;5155551;5e834e19df483e071fe3c77e;1458002;;complete;;5ece4ebb1e1cca0499efb06e;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x837;demographics done;demographic;4;BRAC2_horiLA_1st0;Consents given;exp done;demographics done;BEGIN QUESTIONNAIRE;
2;1590580535172;27/05/2020 11:55:35;1590580535140;2;27/05/2020 13:55:35;18619;2;questionnaire-b579;;5155551;5e834e19df483e071fe3c77e;1458002;;complete;;5ece4ebb1e1cca0499efb06e;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x837;demographics done;demographic;4;BRAC2_horiLA_1st0;Consents given;exp done;demographics done;sex;female
3;1590580535328;27/05/2020 11:55:35;1590580535143;2;27/05/2020 13:55:35;18619;2;questionnaire-b579;;5155551;5e834e19df483e071fe3c77e;1458002;;complete;;5ece4ebb1e1cca0499efb06e;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x837;demographics done;demographic;4;BRAC2_horiLA_1st0;Consents given;exp done;demographics done;sex-quantised;2
4;1590580535328;27/05/2020 11:55:35;1590580535143;2;27/05/2020 13:55:35;18619;2;questionnaire-b579;;5155551;5e834e19df483e071fe3c77e;1458002;;complete;;5ece4ebb1e1cca0499efb06e;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x837;demographics done;demographic;4;BRAC2_horiLA_1st0;Consents given;exp done;demographics done;age;29
5;1590580535328;27/05/2020 11:55:35;1590580535144;2;27/05/2020 13:55:35;18619;2;questionnaire-b579;;5155551;5e834e19df483e071fe3c77e;1458002;;complete;;5ece4ebb1e1cca0499efb06e;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x837;demographics done;demographic;4;BRAC2_horiLA_1st0;Consents given;exp done;demographics done;response-2;right-handed
6;1590580535328;27/05/2020 11:55:35;1590580535144;2;27/05/2020 13:55:35;18619;2;questionnaire-b579;;5155551;5e834e19df483e071fe3c77e;1458002;;complete;;5ece4ebb1e1cca0499efb06e;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x837;demographics done;demographic;4;BRAC2_horiLA_1st0;Consents given;exp done;demographics done;response-2-quantised;1
7;1590580535328;27/05/2020 11:55:35;1590580535144;2;27/05/2020 13:55:35;18619;2;questionnaire-b579;;5155551;5e834e19df483e071fe3c77e;1458002;;complete;;5ece4ebb1e1cca0499efb06e;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x837;demographics done;demographic;4;BRAC2_horiLA_1st0;Consents given;exp done;demographics done;response-2-text;
8;1590580535328;27/05/2020 11:55:35;1590580535144;2;27/05/2020 13:55:35;18619;2;questionnaire-b579;;5155551;5e834e19df483e071fe3c77e;1458002;;complete;;5ece4ebb1e1cca0499efb06e;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x837;demographics done;demographic;4;BRAC2_horiLA_1st0;Consents given;exp done;demographics done;response-3;italian
9;1590580535328;27/05/2020 11:55:35;1590580535144;2;27/05/2020 13:55:35;18619;2;questionnaire-b579;;5155551;5e834e19df483e071fe3c77e;1458002;;complete;;5ece4ebb1e1cca0499efb06e;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x837;demographics done;demographic;4;BRAC2_horiLA_1st0;Consents given;exp done;demographics done;country;italy
10;1590580535328;27/05/2020 11:55:35;1590580535144;2;27/05/2020 13:55:35;18619;2;questionnaire-b579;;5155551;5e834e19df483e071fe3c77e;1458002;;complete;;5ece4ebb1e1cca0499efb06e;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x837;demographics done;demographic;4;BRAC2_horiLA_1st0;Consents given;exp done;demographics done;education;Master degree
11;1590580535328;27/05/2020 11:55:35;1590580535144;2;27/05/2020 13:55:35;18619;2;questionnaire-b579;;5155551;5e834e19df483e071fe3c77e;1458002;;complete;;5ece4ebb1e1cca0499efb06e;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x837;demographics done;demographic;4;BRAC2_horiLA_1st0;Consents given;exp done;demographics done;education-quantised;6
12;1590580535328;27/05/2020 11:55:35;1590580535144;2;27/05/2020 13:55:35;18619;2;questionnaire-b579;;5155551;5e834e19df483e071fe3c77e;1458002;;complete;;5ece4ebb1e1cca0499efb06e;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x837;demographics done;demographic;4;BRAC2_horiLA_1st0;Consents given;exp done;demographics done;psyKnowledge;Some knowledge as amateur
13;1590580535328;27/05/2020 11:55:35;1590580535144;2;27/05/2020 13:55:35;18619;2;questionnaire-b579;;5155551;5e834e19df483e071fe3c77e;1458002;;complete;;5ece4ebb1e1cca0499efb06e;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x837;demographics done;demographic;4;BRAC2_horiLA_1st0;Consents given;exp done;demographics done;psyKnowledge-quantised;2
14;1590580535328;27/05/2020 11:55:35;1590580535144;2;27/05/2020 13:55:35;18619;2;questionnaire-b579;;5155551;5e834e19df483e071fe3c77e;1458002;;complete;;5ece4ebb1e1cca0499efb06e;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x837;demographics done;demographic;4;BRAC2_horiLA_1st0;Consents given;exp done;demographics done;comment;
15;1590580535328;27/05/2020 11:55:35;1590580535145;2;27/05/2020 13:55:35;18619;2;questionnaire-b579;;5155551;5e834e19df483e071fe3c77e;1458002;;complete;;5ece4ebb1e1cca0499efb06e;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x837;demographics done;demographic;4;BRAC2_horiLA_1st0;Consents given;exp done;demographics done;END QUESTIONNAIRE;50873
1;1590580210505;27/05/2020 11:50:10;1590580210454;2;27/05/2020 13:50:10;18619;2;questionnaire-b579;;5155475;5c06a957adacd70001f57289;1457988;;complete;;5ece4e3f9871321febf49358;computer;Desktop or Laptop;Windows 7;Chrome 83.0.4103.61;1280x720;1280x611;demographics done;demographic;4;BRAC2_vertLL_1st300;Consents given;exp done;demographics done;BEGIN QUESTIONNAIRE;
2;1590580257423;27/05/2020 11:50:57;1590580257190;2;27/05/2020 13:50:57;18619;2;questionnaire-b579;;5155475;5c06a957adacd70001f57289;1457988;;complete;;5ece4e3f9871321febf49358;computer;Desktop or Laptop;Windows 7;Chrome 83.0.4103.61;1280x720;1263x611;demographics done;demographic;4;BRAC2_vertLL_1st300;Consents given;exp done;demographics done;sex;male
3;1590580257549;27/05/2020 11:50:57;1590580257195;2;27/05/2020 13:50:57;18619;2;questionnaire-b579;;5155475;5c06a957adacd70001f57289;1457988;;complete;;5ece4e3f9871321febf49358;computer;Desktop or Laptop;Windows 7;Chrome 83.0.4103.61;1280x720;1263x611;demographics done;demographic;4;BRAC2_vertLL_1st300;Consents given;exp done;demographics done;sex-quantised;1
4;1590580257549;27/05/2020 11:50:57;1590580257196;2;27/05/2020 13:50:57;18619;2;questionnaire-b579;;5155475;5c06a957adacd70001f57289;1457988;;complete;;5ece4e3f9871321febf49358;computer;Desktop or Laptop;Windows 7;Chrome 83.0.4103.61;1280x720;1263x611;demographics done;demographic;4;BRAC2_vertLL_1st300;Consents given;exp done;demographics done;age;
5;1590580257549;27/05/2020 11:50:57;1590580257196;2;27/05/2020 13:50:57;18619;2;questionnaire-b579;;5155475;5c06a957adacd70001f57289;1457988;;complete;;5ece4e3f9871321febf49358;computer;Desktop or Laptop;Windows 7;Chrome 83.0.4103.61;1280x720;1263x611;demographics done;demographic;4;BRAC2_vertLL_1st300;Consents given;exp done;demographics done;response-2;right-handed
6;1590580257549;27/05/2020 11:50:57;1590580257197;2;27/05/2020 13:50:57;18619;2;questionnaire-b579;;5155475;5c06a957adacd70001f57289;1457988;;complete;;5ece4e3f9871321febf49358;computer;Desktop or Laptop;Windows 7;Chrome 83.0.4103.61;1280x720;1263x611;demographics done;demographic;4;BRAC2_vertLL_1st300;Consents given;exp done;demographics done;response-2-quantised;1
7;1590580257549;27/05/2020 11:50:57;1590580257197;2;27/05/2020 13:50:57;18619;2;questionnaire-b579;;5155475;5c06a957adacd70001f57289;1457988;;complete;;5ece4e3f9871321febf49358;computer;Desktop or Laptop;Windows 7;Chrome 83.0.4103.61;1280x720;1263x611;demographics done;demographic;4;BRAC2_vertLL_1st300;Consents given;exp done;demographics done;response-2-text;
8;1590580257549;27/05/2020 11:50:57;1590580257198;2;27/05/2020 13:50:57;18619;2;questionnaire-b579;;5155475;5c06a957adacd70001f57289;1457988;;complete;;5ece4e3f9871321febf49358;computer;Desktop or Laptop;Windows 7;Chrome 83.0.4103.61;1280x720;1263x611;demographics done;demographic;4;BRAC2_vertLL_1st300;Consents given;exp done;demographics done;response-3;Hungarian
9;1590580257549;27/05/2020 11:50:57;1590580257198;2;27/05/2020 13:50:57;18619;2;questionnaire-b579;;5155475;5c06a957adacd70001f57289;1457988;;complete;;5ece4e3f9871321febf49358;computer;Desktop or Laptop;Windows 7;Chrome 83.0.4103.61;1280x720;1263x611;demographics done;demographic;4;BRAC2_vertLL_1st300;Consents given;exp done;demographics done;country;Hungary
10;1590580257549;27/05/2020 11:50:57;1590580257198;2;27/05/2020 13:50:57;18619;2;questionnaire-b579;;5155475;5c06a957adacd70001f57289;1457988;;complete;;5ece4e3f9871321febf49358;computer;Desktop or Laptop;Windows 7;Chrome 83.0.4103.61;1280x720;1263x611;demographics done;demographic;4;BRAC2_vertLL_1st300;Consents given;exp done;demographics done;education;Master degree
11;1590580257549;27/05/2020 11:50:57;1590580257199;2;27/05/2020 13:50:57;18619;2;questionnaire-b579;;5155475;5c06a957adacd70001f57289;1457988;;complete;;5ece4e3f9871321febf49358;computer;Desktop or Laptop;Windows 7;Chrome 83.0.4103.61;1280x720;1263x611;demographics done;demographic;4;BRAC2_vertLL_1st300;Consents given;exp done;demographics done;education-quantised;6
12;1590580257549;27/05/2020 11:50:57;1590580257199;2;27/05/2020 13:50:57;18619;2;questionnaire-b579;;5155475;5c06a957adacd70001f57289;1457988;;complete;;5ece4e3f9871321febf49358;computer;Desktop or Laptop;Windows 7;Chrome 83.0.4103.61;1280x720;1263x611;demographics done;demographic;4;BRAC2_vertLL_1st300;Consents given;exp done;demographics done;psyKnowledge;Not at all
13;1590580257549;27/05/2020 11:50:57;1590580257199;2;27/05/2020 13:50:57;18619;2;questionnaire-b579;;5155475;5c06a957adacd70001f57289;1457988;;complete;;5ece4e3f9871321febf49358;computer;Desktop or Laptop;Windows 7;Chrome 83.0.4103.61;1280x720;1263x611;demographics done;demographic;4;BRAC2_vertLL_1st300;Consents given;exp done;demographics done;psyKnowledge-quantised;1
14;1590580257549;27/05/2020 11:50:57;1590580257199;2;27/05/2020 13:50:57;18619;2;questionnaire-b579;;5155475;5c06a957adacd70001f57289;1457988;;complete;;5ece4e3f9871321febf49358;computer;Desktop or Laptop;Windows 7;Chrome 83.0.4103.61;1280x720;1263x611;demographics done;demographic;4;BRAC2_vertLL_1st300;Consents given;exp done;demographics done;comment;
15;1590580257549;27/05/2020 11:50:57;1590580257200;2;27/05/2020 13:50:57;18619;2;questionnaire-b579;;5155475;5c06a957adacd70001f57289;1457988;;complete;;5ece4e3f9871321febf49358;computer;Desktop or Laptop;Windows 7;Chrome 83.0.4103.61;1280x720;1263x611;demographics done;demographic;4;BRAC2_vertLL_1st300;Consents given;exp done;demographics done;END QUESTIONNAIRE;46747
1;1590580170961;27/05/2020 11:49:30;1590580169879;1;27/05/2020 12:49:29;18619;2;questionnaire-b579;;5155459;5ec11a7ecc3cd20111f07681;1457993;;complete;;5ece4e6a967c2c1f6384315b;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1920x937;demographics done;demographic;4;BRAC2_horiAL_1st300;Consents given;exp done;demographics done;BEGIN QUESTIONNAIRE;
2;1590580199279;27/05/2020 11:49:59;1590580198221;1;27/05/2020 12:49:58;18619;2;questionnaire-b579;;5155459;5ec11a7ecc3cd20111f07681;1457993;;complete;;5ece4e6a967c2c1f6384315b;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x937;demographics done;demographic;4;BRAC2_horiAL_1st300;Consents given;exp done;demographics done;sex;male
3;1590580199356;27/05/2020 11:49:59;1590580198224;1;27/05/2020 12:49:58;18619;2;questionnaire-b579;;5155459;5ec11a7ecc3cd20111f07681;1457993;;complete;;5ece4e6a967c2c1f6384315b;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x937;demographics done;demographic;4;BRAC2_horiAL_1st300;Consents given;exp done;demographics done;sex-quantised;1
4;1590580199356;27/05/2020 11:49:59;1590580198224;1;27/05/2020 12:49:58;18619;2;questionnaire-b579;;5155459;5ec11a7ecc3cd20111f07681;1457993;;complete;;5ece4e6a967c2c1f6384315b;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x937;demographics done;demographic;4;BRAC2_horiAL_1st300;Consents given;exp done;demographics done;age;19
5;1590580199356;27/05/2020 11:49:59;1590580198224;1;27/05/2020 12:49:58;18619;2;questionnaire-b579;;5155459;5ec11a7ecc3cd20111f07681;1457993;;complete;;5ece4e6a967c2c1f6384315b;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x937;demographics done;demographic;4;BRAC2_horiAL_1st300;Consents given;exp done;demographics done;response-2;right-handed
6;1590580199356;27/05/2020 11:49:59;1590580198224;1;27/05/2020 12:49:58;18619;2;questionnaire-b579;;5155459;5ec11a7ecc3cd20111f07681;1457993;;complete;;5ece4e6a967c2c1f6384315b;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x937;demographics done;demographic;4;BRAC2_horiAL_1st300;Consents given;exp done;demographics done;response-2-quantised;1
7;1590580199356;27/05/2020 11:49:59;1590580198225;1;27/05/2020 12:49:58;18619;2;questionnaire-b579;;5155459;5ec11a7ecc3cd20111f07681;1457993;;complete;;5ece4e6a967c2c1f6384315b;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x937;demographics done;demographic;4;BRAC2_horiAL_1st300;Consents given;exp done;demographics done;response-2-text;
8;1590580199356;27/05/2020 11:49:59;1590580198225;1;27/05/2020 12:49:58;18619;2;questionnaire-b579;;5155459;5ec11a7ecc3cd20111f07681;1457993;;complete;;5ece4e6a967c2c1f6384315b;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x937;demographics done;demographic;4;BRAC2_horiAL_1st300;Consents given;exp done;demographics done;response-3;Portuguese
9;1590580199356;27/05/2020 11:49:59;1590580198225;1;27/05/2020 12:49:58;18619;2;questionnaire-b579;;5155459;5ec11a7ecc3cd20111f07681;1457993;;complete;;5ece4e6a967c2c1f6384315b;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x937;demographics done;demographic;4;BRAC2_horiAL_1st300;Consents given;exp done;demographics done;country;Portugal
10;1590580199356;27/05/2020 11:49:59;1590580198225;1;27/05/2020 12:49:58;18619;2;questionnaire-b579;;5155459;5ec11a7ecc3cd20111f07681;1457993;;complete;;5ece4e6a967c2c1f6384315b;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x937;demographics done;demographic;4;BRAC2_horiAL_1st300;Consents given;exp done;demographics done;education;High school diploma
11;1590580199356;27/05/2020 11:49:59;1590580198225;1;27/05/2020 12:49:58;18619;2;questionnaire-b579;;5155459;5ec11a7ecc3cd20111f07681;1457993;;complete;;5ece4e6a967c2c1f6384315b;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x937;demographics done;demographic;4;BRAC2_horiAL_1st300;Consents given;exp done;demographics done;education-quantised;3
12;1590580199356;27/05/2020 11:49:59;1590580198225;1;27/05/2020 12:49:58;18619;2;questionnaire-b579;;5155459;5ec11a7ecc3cd20111f07681;1457993;;complete;;5ece4e6a967c2c1f6384315b;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x937;demographics done;demographic;4;BRAC2_horiAL_1st300;Consents given;exp done;demographics done;psyKnowledge;Not at all
13;1590580199356;27/05/2020 11:49:59;1590580198226;1;27/05/2020 12:49:58;18619;2;questionnaire-b579;;5155459;5ec11a7ecc3cd20111f07681;1457993;;complete;;5ece4e6a967c2c1f6384315b;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x937;demographics done;demographic;4;BRAC2_horiAL_1st300;Consents given;exp done;demographics done;psyKnowledge-quantised;1
14;1590580199356;27/05/2020 11:49:59;1590580198226;1;27/05/2020 12:49:58;18619;2;questionnaire-b579;;5155459;5ec11a7ecc3cd20111f07681;1457993;;complete;;5ece4e6a967c2c1f6384315b;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x937;demographics done;demographic;4;BRAC2_horiAL_1st300;Consents given;exp done;demographics done;comment;
15;1590580199356;27/05/2020 11:49:59;1590580198226;1;27/05/2020 12:49:58;18619;2;questionnaire-b579;;5155459;5ec11a7ecc3cd20111f07681;1457993;;complete;;5ece4e6a967c2c1f6384315b;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x937;demographics done;demographic;4;BRAC2_horiAL_1st300;Consents given;exp done;demographics done;END QUESTIONNAIRE;28347
END OF FILE
