"pp";"counterbalance";"blockNum";"trialNum";"rt";"Response";"Attempt";"error";"Timed.Out";"ANSWER";"cuecolor";"framecolor";"task";"stimulus";"cocoa";"Participant.OS";"Participant.Browser";"ppViewportSize";"task_R";"ANSWER_R";"framecolor_R";"error_R"
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;5;1223,43500000017;"L";1;0;NA;"L";"black";"blue";"parity";3;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;0;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;6;1054,95499999984;"L";1;0;NA;"L";"black";"red";"magnit";1;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;7;2501,21799999999;NA;NA;1;1;"L";"black";"blue";"parity";3;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;8;798,375000000116;"L";1;0;NA;"L";"black";"red";"parity";1;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;0;1;1
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;9;877,125;"A";1;0;NA;"A";"black";"blue";"magnit";6;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;10;933,884999999893;"A";1;0;NA;"A";"black";"blue";"parity";4;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;11;1714,75000000012;"A";1;0;NA;"A";"black";"blue";"magnit";8;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;12;1832,09000000008;"L";1;0;NA;"L";"black";"blue";"parity";7;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;13;760,85999999987;"A";1;0;NA;"A";"black";"blue";"magnit";8;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;14;764,404999999912;"L";1;0;NA;"L";"black";"red";"magnit";2;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;15;786,170000000158;"A";1;0;NA;"A";"black";"red";"magnit";6;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;16;914,210000000196;"L";1;0;NA;"L";"black";"blue";"parity";9;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;17;1469,57500000007;"A";1;0;NA;"A";"black";"blue";"magnit";6;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;18;1172,64000000001;"L";1;0;NA;"L";"black";"red";"magnit";1;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;19;1552,94999999995;"L";1;1;NA;"A";"black";"red";"parity";4;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;20;1203,14000000013;"A";1;0;NA;"A";"black";"blue";"parity";8;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;0;1;1
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;21;918,239999999991;"L";1;0;NA;"L";"black";"blue";"parity";9;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;22;1160,1449999999;"L";1;0;NA;"L";"black";"blue";"magnit";4;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;23;1495,28000000003;"A";1;0;NA;"A";"black";"blue";"magnit";7;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;24;1800,30499999993;"L";1;0;NA;"L";"black";"red";"parity";1;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;25;727,129999999888;"L";1;0;NA;"L";"black";"blue";"parity";3;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;0;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;26;1042,78000000003;"A";1;1;NA;"L";"black";"blue";"magnit";4;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;27;1362,75;"A";1;0;NA;"A";"black";"red";"magnit";7;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;1;1
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;28;868,469999999972;"L";1;0;NA;"L";"black";"red";"magnit";4;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;29;823,344999999972;"L";1;0;NA;"L";"black";"red";"parity";3;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;30;961,04999999993;"A";1;0;NA;"A";"black";"blue";"parity";6;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;31;1443,92500000005;"A";1;0;NA;"A";"black";"red";"magnit";7;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;32;624,539999999921;"A";1;0;NA;"A";"black";"blue";"magnit";9;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;0;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;33;2289,02500000002;"L";1;0;NA;"L";"black";"red";"parity";7;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;34;774,795000000042;"L";1;0;NA;"L";"black";"blue";"magnit";1;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;35;851,225000000093;"A";1;0;NA;"A";"black";"blue";"magnit";9;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;36;936,555000000051;"L";1;0;NA;"L";"black";"red";"magnit";3;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;37;610,460000000196;"A";1;0;NA;"A";"black";"red";"magnit";9;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;38;549,300000000163;"L";1;0;NA;"L";"black";"red";"magnit";3;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;39;767,194999999949;"A";1;0;NA;"A";"black";"blue";"parity";8;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;40;1130,43500000006;"L";1;0;NA;"L";"black";"red";"magnit";3;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;41;763,144999999902;"L";1;0;NA;"L";"black";"blue";"parity";1;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;42;1806,05999999994;"A";1;0;NA;"A";"black";"blue";"magnit";7;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;43;1152,66000000003;"A";1;0;NA;"A";"black";"blue";"magnit";9;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;0;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;44;665,495000000228;"A";1;0;NA;"A";"black";"red";"magnit";6;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;0;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;45;1416,45499999973;"L";1;0;NA;"L";"black";"red";"parity";3;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;46;1513,23999999999;"A";1;0;NA;"A";"black";"red";"magnit";6;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;47;727,370000000112;"L";1;0;NA;"L";"black";"blue";"magnit";2;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;48;1100,45999999985;"L";1;0;NA;"L";"black";"red";"parity";9;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;49;1015,71499999997;"A";1;0;NA;"A";"black";"red";"magnit";7;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;50;1226,39000000001;"L";1;0;NA;"L";"black";"red";"magnit";1;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;51;939,984999999986;"A";1;0;NA;"A";"black";"blue";"parity";2;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;52;753,929999999818;"L";1;0;NA;"L";"black";"blue";"parity";1;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;53;741,750000000116;"A";1;0;NA;"A";"black";"red";"parity";6;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;54;666,464999999967;"A";1;0;NA;"A";"black";"blue";"parity";4;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;0;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;55;978,440000000061;"L";1;0;NA;"L";"black";"blue";"magnit";3;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;56;661,249999999884;"A";1;0;NA;"A";"black";"red";"magnit";8;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;57;1575,87000000011;"A";1;1;NA;"L";"black";"red";"magnit";4;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;58;974,969999999972;"L";1;0;NA;"L";"black";"blue";"parity";9;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;1;1
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;59;795,014999999898;"A";1;0;NA;"A";"black";"blue";"parity";4;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;60;1398,29499999993;"L";1;0;NA;"L";"black";"red";"parity";7;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;61;1277,41500000004;"A";1;0;NA;"A";"black";"blue";"magnit";6;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;62;790,499999999884;"L";1;0;NA;"L";"black";"blue";"parity";1;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;63;2040,71500000008;"A";1;0;NA;"A";"black";"red";"magnit";8;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;64;2501,21100000001;NA;NA;1;1;"A";"black";"red";"parity";4;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;65;1483,34999999998;"L";1;0;NA;"L";"black";"blue";"magnit";1;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;1;1
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;66;643,485000000102;"A";1;0;NA;"A";"black";"blue";"magnit";7;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;67;745,194999999949;"L";1;0;NA;"L";"black";"blue";"magnit";1;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;68;833,059999999939;"A";1;0;NA;"A";"black";"blue";"magnit";8;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;69;865,459999999963;"L";1;0;NA;"L";"black";"red";"parity";7;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;70;1058,46500000008;"L";1;0;NA;"L";"black";"red";"magnit";2;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;71;1706,56499999994;"L";1;0;NA;"L";"black";"blue";"parity";7;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;72;1035,14999999991;"L";1;0;NA;"L";"black";"red";"magnit";2;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;73;639,304999999935;"L";1;0;NA;"L";"black";"blue";"magnit";3;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;0;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;74;617,014999999898;"A";1;0;NA;"A";"black";"red";"magnit";9;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;75;809,979999999981;"A";1;0;NA;"A";"black";"red";"parity";4;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;76;689,390000000014;"A";1;0;NA;"A";"black";"blue";"parity";2;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;0;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;77;650,969999999856;"A";1;0;NA;"A";"black";"red";"parity";8;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;0;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;78;735,695000000182;"A";1;0;NA;"A";"black";"red";"parity";2;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;0;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;79;560,510000000009;"L";1;0;NA;"L";"black";"red";"parity";1;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;80;658,3400000002;"A";1;1;NA;"L";"black";"blue";"magnit";2;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;81;2153,59499999997;"A";1;0;NA;"A";"black";"blue";"parity";8;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;0;1
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;82;753,310000000056;"A";1;0;NA;"A";"black";"red";"parity";6;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;0;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;83;651,250000000116;"A";1;0;NA;"A";"black";"red";"parity";2;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;0;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;84;912,540000000037;"A";1;0;NA;"A";"black";"blue";"parity";6;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;0;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;85;570,079999999958;"A";1;0;NA;"A";"black";"blue";"parity";2;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;0;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;86;1208,52000000014;"L";1;0;NA;"L";"black";"blue";"magnit";3;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;87;1013,05000000005;"A";1;0;NA;"A";"black";"blue";"parity";6;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;88;647,645000000019;"L";1;0;NA;"L";"black";"red";"parity";9;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;89;666,680000000051;"A";1;0;NA;"A";"black";"red";"parity";2;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;90;1205,52000000002;"L";1;0;NA;"L";"black";"red";"magnit";4;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;91;661,819999999949;"A";1;0;NA;"A";"black";"red";"parity";6;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;92;1436,04000000004;"A";1;0;NA;"A";"black";"red";"magnit";8;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;93;1063,30999999994;"A";1;0;NA;"A";"black";"red";"magnit";9;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;0;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;94;732,355000000098;"L";1;0;NA;"L";"black";"blue";"magnit";4;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";1;95;755,265000000014;"A";1;0;NA;"A";"black";"red";"parity";8;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;0;1021,86499999987;"L";1;0;NA;"L";"black";"red";"magnit";1;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";99;99;99;99
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;1;1489,32000000007;"A";1;0;NA;"A";"black";"blue";"magnit";9;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;2;1123,86000000022;"L";1;0;NA;"L";"black";"red";"magnit";4;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;3;1083,14500000002;"L";1;0;NA;"L";"black";"red";"parity";9;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;4;589,979999999981;"A";1;0;NA;"A";"black";"blue";"parity";8;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;5;890,144999999902;"A";1;0;NA;"A";"black";"red";"magnit";7;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;6;1436,07500000007;"A";1;0;NA;"A";"black";"blue";"magnit";8;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;0;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;7;922,119999999879;"A";1;1;NA;"L";"black";"blue";"magnit";4;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;8;717,140000000014;"L";1;0;NA;"L";"black";"blue";"parity";9;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;0;1
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;9;1256,53499999992;"L";1;0;NA;"L";"black";"blue";"magnit";1;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;10;1770,68500000017;"A";1;0;NA;"A";"black";"red";"parity";8;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;11;775,614999999991;"L";1;0;NA;"L";"black";"blue";"magnit";1;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;12;1777,47499999986;"A";1;0;NA;"A";"black";"red";"magnit";9;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;13;592,310000000056;"A";1;0;NA;"A";"black";"blue";"magnit";8;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;0;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;14;934,359999999986;"L";1;0;NA;"L";"black";"blue";"parity";9;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;15;902,954999999958;"A";1;0;NA;"A";"black";"blue";"magnit";7;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;16;1298,66000000015;"A";1;0;NA;"A";"black";"red";"parity";6;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;17;711,180000000051;"L";1;0;NA;"L";"black";"red";"parity";7;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;18;1462,6549999998;"A";1;0;NA;"A";"black";"blue";"parity";6;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;19;979,354999999865;"L";1;0;NA;"L";"black";"red";"magnit";4;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;20;1975,43499999982;"L";1;0;NA;"L";"black";"blue";"parity";7;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;21;810,375;"L";1;0;NA;"L";"black";"blue";"parity";3;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;0;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;22;1052,56500000018;"L";1;0;NA;"L";"black";"red";"magnit";4;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;23;1153,46499999985;"A";1;0;NA;"A";"black";"blue";"magnit";7;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;24;545,64000000013;"A";1;0;NA;"A";"black";"red";"magnit";6;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;0;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;25;763,245000000112;"L";1;0;NA;"L";"black";"blue";"magnit";3;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;26;733,259999999893;"L";1;0;NA;"L";"black";"red";"parity";1;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;27;709,45000000007;"L";1;0;NA;"L";"black";"blue";"magnit";3;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;28;678,415000000037;"A";1;0;NA;"A";"black";"blue";"magnit";7;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;29;1502,52500000014;"L";1;0;NA;"L";"black";"blue";"parity";1;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;30;765,285000000033;"L";1;0;NA;"L";"black";"blue";"parity";3;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;0;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;31;507,965000000084;"A";1;0;NA;"A";"black";"red";"parity";2;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;32;820,184999999823;"L";1;0;NA;"L";"black";"red";"parity";3;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;33;641,399999999907;"L";1;0;NA;"L";"black";"red";"parity";1;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;0;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;34;547,430000000051;"A";1;0;NA;"A";"black";"red";"parity";2;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;35;814,885000000009;"A";1;0;NA;"A";"black";"red";"parity";8;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;0;0;0
