Event Index;UTC Timestamp;UTC Date;Local Timestamp;Local Timezone;Local Date;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Task Name;Task Version;counterbalance-9qvq;checkpoint-ngg1;checkpoint-nubw;checkpoint-t5ey;Spreadsheet Name;Spreadsheet Row;Trial Number;Screen Number;Screen Name;Zone Name;Zone Type;Reaction Time;Reaction Onset;Response;Attempt;Correct;Incorrect;Dishonest;X Coordinate;Y Coordinate;Timed Out;randomise_blocks;randomise_trials;display;parMap;oddMap;evenMap;firstFig;secondFig;cueFileName;stimFileName;magnMap;greatMap;lessMap;ANSWER;mappingsGuide;cue0FileName;breakMessage;;cuecolor;framecolor;orientation;stimulus;task;cocoa;blockN;trialN;__EMPTY
1341;1589787900636;18/05/2020 07:45:00;1589787900609;2;18/05/2020 09:45:00;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;338;317;2;Screen 2;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;trial;;;;;;blackredvert.png;blackredvert8.png;;;;L;vertLA.png;blackredvert.png;;;black;red;vert;8;magnit;0;3.0;28.0;337
1342;1589787900937;18/05/2020 07:45:00;1589787900909;2;18/05/2020 09:45:00;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;338;317;3;Screen 3;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;trial;;;;;;blackredvert.png;blackredvert8.png;;;;L;vertLA.png;blackredvert.png;;;black;red;vert;8;magnit;0;3.0;28.0;337
1343;1589787901712;18/05/2020 07:45:01;1589787901680;2;18/05/2020 09:45:01;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;338;317;4;Screen 4;Zone4;response_keyboard_single;764;;L;1;1;0;0;;;;;;trial;;;;;;blackredvert.png;blackredvert8.png;;;;L;vertLA.png;blackredvert.png;;;black;red;vert;8;magnit;0;3.0;28.0;337
1344;1589787903119;18/05/2020 07:45:03;1589787903075;2;18/05/2020 09:45:03;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;339;318;1;Screen 1;fixation;fixation;1400;;;;0;1;0;;;;;;trial;;;;;;blackredhori.png;blackredhori2.png;;;;L;vertLA.png;blackredhori.png;;;black;red;hori;2;parity;0;3.0;29.0;338
1345;1589787903400;18/05/2020 07:45:03;1589787903376;2;18/05/2020 09:45:03;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;339;318;2;Screen 2;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;trial;;;;;;blackredhori.png;blackredhori2.png;;;;L;vertLA.png;blackredhori.png;;;black;red;hori;2;parity;0;3.0;29.0;338
1346;1589787903727;18/05/2020 07:45:03;1589787903676;2;18/05/2020 09:45:03;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;339;318;3;Screen 3;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;trial;;;;;;blackredhori.png;blackredhori2.png;;;;L;vertLA.png;blackredhori.png;;;black;red;hori;2;parity;0;3.0;29.0;338
1347;1589787904509;18/05/2020 07:45:04;1589787904474;2;18/05/2020 09:45:04;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;339;318;4;Screen 4;Zone4;response_keyboard_single;791;;L;1;1;0;0;;;;;;trial;;;;;;blackredhori.png;blackredhori2.png;;;;L;vertLA.png;blackredhori.png;;;black;red;hori;2;parity;0;3.0;29.0;338
1348;1589787905916;18/05/2020 07:45:05;1589787905863;2;18/05/2020 09:45:05;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;340;319;1;Screen 1;fixation;fixation;1400;;;;0;1;0;;;;;;trial;;;;;;blackbluevert.png;blackbluevert8.png;;;;L;vertLA.png;blackbluevert.png;;;black;blue;vert;8;magnit;0;3.0;30.0;339
1349;1589787906197;18/05/2020 07:45:06;1589787906163;2;18/05/2020 09:45:06;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;340;319;2;Screen 2;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;trial;;;;;;blackbluevert.png;blackbluevert8.png;;;;L;vertLA.png;blackbluevert.png;;;black;blue;vert;8;magnit;0;3.0;30.0;339
1350;1589787906493;18/05/2020 07:45:06;1589787906463;2;18/05/2020 09:45:06;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;340;319;3;Screen 3;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;trial;;;;;;blackbluevert.png;blackbluevert8.png;;;;L;vertLA.png;blackbluevert.png;;;black;blue;vert;8;magnit;0;3.0;30.0;339
1351;1589787906854;18/05/2020 07:45:06;1589787906810;2;18/05/2020 09:45:06;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;340;319;4;Screen 4;Zone4;response_keyboard_single;339.9999999998836;;L;1;1;0;0;;;;;;trial;;;;;;blackbluevert.png;blackbluevert8.png;;;;L;vertLA.png;blackbluevert.png;;;black;blue;vert;8;magnit;0;3.0;30.0;339
1352;1589787908228;18/05/2020 07:45:08;1589787908196;2;18/05/2020 09:45:08;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;341;320;1;Screen 1;fixation;fixation;1401;;;;0;1;0;;;;;;trial;;;;;;blackbluehori.png;blackbluehori6.png;;;;L;vertLA.png;blackbluehori.png;;;black;blue;hori;6;parity;0;3.0;31.0;340
1353;1589787908525;18/05/2020 07:45:08;1589787908497;2;18/05/2020 09:45:08;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;341;320;2;Screen 2;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;trial;;;;;;blackbluehori.png;blackbluehori6.png;;;;L;vertLA.png;blackbluehori.png;;;black;blue;hori;6;parity;0;3.0;31.0;340
1354;1589787908821;18/05/2020 07:45:08;1589787908797;2;18/05/2020 09:45:08;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;341;320;3;Screen 3;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;trial;;;;;;blackbluehori.png;blackbluehori6.png;;;;L;vertLA.png;blackbluehori.png;;;black;blue;hori;6;parity;0;3.0;31.0;340
1355;1589787909603;18/05/2020 07:45:09;1589787909565;2;18/05/2020 09:45:09;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;341;320;4;Screen 4;Zone4;response_keyboard_single;761;;L;1;1;0;0;;;;;;trial;;;;;;blackbluehori.png;blackbluehori6.png;;;;L;vertLA.png;blackbluehori.png;;;black;blue;hori;6;parity;0;3.0;31.0;340
1356;1589787910985;18/05/2020 07:45:10;1589787910951;2;18/05/2020 09:45:10;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;342;321;1;Screen 1;fixation;fixation;1400;;;;0;1;0;;;;;;trial;;;;;;blackbluehori.png;blackbluehori4.png;;;;L;vertLA.png;blackbluehori.png;;;black;blue;hori;4;parity;0;3.0;32.0;341
1357;1589787911282;18/05/2020 07:45:11;1589787911252;2;18/05/2020 09:45:11;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;342;321;2;Screen 2;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;trial;;;;;;blackbluehori.png;blackbluehori4.png;;;;L;vertLA.png;blackbluehori.png;;;black;blue;hori;4;parity;0;3.0;32.0;341
1358;1589787911579;18/05/2020 07:45:11;1589787911552;2;18/05/2020 09:45:11;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;342;321;3;Screen 3;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;trial;;;;;;blackbluehori.png;blackbluehori4.png;;;;L;vertLA.png;blackbluehori.png;;;black;blue;hori;4;parity;0;3.0;32.0;341
1359;1589787912205;18/05/2020 07:45:12;1589787912172;2;18/05/2020 09:45:12;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;342;321;4;Screen 4;Zone4;response_keyboard_single;613;;L;1;1;0;0;;;;;;trial;;;;;;blackbluehori.png;blackbluehori4.png;;;;L;vertLA.png;blackbluehori.png;;;black;blue;hori;4;parity;0;3.0;32.0;341
1360;1589787913769;18/05/2020 07:45:13;1589787913568;2;18/05/2020 09:45:13;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;343;322;1;Screen 1;fixation;fixation;1401;;;;0;1;0;;;;;;trial;;;;;;blackbluehori.png;blackbluehori8.png;;;;L;vertLA.png;blackbluehori.png;;;black;blue;hori;8;parity;0;3.0;33.0;342
1361;1589787914066;18/05/2020 07:45:14;1589787913867;2;18/05/2020 09:45:13;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;343;322;2;Screen 2;advancementZone;timelimit_screen;299;;;;0;1;0;;;1;;;trial;;;;;;blackbluehori.png;blackbluehori8.png;;;;L;vertLA.png;blackbluehori.png;;;black;blue;hori;8;parity;0;3.0;33.0;342
1362;1589787914205;18/05/2020 07:45:14;1589787914170;2;18/05/2020 09:45:14;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;343;322;3;Screen 3;advancementZone;timelimit_screen;303;;;;0;1;0;;;1;;;trial;;;;;;blackbluehori.png;blackbluehori8.png;;;;L;vertLA.png;blackbluehori.png;;;black;blue;hori;8;parity;0;3.0;33.0;342
1363;1589787914611;18/05/2020 07:45:14;1589787914581;2;18/05/2020 09:45:14;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;343;322;4;Screen 4;Zone4;response_keyboard_single;404;;L;1;1;0;0;;;;;;trial;;;;;;blackbluehori.png;blackbluehori8.png;;;;L;vertLA.png;blackbluehori.png;;;black;blue;hori;8;parity;0;3.0;33.0;342
1364;1589787916002;18/05/2020 07:45:16;1589787915971;2;18/05/2020 09:45:15;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;344;323;1;Screen 1;fixation;fixation;1399;;;;0;1;0;;;;;;trial;;;;;;blackredhori.png;blackredhori6.png;;;;L;vertLA.png;blackredhori.png;;;black;red;hori;6;parity;0;3.0;34.0;343
1365;1589787916299;18/05/2020 07:45:16;1589787916273;2;18/05/2020 09:45:16;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;344;323;2;Screen 2;advancementZone;timelimit_screen;301;;;;0;1;0;;;1;;;trial;;;;;;blackredhori.png;blackredhori6.png;;;;L;vertLA.png;blackredhori.png;;;black;red;hori;6;parity;0;3.0;34.0;343
1366;1589787916597;18/05/2020 07:45:16;1589787916573;2;18/05/2020 09:45:16;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;344;323;3;Screen 3;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;trial;;;;;;blackredhori.png;blackredhori6.png;;;;L;vertLA.png;blackredhori.png;;;black;red;hori;6;parity;0;3.0;34.0;343
1367;1589787917129;18/05/2020 07:45:17;1589787917093;2;18/05/2020 09:45:17;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;344;323;4;Screen 4;Zone4;response_keyboard_single;513;;L;1;1;0;0;;;;;;trial;;;;;;blackredhori.png;blackredhori6.png;;;;L;vertLA.png;blackredhori.png;;;black;red;hori;6;parity;0;3.0;34.0;343
1368;1589787918550;18/05/2020 07:45:18;1589787918488;2;18/05/2020 09:45:18;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;345;324;1;Screen 1;fixation;fixation;1400;;;;0;1;0;;;;;;trial;;;;;;blackbluevert.png;blackbluevert7.png;;;;L;vertLA.png;blackbluevert.png;;;black;blue;vert;7;magnit;0;3.0;35.0;344
1369;1589787918817;18/05/2020 07:45:18;1589787918789;2;18/05/2020 09:45:18;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;345;324;2;Screen 2;advancementZone;timelimit_screen;301;;;;0;1;0;;;1;;;trial;;;;;;blackbluevert.png;blackbluevert7.png;;;;L;vertLA.png;blackbluevert.png;;;black;blue;vert;7;magnit;0;3.0;35.0;344
1370;1589787919114;18/05/2020 07:45:19;1589787919089;2;18/05/2020 09:45:19;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;345;324;3;Screen 3;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;trial;;;;;;blackbluevert.png;blackbluevert7.png;;;;L;vertLA.png;blackbluevert.png;;;black;blue;vert;7;magnit;0;3.0;35.0;344
1371;1589787919753;18/05/2020 07:45:19;1589787919701;2;18/05/2020 09:45:19;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;345;324;4;Screen 4;Zone4;response_keyboard_single;604.9999999998836;;L;1;1;0;0;;;;;;trial;;;;;;blackbluevert.png;blackbluevert7.png;;;;L;vertLA.png;blackbluevert.png;;;black;blue;vert;7;magnit;0;3.0;35.0;344
1372;1589787921129;18/05/2020 07:45:21;1589787921091;2;18/05/2020 09:45:21;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;346;325;1;Screen 1;fixation;fixation;1399;;;;0;1;0;;;;;;trial;;;;;;blackredhori.png;blackredhori4.png;;;;L;vertLA.png;blackredhori.png;;;black;red;hori;4;parity;0;3.0;36.0;345
1373;1589787921410;18/05/2020 07:45:21;1589787921392;2;18/05/2020 09:45:21;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;346;325;2;Screen 2;advancementZone;timelimit_screen;301;;;;0;1;0;;;1;;;trial;;;;;;blackredhori.png;blackredhori4.png;;;;L;vertLA.png;blackredhori.png;;;black;red;hori;4;parity;0;3.0;36.0;345
1374;1589787921770;18/05/2020 07:45:21;1589787921692;2;18/05/2020 09:45:21;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;346;325;3;Screen 3;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;trial;;;;;;blackredhori.png;blackredhori4.png;;;;L;vertLA.png;blackredhori.png;;;black;red;hori;4;parity;0;3.0;36.0;345
1375;1589787923804;18/05/2020 07:45:23;1589787923767;2;18/05/2020 09:45:23;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;346;325;4;Screen 4;Zone4;response_keyboard_single;2068;;L;1;1;0;0;;;;;;trial;;;;;;blackredhori.png;blackredhori4.png;;;;L;vertLA.png;blackredhori.png;;;black;red;hori;4;parity;0;3.0;36.0;345
1376;1589787925287;18/05/2020 07:45:25;1589787925163;2;18/05/2020 09:45:25;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;347;326;1;Screen 1;fixation;fixation;1404;;;;0;1;0;;;;;;trial;;;;;;blackbluehori.png;blackbluehori3.png;;;;A;vertLA.png;blackbluehori.png;;;black;blue;hori;3;parity;0;3.0;37.0;346
1377;1589787925632;18/05/2020 07:45:25;1589787925464;2;18/05/2020 09:45:25;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;347;326;2;Screen 2;advancementZone;timelimit_screen;301;;;;0;1;0;;;1;;;trial;;;;;;blackbluehori.png;blackbluehori3.png;;;;A;vertLA.png;blackbluehori.png;;;black;blue;hori;3;parity;0;3.0;37.0;346
1378;1589787925820;18/05/2020 07:45:25;1589787925763;2;18/05/2020 09:45:25;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;347;326;3;Screen 3;advancementZone;timelimit_screen;299;;;;0;1;0;;;1;;;trial;;;;;;blackbluehori.png;blackbluehori3.png;;;;A;vertLA.png;blackbluehori.png;;;black;blue;hori;3;parity;0;3.0;37.0;346
1379;1589787926366;18/05/2020 07:45:26;1589787926267;2;18/05/2020 09:45:26;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;347;326;4;Screen 4;Zone3;response_keyboard_single;501;;A;1;1;0;0;;;;;;trial;;;;;;blackbluehori.png;blackbluehori3.png;;;;A;vertLA.png;blackbluehori.png;;;black;blue;hori;3;parity;0;3.0;37.0;346
1380;1589787927742;18/05/2020 07:45:27;1589787927663;2;18/05/2020 09:45:27;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;348;327;1;Screen 1;fixation;fixation;1400;;;;0;1;0;;;;;;trial;;;;;;blackredhori.png;blackredhori9.png;;;;A;vertLA.png;blackredhori.png;;;black;red;hori;9;parity;0;3.0;38.0;347
1381;1589787928117;18/05/2020 07:45:28;1589787927963;2;18/05/2020 09:45:27;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;348;327;2;Screen 2;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;trial;;;;;;blackredhori.png;blackredhori9.png;;;;A;vertLA.png;blackredhori.png;;;black;red;hori;9;parity;0;3.0;38.0;347
1382;1589787928320;18/05/2020 07:45:28;1589787928263;2;18/05/2020 09:45:28;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;348;327;3;Screen 3;advancementZone;timelimit_screen;299;;;;0;1;0;;;1;;;trial;;;;;;blackredhori.png;blackredhori9.png;;;;A;vertLA.png;blackredhori.png;;;black;red;hori;9;parity;0;3.0;38.0;347
1383;1589787928807;18/05/2020 07:45:28;1589787928768;2;18/05/2020 09:45:28;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;348;327;4;Screen 4;Zone3;response_keyboard_single;501;;A;1;1;0;0;;;;;;trial;;;;;;blackredhori.png;blackredhori9.png;;;;A;vertLA.png;blackredhori.png;;;black;red;hori;9;parity;0;3.0;38.0;347
1384;1589787930197;18/05/2020 07:45:30;1589787930168;2;18/05/2020 09:45:30;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;349;328;1;Screen 1;fixation;fixation;1405;;;;0;1;0;;;;;;trial;;;;;;blackredhori.png;blackredhori7.png;;;;A;vertLA.png;blackredhori.png;;;black;red;hori;7;parity;0;3.0;39.0;348
